"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000548","Baruc","Males","Wales","W06000014","The Vale of Glamorgan","Age0",80.69064,64.948,22,7.82022,17.04187
"W39000549","Buttrills","Males","Wales","W06000014","The Vale of Glamorgan","Age0",76.47823,57.28367,22,7.82022,17.04187
"W39000550","Cadoc","Males","Wales","W06000014","The Vale of Glamorgan","Age0",81.17634,59.80247,22,7.82022,17.04187
"W39000551","Castleland","Males","Wales","W06000014","The Vale of Glamorgan","Age0",74.52099,53.54804,22,7.82022,17.04187
"W39000552","Cornerswell","Males","Wales","W06000014","The Vale of Glamorgan","Age0",78.37271,63.22824,22,7.82022,17.04187
"W39000553","Court","Males","Wales","W06000014","The Vale of Glamorgan","Age0",75.47251,55.8427,22,7.82022,17.04187
"W39000554","Cowbridge","Males","Wales","W06000014","The Vale of Glamorgan","Age0",82.23402,70.58991,22,7.82022,17.04187
"W39000555","Dinas Powys","Males","Wales","W06000014","The Vale of Glamorgan","Age0",82.34121,67.46834,22,7.82022,17.04187
"W39000556","Dyfan","Males","Wales","W06000014","The Vale of Glamorgan","Age0",76.60831,59.00058,22,7.82022,17.04187
"W39000557","Gibbonsdown","Males","Wales","W06000014","The Vale of Glamorgan","Age0",76.69654,55.83183,22,7.82022,17.04187
"W39000558","Illtyd","Males","Wales","W06000014","The Vale of Glamorgan","Age0",79.70098,64.46512,22,7.82022,17.04187
"W39000560","Llandow/Ewenny","Males","Wales","W06000014","The Vale of Glamorgan","Age0",80.81555,70.43169,22,7.82022,17.04187
"W39000561","Llantwit Major","Males","Wales","W06000014","The Vale of Glamorgan","Age0",81.00796,66.2139,22,7.82022,17.04187
"W39000562","Peterston-super-Ely","Males","Wales","W06000014","The Vale of Glamorgan","Age0",80.40902,69.68734,22,7.82022,17.04187
"W39000563","Plymouth","Males","Wales","W06000014","The Vale of Glamorgan","Age0",81.01368,68.58662,22,7.82022,17.04187
"W39000564","Rhoose","Males","Wales","W06000014","The Vale of Glamorgan","Age0",81.70494,66.84275,22,7.82022,17.04187
"W39000565","St. Athan","Males","Wales","W06000014","The Vale of Glamorgan","Age0",78.25651,63.23126,22,7.82022,17.04187
"W39000566","St. Augustine's","Males","Wales","W06000014","The Vale of Glamorgan","Age0",78.58984,63.41041,22,7.82022,17.04187
"W39000567","St. Bride's Major","Males","Wales","W06000014","The Vale of Glamorgan","Age0",78.99068,66.48025,22,7.82022,17.04187
"W39000568","Stanwell","Males","Wales","W06000014","The Vale of Glamorgan","Age0",78.37515,60.96569,22,7.82022,17.04187
"W39000569","Sully","Males","Wales","W06000014","The Vale of Glamorgan","Age0",82.26743,68.10156,22,7.82022,17.04187
"W39000570","Wenvoe","Males","Wales","W06000014","The Vale of Glamorgan","Age0",80.73008,67.31569,22,7.82022,17.04187
