"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36000973","Brunswick and Adelaide","Males","South East","E06000043","Brighton and Hove","Age0",79.02857,62.93997,21,9.07736,14.71329
"E36000974","Central Hove","Males","South East","E06000043","Brighton and Hove","Age0",79.40698,63.72189,21,9.07736,14.71329
"E36000975","East Brighton","Males","South East","E06000043","Brighton and Hove","Age0",75.85337,56.09901,21,9.07736,14.71329
"E36000976","Goldsmid","Males","South East","E06000043","Brighton and Hove","Age0",77.20191,62.27753,21,9.07736,14.71329
"E36000977","Hangleton and Knoll","Males","South East","E06000043","Brighton and Hove","Age0",79.36794,62.30022,21,9.07736,14.71329
"E36000978","Hanover and Elm Grove","Males","South East","E06000043","Brighton and Hove","Age0",79.90444,61.73225,21,9.07736,14.71329
"E36000979","Hollingdean and Stanmer","Males","South East","E06000043","Brighton and Hove","Age0",76.59969,58.90589,21,9.07736,14.71329
"E36000980","Hove Park","Males","South East","E06000043","Brighton and Hove","Age0",82.58126,70.07184,21,9.07736,14.71329
"E36000981","Moulsecoomb and Bevendean","Males","South East","E06000043","Brighton and Hove","Age0",75.77609,56.67898,21,9.07736,14.71329
"E36000982","North Portslade","Males","South East","E06000043","Brighton and Hove","Age0",80.38825,64.00454,21,9.07736,14.71329
"E36000983","Patcham","Males","South East","E06000043","Brighton and Hove","Age0",82.28299,66.81392,21,9.07736,14.71329
"E36000984","Preston Park","Males","South East","E06000043","Brighton and Hove","Age0",81.16837,66.55553,21,9.07736,14.71329
"E36000985","Queen's Park","Males","South East","E06000043","Brighton and Hove","Age0",73.5039,55.35855,21,9.07736,14.71329
"E36000986","Regency","Males","South East","E06000043","Brighton and Hove","Age0",76.82666,61.40931,21,9.07736,14.71329
"E36000987","Rottingdean Coastal","Males","South East","E06000043","Brighton and Hove","Age0",79.92776,67.13249,21,9.07736,14.71329
"E36000988","South Portslade","Males","South East","E06000043","Brighton and Hove","Age0",78.4726,61.65186,21,9.07736,14.71329
"E36000989","St. Peter's and North Laine","Males","South East","E06000043","Brighton and Hove","Age0",78.05845,60.46465,21,9.07736,14.71329
"E36000990","Westbourne","Males","South East","E06000043","Brighton and Hove","Age0",75.03316,60.95009,21,9.07736,14.71329
"E36000991","Wish","Males","South East","E06000043","Brighton and Hove","Age0",78.72087,63.70502,21,9.07736,14.71329
"E36000992","Withdean","Males","South East","E06000043","Brighton and Hove","Age0",82.15686,68.89514,21,9.07736,14.71329
"E36000993","Woodingdean","Males","South East","E06000043","Brighton and Hove","Age0",80.61641,64.22435,21,9.07736,14.71329
