"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005571","Abbeygate","Males","East of England","E07000204","St Edmundsbury","Age0",79.80985,65.50474,27,11.55278,10.83558
"E36005572","Bardwell","Males","East of England","E07000204","St Edmundsbury","Age0",83.4241,72.10101,27,11.55278,10.83558
"E36005573","Barningham","Males","East of England","E07000204","St Edmundsbury","Age0",86.75265,70.10552,27,11.55278,10.83558
"E36005574","Barrow","Males","East of England","E07000204","St Edmundsbury","Age0",80.15891,67.38282,27,11.55278,10.83558
"E36005576","Chedburgh","Males","East of England","E07000204","St Edmundsbury","Age0",81.63104,69.43912,27,11.55278,10.83558
"E36005578","Eastgate","Males","East of England","E07000204","St Edmundsbury","Age0",75.19987,62.45604,27,11.55278,10.83558
"E36005580","Great Barton","Males","East of England","E07000204","St Edmundsbury","Age0",86.60882,72.02303,27,11.55278,10.83558
"E36005581","Haverhill East","Males","East of England","E07000204","St Edmundsbury","Age0",81.07061,63.94161,27,11.55278,10.83558
"E36005582","Haverhill North","Males","East of England","E07000204","St Edmundsbury","Age0",81.77625,65.88817,27,11.55278,10.83558
"E36005583","Haverhill South","Males","East of England","E07000204","St Edmundsbury","Age0",79.78505,62.08343,27,11.55278,10.83558
"E36005584","Haverhill West","Males","East of England","E07000204","St Edmundsbury","Age0",80.95885,65.67336,27,11.55278,10.83558
"E36005585","Horringer and Whelnetham","Males","East of England","E07000204","St Edmundsbury","Age0",80.72545,69.39702,27,11.55278,10.83558
"E36005586","Hundon","Males","East of England","E07000204","St Edmundsbury","Age0",81.24959,62.58272,27,11.55278,10.83558
"E36005587","Ixworth","Males","East of England","E07000204","St Edmundsbury","Age0",80.72311,67.78827,27,11.55278,10.83558
"E36005589","Minden","Males","East of England","E07000204","St Edmundsbury","Age0",82.5662,66.72153,27,11.55278,10.83558
"E36005590","Moreton Hall","Males","East of England","E07000204","St Edmundsbury","Age0",82.36576,71.23037,27,11.55278,10.83558
"E36005591","Northgate","Males","East of England","E07000204","St Edmundsbury","Age0",80.03563,61.26543,27,11.55278,10.83558
"E36005592","Pakenham","Males","East of England","E07000204","St Edmundsbury","Age0",80.52068,67.5513,27,11.55278,10.83558
"E36005593","Risby","Males","East of England","E07000204","St Edmundsbury","Age0",80.57059,68.12534,27,11.55278,10.83558
"E36005594","Risbygate","Males","East of England","E07000204","St Edmundsbury","Age0",79.88378,64.29514,27,11.55278,10.83558
"E36005595","Rougham","Males","East of England","E07000204","St Edmundsbury","Age0",83.88814,68.63366,27,11.55278,10.83558
"E36005596","Southgate","Males","East of England","E07000204","St Edmundsbury","Age0",81.32203,66.84559,27,11.55278,10.83558
"E36005597","St Olaves","Males","East of England","E07000204","St Edmundsbury","Age0",79.53227,61.74589,27,11.55278,10.83558
"E36005598","Stanton","Males","East of England","E07000204","St Edmundsbury","Age0",82.15577,68.31109,27,11.55278,10.83558
"E36005599","Westgate","Males","East of England","E07000204","St Edmundsbury","Age0",83.43743,69.15502,27,11.55278,10.83558
"E36005600","Wickhambrook","Males","East of England","E07000204","St Edmundsbury","Age0",83.31889,68.22119,27,11.55278,10.83558
"E36005601","Withersfield","Males","East of England","E07000204","St Edmundsbury","Age0",82.69299,66.40704,27,11.55278,10.83558
