"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36000700","Abbey Meads","Males","South West","E06000030","Swindon","Age0",83.51102,69.30366,22,10.61867,14.29427
"E36000701","Blunsdon","Males","South West","E06000030","Swindon","Age0",80.15088,68.58945,22,10.61867,14.29427
"E36000702","Central","Males","South West","E06000030","Swindon","Age0",77.2261,61.8438,22,10.61867,14.29427
"E36000703","Covingham and Nythe","Males","South West","E06000030","Swindon","Age0",82.62974,68.87034,22,10.61867,14.29427
"E36000704","Dorcan","Males","South West","E06000030","Swindon","Age0",78.10849,62.99207,22,10.61867,14.29427
"E36000705","Eastcott","Males","South West","E06000030","Swindon","Age0",77.72059,64.09194,22,10.61867,14.29427
"E36000706","Freshbrook and Grange Park","Males","South West","E06000030","Swindon","Age0",80.07723,63.80641,22,10.61867,14.29427
"E36000707","Gorse Hill and Pinehurst","Males","South West","E06000030","Swindon","Age0",75.32875,57.83078,22,10.61867,14.29427
"E36000708","Haydon Wick","Males","South West","E06000030","Swindon","Age0",80.7868,67.52491,22,10.61867,14.29427
"E36000709","Highworth","Males","South West","E06000030","Swindon","Age0",80.59358,66.99723,22,10.61867,14.29427
"E36000710","Moredon","Males","South West","E06000030","Swindon","Age0",79.12009,62.23609,22,10.61867,14.29427
"E36000711","Old Town and Lawn","Males","South West","E06000030","Swindon","Age0",81.38431,68.33778,22,10.61867,14.29427
"E36000712","Parks","Males","South West","E06000030","Swindon","Age0",75.86287,56.89406,22,10.61867,14.29427
"E36000713","Penhill","Males","South West","E06000030","Swindon","Age0",76.07348,55.20131,22,10.61867,14.29427
"E36000714","Ridgeway","Males","South West","E06000030","Swindon","Age0",79.77749,69.49558,22,10.61867,14.29427
"E36000715","Shaw and Nine Elms","Males","South West","E06000030","Swindon","Age0",85.94742,67.57206,22,10.61867,14.29427
"E36000716","St Margaret","Males","South West","E06000030","Swindon","Age0",78.05045,65.08025,22,10.61867,14.29427
"E36000717","St Philip","Males","South West","E06000030","Swindon","Age0",81.31605,64.39633,22,10.61867,14.29427
"E36000718","Toothill and Westlea","Males","South West","E06000030","Swindon","Age0",77.93178,60.81707,22,10.61867,14.29427
"E36000719","Walcot","Males","South West","E06000030","Swindon","Age0",77.25338,60.09181,22,10.61867,14.29427
"E36000720","Western","Males","South West","E06000030","Swindon","Age0",78.6408,63.92199,22,10.61867,14.29427
"E36000721","Wroughton and Chiseldon","Males","South West","E06000030","Swindon","Age0",78.69865,65.72115,22,10.61867,14.29427
