"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006115","Alvechurch","Males","West Midlands","E07000234","Bromsgrove","Age0",80.85261,66.64725,22,11.64057,14.7786
"E36006116","Beacon","Males","West Midlands","E07000234","Bromsgrove","Age0",71.88503,58.95048,22,11.64057,14.7786
"E36006117","Catshill","Males","West Midlands","E07000234","Bromsgrove","Age0",81.03199,64.84106,22,11.64057,14.7786
"E36006118","Charford","Males","West Midlands","E07000234","Bromsgrove","Age0",78.63103,61.94124,22,11.64057,14.7786
"E36006119","Drakes Cross and Walkers He","Males","West Midlands","E07000234","Bromsgrove","Age0",78.84163,64.17844,22,11.64057,14.7786
"E36006120","Furlongs","Males","West Midlands","E07000234","Bromsgrove","Age0",78.95672,66.85298,22,11.64057,14.7786
"E36006121","Hagley","Males","West Midlands","E07000234","Bromsgrove","Age0",83.34306,71.57471,22,11.64057,14.7786
"E36006122","Hillside","Males","West Midlands","E07000234","Bromsgrove","Age0",78.98974,68.9086,22,11.64057,14.7786
"E36006123","Hollywood and Majors Green","Males","West Midlands","E07000234","Bromsgrove","Age0",81.47471,67.80349,22,11.64057,14.7786
"E36006124","Linthurst","Males","West Midlands","E07000234","Bromsgrove","Age0",83.39799,73.72908,22,11.64057,14.7786
"E36006125","Marlbrook","Males","West Midlands","E07000234","Bromsgrove","Age0",80.02767,67.00599,22,11.64057,14.7786
"E36006126","Norton","Males","West Midlands","E07000234","Bromsgrove","Age0",80.24283,68.06932,22,11.64057,14.7786
"E36006127","Sidemoor","Males","West Midlands","E07000234","Bromsgrove","Age0",77.0657,61.28784,22,11.64057,14.7786
"E36006128","Slideslow","Males","West Midlands","E07000234","Bromsgrove","Age0",82.17188,71.37233,22,11.64057,14.7786
"E36006129","St Johns","Males","West Midlands","E07000234","Bromsgrove","Age0",78.26494,64.95667,22,11.64057,14.7786
"E36006131","Stoke Prior","Males","West Midlands","E07000234","Bromsgrove","Age0",77.42508,65.23352,22,11.64057,14.7786
"E36006132","Tardebigge","Males","West Midlands","E07000234","Bromsgrove","Age0",79.26213,61.35319,22,11.64057,14.7786
"E36006133","Uffdown","Males","West Midlands","E07000234","Bromsgrove","Age0",79.6094,66.67532,22,11.64057,14.7786
"E36006134","Waseley","Males","West Midlands","E07000234","Bromsgrove","Age0",81.47432,65.18272,22,11.64057,14.7786
"E36006135","Whitford","Males","West Midlands","E07000234","Bromsgrove","Age0",83.5256,67.28819,22,11.64057,14.7786
"E36006136","Woodvale","Males","West Midlands","E07000234","Bromsgrove","Age0",80.29681,68.94975,22,11.64057,14.7786
"E36006137","Wythall South","Males","West Midlands","E07000234","Bromsgrove","Age0",80.42817,68.62098,22,11.64057,14.7786
