"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006472","Allerton and Hunts Cross","Males","North West","E08000012","Liverpool","Age0",78.38835,63.14079,30,11.48593,18.11307
"E36006473","Anfield","Males","North West","E08000012","Liverpool","Age0",73.58937,54.34746,30,11.48593,18.11307
"E36006474","Belle Vale","Males","North West","E08000012","Liverpool","Age0",75.75792,55.19487,30,11.48593,18.11307
"E36006475","Central","Males","North West","E08000012","Liverpool","Age0",73.68471,55.52854,30,11.48593,18.11307
"E36006476","Childwall","Males","North West","E08000012","Liverpool","Age0",83.12771,66.6428,30,11.48593,18.11307
"E36006477","Church","Males","North West","E08000012","Liverpool","Age0",82.17247,67.83404,30,11.48593,18.11307
"E36006478","Clubmoor","Males","North West","E08000012","Liverpool","Age0",73.90095,53.3817,30,11.48593,18.11307
"E36006479","County","Males","North West","E08000012","Liverpool","Age0",74.10096,52.96611,30,11.48593,18.11307
"E36006480","Cressington","Males","North West","E08000012","Liverpool","Age0",78.11567,62.02718,30,11.48593,18.11307
"E36006481","Croxteth","Males","North West","E08000012","Liverpool","Age0",74.29958,57.59872,30,11.48593,18.11307
"E36006482","Everton","Males","North West","E08000012","Liverpool","Age0",73.92982,49.72097,30,11.48593,18.11307
"E36006483","Fazakerley","Males","North West","E08000012","Liverpool","Age0",75.52048,57.51557,30,11.48593,18.11307
"E36006484","Greenbank","Males","North West","E08000012","Liverpool","Age0",75.0272,57.45513,30,11.48593,18.11307
"E36006485","Kensington and Fairfield","Males","North West","E08000012","Liverpool","Age0",73.74634,51.96354,30,11.48593,18.11307
"E36006486","Kirkdale","Males","North West","E08000012","Liverpool","Age0",71.64178,49.98241,30,11.48593,18.11307
"E36006487","Knotty Ash","Males","North West","E08000012","Liverpool","Age0",77.08456,58.4015,30,11.48593,18.11307
"E36006488","Mossley Hill","Males","North West","E08000012","Liverpool","Age0",77.90668,63.91741,30,11.48593,18.11307
"E36006489","Norris Green","Males","North West","E08000012","Liverpool","Age0",74.4861,52.52344,30,11.48593,18.11307
"E36006490","Old Swan","Males","North West","E08000012","Liverpool","Age0",74.44811,55.84918,30,11.48593,18.11307
"E36006491","Picton","Males","North West","E08000012","Liverpool","Age0",73.10996,51.88212,30,11.48593,18.11307
"E36006492","Princes Park","Males","North West","E08000012","Liverpool","Age0",73.27205,50.02878,30,11.48593,18.11307
"E36006493","Riverside","Males","North West","E08000012","Liverpool","Age0",75.35909,54.67431,30,11.48593,18.11307
"E36006494","Speke-Garston","Males","North West","E08000012","Liverpool","Age0",74.35571,53.02342,30,11.48593,18.11307
"E36006495","St Michael's","Males","North West","E08000012","Liverpool","Age0",75.35852,57.33328,30,11.48593,18.11307
"E36006496","Tuebrook and Stoneycroft","Males","North West","E08000012","Liverpool","Age0",74.54023,55.19755,30,11.48593,18.11307
"E36006497","Warbreck","Males","North West","E08000012","Liverpool","Age0",77.72187,57.48313,30,11.48593,18.11307
"E36006498","Wavertree","Males","North West","E08000012","Liverpool","Age0",78.51306,60.10366,30,11.48593,18.11307
"E36006499","West Derby","Males","North West","E08000012","Liverpool","Age0",79.55883,63.86594,30,11.48593,18.11307
"E36006500","Woolton","Males","North West","E08000012","Liverpool","Age0",80.71245,65.45711,30,11.48593,18.11307
"E36006501","Yew Tree","Males","North West","E08000012","Liverpool","Age0",74.31826,55.52787,30,11.48593,18.11307
