"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36000802","Chatham Central","Males","South East","E06000035","Medway","Age0",76.5956,58.66984,22,9.54481,11.86425
"E36000803","Cuxton and Halling","Males","South East","E06000035","Medway","Age0",84.20552,67.21398,22,9.54481,11.86425
"E36000804","Gillingham North","Males","South East","E06000035","Medway","Age0",77.47953,59.16726,22,9.54481,11.86425
"E36000805","Gillingham South","Males","South East","E06000035","Medway","Age0",77.31998,59.60848,22,9.54481,11.86425
"E36000806","Hempstead and Wigmore","Males","South East","E06000035","Medway","Age0",81.37935,69.29164,22,9.54481,11.86425
"E36000807","Lordswood and Capstone","Males","South East","E06000035","Medway","Age0",79.6568,64.64804,22,9.54481,11.86425
"E36000808","Luton and Wayfield","Males","South East","E06000035","Medway","Age0",77.1482,57.42739,22,9.54481,11.86425
"E36000809","Peninsula","Males","South East","E06000035","Medway","Age0",78.32102,61.63426,22,9.54481,11.86425
"E36000810","Princes Park","Males","South East","E06000035","Medway","Age0",79.05418,63.89612,22,9.54481,11.86425
"E36000811","Rainham Central","Males","South East","E06000035","Medway","Age0",81.31569,67.79869,22,9.54481,11.86425
"E36000812","Rainham North","Males","South East","E06000035","Medway","Age0",77.97146,64.17036,22,9.54481,11.86425
"E36000813","Rainham South","Males","South East","E06000035","Medway","Age0",79.72518,65.34617,22,9.54481,11.86425
"E36000814","River","Males","South East","E06000035","Medway","Age0",74.66071,59.77377,22,9.54481,11.86425
"E36000815","Rochester East","Males","South East","E06000035","Medway","Age0",77.69655,60.29228,22,9.54481,11.86425
"E36000816","Rochester South and Horsted","Males","South East","E06000035","Medway","Age0",78.38848,64.86087,22,9.54481,11.86425
"E36000817","Rochester West","Males","South East","E06000035","Medway","Age0",79.18909,65.15011,22,9.54481,11.86425
"E36000818","Strood North","Males","South East","E06000035","Medway","Age0",77.48297,63.3494,22,9.54481,11.86425
"E36000819","Strood Rural","Males","South East","E06000035","Medway","Age0",80.34009,65.58728,22,9.54481,11.86425
"E36000820","Strood South","Males","South East","E06000035","Medway","Age0",77.31496,61.04935,22,9.54481,11.86425
"E36000821","Twydall","Males","South East","E06000035","Medway","Age0",77.85469,61.12442,22,9.54481,11.86425
"E36000822","Walderslade","Males","South East","E06000035","Medway","Age0",79.99559,64.27263,22,9.54481,11.86425
"E36000823","Watling","Males","South East","E06000035","Medway","Age0",77.77507,63.93747,22,9.54481,11.86425
