"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000468","Aberavon","Males","Wales","W06000012","Neath Port Talbot","Age0",75.21053,55.92261,31,8.95423,18.45265
"W39000469","Aberdulais","Males","Wales","W06000012","Neath Port Talbot","Age0",78.86648,58.97455,31,8.95423,18.45265
"W39000470","Allt-wen","Males","Wales","W06000012","Neath Port Talbot","Age0",78.27561,58.96361,31,8.95423,18.45265
"W39000471","Baglan","Males","Wales","W06000012","Neath Port Talbot","Age0",78.07092,63.11143,31,8.95423,18.45265
"W39000473","Briton Ferry East","Males","Wales","W06000012","Neath Port Talbot","Age0",75.41202,55.86569,31,8.95423,18.45265
"W39000474","Briton Ferry West","Males","Wales","W06000012","Neath Port Talbot","Age0",73.2082,54.24393,31,8.95423,18.45265
"W39000475","Bryn and Cwmavon","Males","Wales","W06000012","Neath Port Talbot","Age0",75.4372,57.51122,31,8.95423,18.45265
"W39000476","Bryn-coch North","Males","Wales","W06000012","Neath Port Talbot","Age0",81.97069,68.00639,31,8.95423,18.45265
"W39000477","Bryn-coch South","Males","Wales","W06000012","Neath Port Talbot","Age0",80.65401,63.94717,31,8.95423,18.45265
"W39000479","Cimla","Males","Wales","W06000012","Neath Port Talbot","Age0",76.07989,61.10811,31,8.95423,18.45265
"W39000480","Coedffranc Central","Males","Wales","W06000012","Neath Port Talbot","Age0",73.9235,56.97289,31,8.95423,18.45265
"W39000481","Coedffranc North","Males","Wales","W06000012","Neath Port Talbot","Age0",75.10687,58.06316,31,8.95423,18.45265
"W39000482","Coedffranc West","Males","Wales","W06000012","Neath Port Talbot","Age0",76.44842,61.5035,31,8.95423,18.45265
"W39000485","Cymmer","Males","Wales","W06000012","Neath Port Talbot","Age0",73.31147,49.55374,31,8.95423,18.45265
"W39000486","Dyffryn","Males","Wales","W06000012","Neath Port Talbot","Age0",78.32339,58.56968,31,8.95423,18.45265
"W39000488","Glynneath","Males","Wales","W06000012","Neath Port Talbot","Age0",79.77608,58.73359,31,8.95423,18.45265
"W39000490","Gwaun-Cae-Gurwen","Males","Wales","W06000012","Neath Port Talbot","Age0",73.54812,53.87302,31,8.95423,18.45265
"W39000493","Margam","Males","Wales","W06000012","Neath Port Talbot","Age0",78.9864,63.9375,31,8.95423,18.45265
"W39000494","Neath East","Males","Wales","W06000012","Neath Port Talbot","Age0",77.03835,52.7942,31,8.95423,18.45265
"W39000495","Neath North","Males","Wales","W06000012","Neath Port Talbot","Age0",74.52488,53.65142,31,8.95423,18.45265
"W39000496","Neath South","Males","Wales","W06000012","Neath Port Talbot","Age0",80.00436,60.35872,31,8.95423,18.45265
"W39000499","Pontardawe","Males","Wales","W06000012","Neath Port Talbot","Age0",75.79103,57.05405,31,8.95423,18.45265
"W39000500","Port Talbot","Males","Wales","W06000012","Neath Port Talbot","Age0",75.5969,58.7274,31,8.95423,18.45265
"W39000501","Resolven","Males","Wales","W06000012","Neath Port Talbot","Age0",74.62538,57.95265,31,8.95423,18.45265
"W39000502","Rhos","Males","Wales","W06000012","Neath Port Talbot","Age0",77.72366,61.60836,31,8.95423,18.45265
"W39000503","Sandfields East","Males","Wales","W06000012","Neath Port Talbot","Age0",75.56903,55.56079,31,8.95423,18.45265
"W39000504","Sandfields West","Males","Wales","W06000012","Neath Port Talbot","Age0",74.81836,51.54949,31,8.95423,18.45265
"W39000505","Seven Sisters","Males","Wales","W06000012","Neath Port Talbot","Age0",77.08593,56.53489,31,8.95423,18.45265
"W39000506","Tai-bach","Males","Wales","W06000012","Neath Port Talbot","Age0",75.54003,57.92361,31,8.95423,18.45265
"W39000507","Tonna","Males","Wales","W06000012","Neath Port Talbot","Age0",75.48211,58.98901,31,8.95423,18.45265
"W39000509","Ystalyfera","Males","Wales","W06000012","Neath Port Talbot","Age0",73.01646,52.58151,31,8.95423,18.45265
