"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000276","Aberporth","Males","Wales","W06000008","Ceredigion","Age0",77.58722,60.58727,15,7.78209,10.71805
"W39000280","Aberystwyth Bronglais","Males","Wales","W06000008","Ceredigion","Age0",84.40267,69.4259,15,7.78209,10.71805
"W39000281","Aberystwyth Canol/Central","Males","Wales","W06000008","Ceredigion","Age0",78.39679,60.44443,15,7.78209,10.71805
"W39000282","Aberystwyth Gogledd/North","Males","Wales","W06000008","Ceredigion","Age0",80.67273,65.48875,15,7.78209,10.71805
"W39000283","Aberystwyth Penparcau","Males","Wales","W06000008","Ceredigion","Age0",79.54681,58.90872,15,7.78209,10.71805
"W39000284","Aberystwyth Rheidol","Males","Wales","W06000008","Ceredigion","Age0",76.62058,58.70785,15,7.78209,10.71805
"W39000286","Borth","Males","Wales","W06000008","Ceredigion","Age0",76.92643,62.05836,15,7.78209,10.71805
"W39000290","Faenor","Males","Wales","W06000008","Ceredigion","Age0",81.90461,68.74508,15,7.78209,10.71805
"W39000291","Lampeter","Males","Wales","W06000008","Ceredigion","Age0",80.90535,62.81167,15,7.78209,10.71805
"W39000294","Llanbadarn Fawr-Sulien","Males","Wales","W06000008","Ceredigion","Age0",80.00455,64.89548,15,7.78209,10.71805
"W39000299","Llanfihangel Ystrad","Males","Wales","W06000008","Ceredigion","Age0",76.98769,60.09824,15,7.78209,10.71805
"W39000303","Llansantffraed","Males","Wales","W06000008","Ceredigion","Age0",78.75694,61.93921,15,7.78209,10.71805
"W39000305","Lledrod","Males","Wales","W06000008","Ceredigion","Age0",80.42973,65.55133,15,7.78209,10.71805
"W39000309","Pen-parc","Males","Wales","W06000008","Ceredigion","Age0",76.93701,60.84302,15,7.78209,10.71805
"W39000314","Ystwyth","Males","Wales","W06000008","Ceredigion","Age0",79.38928,64.78585,15,7.78209,10.71805
