"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000317","Camrose","Males","Wales","W06000009","Pembrokeshire","Age0",79.78158,65.63213,33,11.32332,12.78223
"W39000319","Cilgerran","Males","Wales","W06000009","Pembrokeshire","Age0",78.37729,63.55924,33,11.32332,12.78223
"W39000321","Crymych","Males","Wales","W06000009","Pembrokeshire","Age0",83.46879,66.60469,33,11.32332,12.78223
"W39000323","East Williamston","Males","Wales","W06000009","Pembrokeshire","Age0",80.54588,64.90029,33,11.32332,12.78223
"W39000326","Goodwick","Males","Wales","W06000009","Pembrokeshire","Age0",77.91909,59.42187,33,11.32332,12.78223
"W39000327","Haverfordwest: Castle","Males","Wales","W06000009","Pembrokeshire","Age0",74.54132,58.88868,33,11.32332,12.78223
"W39000328","Haverfordwest: Garth","Males","Wales","W06000009","Pembrokeshire","Age0",75.56901,58.98194,33,11.32332,12.78223
"W39000329","Haverfordwest: Portfield","Males","Wales","W06000009","Pembrokeshire","Age0",81.43244,63.98449,33,11.32332,12.78223
"W39000330","Haverfordwest: Prendergast|","Males","Wales","W06000009","Pembrokeshire","Age0",76.5187,63.48108,33,11.32332,12.78223
"W39000331","Haverfordwest: Priory","Males","Wales","W06000009","Pembrokeshire","Age0",74.78575,60.29998,33,11.32332,12.78223
"W39000333","Johnston","Males","Wales","W06000009","Pembrokeshire","Age0",76.00621,61.01499,33,11.32332,12.78223
"W39000334","Kilgetty/Begelly","Males","Wales","W06000009","Pembrokeshire","Age0",81.90604,63.03473,33,11.32332,12.78223
"W39000337","Letterston","Males","Wales","W06000009","Pembrokeshire","Age0",78.56625,64.67239,33,11.32332,12.78223
"W39000338","Llangwm","Males","Wales","W06000009","Pembrokeshire","Age0",79.76144,66.7333,33,11.32332,12.78223
"W39000340","Maenclochog","Males","Wales","W06000009","Pembrokeshire","Age0",80.98921,66.16649,33,11.32332,12.78223
"W39000341","Manorbier","Males","Wales","W06000009","Pembrokeshire","Age0",78.82943,63.71735,33,11.32332,12.78223
"W39000343","Merlin's Bridge","Males","Wales","W06000009","Pembrokeshire","Age0",78.16711,61.35255,33,11.32332,12.78223
"W39000344","Milford: Central","Males","Wales","W06000009","Pembrokeshire","Age0",78.85984,61.82468,33,11.32332,12.78223
"W39000345","Milford: East","Males","Wales","W06000009","Pembrokeshire","Age0",78.0822,60.93954,33,11.32332,12.78223
"W39000346","Milford: Hakin","Males","Wales","W06000009","Pembrokeshire","Age0",73.13354,58.37735,33,11.32332,12.78223
"W39000347","Milford: Hubberston","Males","Wales","W06000009","Pembrokeshire","Age0",81.05335,61.03087,33,11.32332,12.78223
"W39000348","Milford: North","Males","Wales","W06000009","Pembrokeshire","Age0",76.41379,61.08175,33,11.32332,12.78223
"W39000349","Milford: West","Males","Wales","W06000009","Pembrokeshire","Age0",75.8278,56.27213,33,11.32332,12.78223
"W39000353","Neyland: East","Males","Wales","W06000009","Pembrokeshire","Age0",76.64174,60.58338,33,11.32332,12.78223
"W39000354","Neyland: West","Males","Wales","W06000009","Pembrokeshire","Age0",80.07693,61.89751,33,11.32332,12.78223
"W39000356","Pembroke Dock: Llanion","Males","Wales","W06000009","Pembrokeshire","Age0",79.52034,57.03033,33,11.32332,12.78223
"W39000358","Pembroke Dock: Pennar","Males","Wales","W06000009","Pembrokeshire","Age0",77.54247,59.3562,33,11.32332,12.78223
"W39000360","Pembroke: St. Mary North","Males","Wales","W06000009","Pembrokeshire","Age0",72.14547,55.68661,33,11.32332,12.78223
"W39000362","Pembroke: St. Michael","Males","Wales","W06000009","Pembrokeshire","Age0",77.72242,62.76865,33,11.32332,12.78223
"W39000364","Saundersfoot","Males","Wales","W06000009","Pembrokeshire","Age0",82.93908,67.14621,33,11.32332,12.78223
"W39000366","Solva","Males","Wales","W06000009","Pembrokeshire","Age0",82.82261,68.46884,33,11.32332,12.78223
"W39000368","St. Dogmaels","Males","Wales","W06000009","Pembrokeshire","Age0",78.76408,63.16464,33,11.32332,12.78223
"W39000371","Tenby: South","Males","Wales","W06000009","Pembrokeshire","Age0",80.60112,62.99776,33,11.32332,12.78223
