"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000001","Aberffraw|Rhosneigr","Males","Wales","W06000001","Isle of Anglesey","Age0",81.31906,64.50379,13,8.37325,12.18237
"W39000002","Amlwch Port","Males","Wales","W06000001","Isle of Anglesey","Age0",75.6781,58.82305,13,8.37325,12.18237
"W39000012","Cwm Cadnant","Males","Wales","W06000001","Isle of Anglesey","Age0",80.57331,70.06997,13,8.37325,12.18237
"W39000013","Cyngar","Males","Wales","W06000001","Isle of Anglesey","Age0",76.52163,63.70522,13,8.37325,12.18237
"W39000020","Llaneilian","Males","Wales","W06000001","Isle of Anglesey","Age0",78.41009,61.22942,13,8.37325,12.18237
"W39000022","Llanfair-yn-Neubwll","Males","Wales","W06000001","Isle of Anglesey","Age0",77.41729,63.80255,13,8.37325,12.18237
"W39000023","Llanfihangel Ysgeifiog","Males","Wales","W06000001","Isle of Anglesey","Age0",81.72076,65.34213,13,8.37325,12.18237
"W39000028","Maeshyfryd","Males","Wales","W06000001","Isle of Anglesey","Age0",74.17338,57.8876,13,8.37325,12.18237
"W39000034","Porthyfelin","Males","Wales","W06000001","Isle of Anglesey","Age0",76.9293,58.09711,13,8.37325,12.18237
"W39000035","Rhosyr","Males","Wales","W06000001","Isle of Anglesey","Age0",81.12356,62.96555,13,8.37325,12.18237
"W39000036","Trearddur","Males","Wales","W06000001","Isle of Anglesey","Age0",79.74865,65.8984,13,8.37325,12.18237
"W39000038","Tysilio","Males","Wales","W06000001","Isle of Anglesey","Age0",82.54663,67.08299,13,8.37325,12.18237
"W39000039","Valley","Males","Wales","W06000001","Isle of Anglesey","Age0",79.38878,64.43352,13,8.37325,12.18237
