"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36007222","Bowes","Males","London","E09000010","Enfield","Age0",82.93514,63.72255,21,7.36426,12.41826
"E36007223","Bush Hill Park","Males","London","E09000010","Enfield","Age0",81.73244,66.82555,21,7.36426,12.41826
"E36007224","Chase","Males","London","E09000010","Enfield","Age0",77.41835,61.41327,21,7.36426,12.41826
"E36007225","Cockfosters","Males","London","E09000010","Enfield","Age0",83.00443,67.25348,21,7.36426,12.41826
"E36007226","Edmonton Green","Males","London","E09000010","Enfield","Age0",79.31202,56.47909,21,7.36426,12.41826
"E36007227","Enfield Highway","Males","London","E09000010","Enfield","Age0",81.09974,61.1747,21,7.36426,12.41826
"E36007228","Enfield Lock","Males","London","E09000010","Enfield","Age0",76.65149,58.62253,21,7.36426,12.41826
"E36007229","Grange","Males","London","E09000010","Enfield","Age0",83.52352,68.89735,21,7.36426,12.41826
"E36007230","Haselbury","Males","London","E09000010","Enfield","Age0",78.97909,59.08946,21,7.36426,12.41826
"E36007231","Highlands","Males","London","E09000010","Enfield","Age0",82.56612,67.06215,21,7.36426,12.41826
"E36007232","Jubilee","Males","London","E09000010","Enfield","Age0",78.83281,60.19783,21,7.36426,12.41826
"E36007233","Lower Edmonton","Males","London","E09000010","Enfield","Age0",79.58793,58.60389,21,7.36426,12.41826
"E36007234","Palmers Green","Males","London","E09000010","Enfield","Age0",80.86381,62.9789,21,7.36426,12.41826
"E36007235","Ponders End","Males","London","E09000010","Enfield","Age0",76.79118,57.73605,21,7.36426,12.41826
"E36007236","Southbury","Males","London","E09000010","Enfield","Age0",79.8523,61.50534,21,7.36426,12.41826
"E36007237","Southgate","Males","London","E09000010","Enfield","Age0",80.94091,65.595,21,7.36426,12.41826
"E36007238","Southgate Green","Males","London","E09000010","Enfield","Age0",81.30006,65.93651,21,7.36426,12.41826
"E36007239","Town","Males","London","E09000010","Enfield","Age0",82.14472,67.01471,21,7.36426,12.41826
"E36007240","Turkey Street","Males","London","E09000010","Enfield","Age0",78.32374,59.69903,21,7.36426,12.41826
"E36007241","Upper Edmonton","Males","London","E09000010","Enfield","Age0",76.15926,57.65482,21,7.36426,12.41826
"E36007242","Winchmore Hill","Males","London","E09000010","Enfield","Age0",81.35513,67.06685,21,7.36426,12.41826
