"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000767","Allt-yr-yn","Males","Wales","W06000022","Newport","Age0",78.97998,63.50879,20,12.44427,17.31554
"W39000768","Alway","Males","Wales","W06000022","Newport","Age0",77.1885,58.82731,20,12.44427,17.31554
"W39000769","Beechwood","Males","Wales","W06000022","Newport","Age0",78.11918,59.9436,20,12.44427,17.31554
"W39000770","Bettws","Males","Wales","W06000022","Newport","Age0",74.32288,53.80924,20,12.44427,17.31554
"W39000771","Caerleon","Males","Wales","W06000022","Newport","Age0",79.42907,64.85578,20,12.44427,17.31554
"W39000772","Gaer","Males","Wales","W06000022","Newport","Age0",78.48696,59.50392,20,12.44427,17.31554
"W39000773","Graig","Males","Wales","W06000022","Newport","Age0",81.39468,68.22509,20,12.44427,17.31554
"W39000774","Langstone","Males","Wales","W06000022","Newport","Age0",82.49225,68.32393,20,12.44427,17.31554
"W39000775","Liswerry","Males","Wales","W06000022","Newport","Age0",77.9225,60.88441,20,12.44427,17.31554
"W39000776","Llanwern","Males","Wales","W06000022","Newport","Age0",78.85002,62.54693,20,12.44427,17.31554
"W39000777","Malpas","Males","Wales","W06000022","Newport","Age0",80.37986,63.54092,20,12.44427,17.31554
"W39000778","Marshfield","Males","Wales","W06000022","Newport","Age0",78.83826,65.34925,20,12.44427,17.31554
"W39000779","Pillgwenlly","Males","Wales","W06000022","Newport","Age0",70.04798,51.00839,20,12.44427,17.31554
"W39000780","Ringland","Males","Wales","W06000022","Newport","Age0",73.80091,54.07439,20,12.44427,17.31554
"W39000781","Rogerstone","Males","Wales","W06000022","Newport","Age0",79.65386,65.85536,20,12.44427,17.31554
"W39000782","Shaftesbury","Males","Wales","W06000022","Newport","Age0",78.32567,60.04027,20,12.44427,17.31554
"W39000783","St. Julians","Males","Wales","W06000022","Newport","Age0",81.1205,61.83677,20,12.44427,17.31554
"W39000784","Stow Hill","Males","Wales","W06000022","Newport","Age0",76.20191,58.31667,20,12.44427,17.31554
"W39000785","Tredegar Park","Males","Wales","W06000022","Newport","Age0",75.39408,57.31883,20,12.44427,17.31554
"W39000786","Victoria","Males","Wales","W06000022","Newport","Age0",74.89934,55.41768,20,12.44427,17.31554
