"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000510","Aberkenfig","Males","Wales","W06000013","Bridgend","Age0",79.77054,61.3017,31,12.66228,21.77169
"W39000511","Bettws","Males","Wales","W06000013","Bridgend","Age0",72.02133,48.05287,31,12.66228,21.77169
"W39000512","Blackmill","Males","Wales","W06000013","Bridgend","Age0",73.97479,53.79247,31,12.66228,21.77169
"W39000514","Brackla|Coity","Males","Wales","W06000013","Bridgend","Age0",80.22873,61.90465,31,12.66228,21.77169
"W39000516","Bryncoch","Males","Wales","W06000013","Bridgend","Age0",79.09064,59.45306,31,12.66228,21.77169
"W39000517","Bryntirion| Laleston and Me","Males","Wales","W06000013","Bridgend","Age0",80.14404,64.6662,31,12.66228,21.77169
"W39000518","Caerau","Males","Wales","W06000013","Bridgend","Age0",74.59731,50.46439,31,12.66228,21.77169
"W39000521","Cornelly","Males","Wales","W06000013","Bridgend","Age0",75.00168,57.34891,31,12.66228,21.77169
"W39000523","Felindre","Males","Wales","W06000013","Bridgend","Age0",80.98452,60.67516,31,12.66228,21.77169
"W39000524","Hendre","Males","Wales","W06000013","Bridgend","Age0",79.48023,62.709,31,12.66228,21.77169
"W39000525","Litchard","Males","Wales","W06000013","Bridgend","Age0",84.68361,68.33214,31,12.66228,21.77169
"W39000527","Llangewydd and Brynhyfryd","Males","Wales","W06000013","Bridgend","Age0",83.07774,62.81608,31,12.66228,21.77169
"W39000528","Llangynwyd","Males","Wales","W06000013","Bridgend","Age0",81.75008,62.86956,31,12.66228,21.77169
"W39000529","Maesteg East","Males","Wales","W06000013","Bridgend","Age0",77.01269,55.43437,31,12.66228,21.77169
"W39000530","Maesteg West","Males","Wales","W06000013","Bridgend","Age0",76.22555,55.70238,31,12.66228,21.77169
"W39000531","Morfa","Males","Wales","W06000013","Bridgend","Age0",74.72387,55.17444,31,12.66228,21.77169
"W39000532","Nant-y-moel","Males","Wales","W06000013","Bridgend","Age0",73.09304,54.26284,31,12.66228,21.77169
"W39000533","Newcastle","Males","Wales","W06000013","Bridgend","Age0",76.48665,60.36005,31,12.66228,21.77169
"W39000534","Newton","Males","Wales","W06000013","Bridgend","Age0",78.58546,64.03547,31,12.66228,21.77169
"W39000535","Nottage","Males","Wales","W06000013","Bridgend","Age0",77.1531,63.5448,31,12.66228,21.77169
"W39000536","Ogmore Vale","Males","Wales","W06000013","Bridgend","Age0",76.41513,56.19077,31,12.66228,21.77169
"W39000537","Oldcastle","Males","Wales","W06000013","Bridgend","Age0",77.21948,61.17193,31,12.66228,21.77169
"W39000539","Penprysg","Males","Wales","W06000013","Bridgend","Age0",79.20705,62.79909,31,12.66228,21.77169
"W39000540","Pen-y-fai","Males","Wales","W06000013","Bridgend","Age0",81.33995,64.9049,31,12.66228,21.77169
"W39000541","Pontycymmer","Males","Wales","W06000013","Bridgend","Age0",77.82883,53.82348,31,12.66228,21.77169
"W39000542","Porthcawl East Central","Males","Wales","W06000013","Bridgend","Age0",76.28707,58.41487,31,12.66228,21.77169
"W39000543","Porthcawl West Central","Males","Wales","W06000013","Bridgend","Age0",77.62777,59.91397,31,12.66228,21.77169
"W39000544","Pyle","Males","Wales","W06000013","Bridgend","Age0",73.62699,55.86131,31,12.66228,21.77169
"W39000545","Rest Bay","Males","Wales","W06000013","Bridgend","Age0",82.51782,69.82456,31,12.66228,21.77169
"W39000546","Sarn","Males","Wales","W06000013","Bridgend","Age0",76.50726,54.76023,31,12.66228,21.77169
"W39000547","Ynysawdre","Males","Wales","W06000013","Bridgend","Age0",72.12367,56.45316,31,12.66228,21.77169
