"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000374","Abergwili","Males","Wales","W06000010","Carmarthenshire","Age0",81.2027,65.00972,51,10.66925,13.26452
"W39000375","Ammanford","Males","Wales","W06000010","Carmarthenshire","Age0",78.23869,55.55194,51,10.66925,13.26452
"W39000376","Betws","Males","Wales","W06000010","Carmarthenshire","Age0",78.56393,61.66836,51,10.66925,13.26452
"W39000377","Bigyn","Males","Wales","W06000010","Carmarthenshire","Age0",75.62794,58.19133,51,10.66925,13.26452
"W39000378","Burry Port","Males","Wales","W06000010","Carmarthenshire","Age0",79.31679,58.98181,51,10.66925,13.26452
"W39000379","Bynea","Males","Wales","W06000010","Carmarthenshire","Age0",79.9139,61.80964,51,10.66925,13.26452
"W39000380","Carmarthen Town North","Males","Wales","W06000010","Carmarthenshire","Age0",78.41443,61.37914,51,10.66925,13.26452
"W39000381","Carmarthen Town South","Males","Wales","W06000010","Carmarthenshire","Age0",73.03349,57.95091,51,10.66925,13.26452
"W39000382","Carmarthen Town West","Males","Wales","W06000010","Carmarthenshire","Age0",78.18794,60.59043,51,10.66925,13.26452
"W39000383","Cenarth","Males","Wales","W06000010","Carmarthenshire","Age0",78.64932,61.42042,51,10.66925,13.26452
"W39000385","Cynwyl Elfed","Males","Wales","W06000010","Carmarthenshire","Age0",82.44452,66.56474,51,10.66925,13.26452
"W39000387","Dafen","Males","Wales","W06000010","Carmarthenshire","Age0",80.46482,59.2414,51,10.66925,13.26452
"W39000388","Elli","Males","Wales","W06000010","Carmarthenshire","Age0",77.28231,58.83619,51,10.66925,13.26452
"W39000390","Garnant","Males","Wales","W06000010","Carmarthenshire","Age0",79.30352,55.82081,51,10.66925,13.26452
"W39000391","Glanamman","Males","Wales","W06000010","Carmarthenshire","Age0",75.74329,55.1228,51,10.66925,13.26452
"W39000392","Glanymor","Males","Wales","W06000010","Carmarthenshire","Age0",74.9229,53.78023,51,10.66925,13.26452
"W39000393","Glyn","Males","Wales","W06000010","Carmarthenshire","Age0",78.1672,60.36526,51,10.66925,13.26452
"W39000394","Gorslas","Males","Wales","W06000010","Carmarthenshire","Age0",80.13731,61.29436,51,10.66925,13.26452
"W39000395","Hendy","Males","Wales","W06000010","Carmarthenshire","Age0",78.33022,61.94036,51,10.66925,13.26452
"W39000396","Hengoed","Males","Wales","W06000010","Carmarthenshire","Age0",78.9341,61.18852,51,10.66925,13.26452
"W39000397","Kidwelly","Males","Wales","W06000010","Carmarthenshire","Age0",80.40309,57.70611,51,10.66925,13.26452
"W39000398","Laugharne Township","Males","Wales","W06000010","Carmarthenshire","Age0",80.28792,62.58592,51,10.66925,13.26452
"W39000399","Llanboidy","Males","Wales","W06000010","Carmarthenshire","Age0",83.70274,67.04475,51,10.66925,13.26452
"W39000401","Llandeilo","Males","Wales","W06000010","Carmarthenshire","Age0",76.6245,61.36204,51,10.66925,13.26452
"W39000402","Llandovery","Males","Wales","W06000010","Carmarthenshire","Age0",75.04353,60.67281,51,10.66925,13.26452
"W39000403","Llandybie","Males","Wales","W06000010","Carmarthenshire","Age0",80.80501,61.88303,51,10.66925,13.26452
"W39000404","Llanegwad","Males","Wales","W06000010","Carmarthenshire","Age0",76.9059,62.95344,51,10.66925,13.26452
"W39000406","Llanfihangel-ar-Arth","Males","Wales","W06000010","Carmarthenshire","Age0",79.08958,61.39873,51,10.66925,13.26452
"W39000408","Llangeler","Males","Wales","W06000010","Carmarthenshire","Age0",80.84393,62.06527,51,10.66925,13.26452
"W39000409","Llangennech","Males","Wales","W06000010","Carmarthenshire","Age0",79.97787,61.85172,51,10.66925,13.26452
"W39000410","Llangunnor","Males","Wales","W06000010","Carmarthenshire","Age0",78.23081,62.34879,51,10.66925,13.26452
"W39000411","Llangyndeyrn","Males","Wales","W06000010","Carmarthenshire","Age0",76.52005,58.21713,51,10.66925,13.26452
"W39000412","Llannon","Males","Wales","W06000010","Carmarthenshire","Age0",76.76611,57.88409,51,10.66925,13.26452
"W39000414","Llanybydder","Males","Wales","W06000010","Carmarthenshire","Age0",80.55905,62.71716,51,10.66925,13.26452
"W39000415","Lliedi","Males","Wales","W06000010","Carmarthenshire","Age0",75.87359,58.60193,51,10.66925,13.26452
"W39000416","Llwynhendy","Males","Wales","W06000010","Carmarthenshire","Age0",78.58233,55.50522,51,10.66925,13.26452
"W39000417","Manordeilo and Salem","Males","Wales","W06000010","Carmarthenshire","Age0",80.16994,66.34945,51,10.66925,13.26452
"W39000418","Pembrey","Males","Wales","W06000010","Carmarthenshire","Age0",80.21178,60.71612,51,10.66925,13.26452
"W39000419","Penygroes","Males","Wales","W06000010","Carmarthenshire","Age0",83.64186,60.82191,51,10.66925,13.26452
"W39000420","Pontamman","Males","Wales","W06000010","Carmarthenshire","Age0",78.32042,60.10934,51,10.66925,13.26452
"W39000421","Pontyberem","Males","Wales","W06000010","Carmarthenshire","Age0",79.78567,59.0999,51,10.66925,13.26452
"W39000422","Quarter Bach","Males","Wales","W06000010","Carmarthenshire","Age0",79.51913,58.35842,51,10.66925,13.26452
"W39000423","Saron","Males","Wales","W06000010","Carmarthenshire","Age0",75.99005,57.29787,51,10.66925,13.26452
"W39000424","St. Clears","Males","Wales","W06000010","Carmarthenshire","Age0",80.32402,64.12595,51,10.66925,13.26452
"W39000425","St. Ishmael","Males","Wales","W06000010","Carmarthenshire","Age0",76.65475,62.70368,51,10.66925,13.26452
"W39000426","Swiss Valley","Males","Wales","W06000010","Carmarthenshire","Age0",78.10569,64.0219,51,10.66925,13.26452
"W39000427","Trelech","Males","Wales","W06000010","Carmarthenshire","Age0",79.87794,64.77181,51,10.66925,13.26452
"W39000428","Trimsaran","Males","Wales","W06000010","Carmarthenshire","Age0",78.76229,56.02058,51,10.66925,13.26452
"W39000429","Tycroes","Males","Wales","W06000010","Carmarthenshire","Age0",79.83009,60.60487,51,10.66925,13.26452
"W39000430","Tyisha","Males","Wales","W06000010","Carmarthenshire","Age0",73.5026,53.96555,51,10.66925,13.26452
"W39000431","Whitland","Males","Wales","W06000010","Carmarthenshire","Age0",76.57274,62.81465,51,10.66925,13.26452
