"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000228","Acton","Males","Wales","W06000006","Wrexham","Age0",78.25861,59.80685,42,16.57299,25.25119
"W39000229","Borras Park","Males","Wales","W06000006","Wrexham","Age0",84.34741,70.31575,42,16.57299,25.25119
"W39000230","Bronington","Males","Wales","W06000006","Wrexham","Age0",78.30332,65.61193,42,16.57299,25.25119
"W39000231","Brymbo","Males","Wales","W06000006","Wrexham","Age0",76.17502,59.68264,42,16.57299,25.25119
"W39000232","Bryn Cefn","Males","Wales","W06000006","Wrexham","Age0",75.87449,61.35847,42,16.57299,25.25119
"W39000233","Brynyffynnon","Males","Wales","W06000006","Wrexham","Age0",76.91859,60.05619,42,16.57299,25.25119
"W39000234","Cartrefle","Males","Wales","W06000006","Wrexham","Age0",72.69071,53.33958,42,16.57299,25.25119
"W39000235","Cefn","Males","Wales","W06000006","Wrexham","Age0",79.07899,59.64657,42,16.57299,25.25119
"W39000236","Chirk North","Males","Wales","W06000006","Wrexham","Age0",79.83414,62.4052,42,16.57299,25.25119
"W39000238","Coedpoeth","Males","Wales","W06000006","Wrexham","Age0",77.24746,60.49449,42,16.57299,25.25119
"W39000239","Dyffryn Ceiriog/Ceiriog Val","Males","Wales","W06000006","Wrexham","Age0",78.43081,63.31553,42,16.57299,25.25119
"W39000240","Erddig","Males","Wales","W06000006","Wrexham","Age0",76.66056,64.74049,42,16.57299,25.25119
"W39000241","Esclusham","Males","Wales","W06000006","Wrexham","Age0",79.11931,60.31582,42,16.57299,25.25119
"W39000242","Garden Village","Males","Wales","W06000006","Wrexham","Age0",83.26933,69.23865,42,16.57299,25.25119
"W39000243","Gresford East and West","Males","Wales","W06000006","Wrexham","Age0",81.64765,68.58507,42,16.57299,25.25119
"W39000244","Grosvenor","Males","Wales","W06000006","Wrexham","Age0",72.3508,59.00953,42,16.57299,25.25119
"W39000247","Gwersyllt North","Males","Wales","W06000006","Wrexham","Age0",74.97902,59.6257,42,16.57299,25.25119
"W39000248","Gwersyllt West","Males","Wales","W06000006","Wrexham","Age0",71.51438,55.63407,42,16.57299,25.25119
"W39000249","Hermitage","Males","Wales","W06000006","Wrexham","Age0",76.91194,57.67635,42,16.57299,25.25119
"W39000250","Holt","Males","Wales","W06000006","Wrexham","Age0",83.40525,67.58365,42,16.57299,25.25119
"W39000251","Johnstown","Males","Wales","W06000006","Wrexham","Age0",81.852,63.01175,42,16.57299,25.25119
"W39000252","Little Acton","Males","Wales","W06000006","Wrexham","Age0",82.41966,67.46364,42,16.57299,25.25119
"W39000253","Llangollen Rural","Males","Wales","W06000006","Wrexham","Age0",81.25555,65.06447,42,16.57299,25.25119
"W39000254","Llay","Males","Wales","W06000006","Wrexham","Age0",77.22333,60.34592,42,16.57299,25.25119
"W39000256","Marchwiel","Males","Wales","W06000006","Wrexham","Age0",81.0038,65.70285,42,16.57299,25.25119
"W39000257","Marford and Hoseley","Males","Wales","W06000006","Wrexham","Age0",88.08737,75.62338,42,16.57299,25.25119
"W39000258","Minera","Males","Wales","W06000006","Wrexham","Age0",80.85187,65.24312,42,16.57299,25.25119
"W39000259","New Broughton","Males","Wales","W06000006","Wrexham","Age0",78.45584,61.01022,42,16.57299,25.25119
"W39000260","Offa","Males","Wales","W06000006","Wrexham","Age0",77.54285,59.79903,42,16.57299,25.25119
"W39000261","Overton","Males","Wales","W06000006","Wrexham","Age0",78.67807,64.72032,42,16.57299,25.25119
"W39000262","Pant","Males","Wales","W06000006","Wrexham","Age0",75.47742,57.3623,42,16.57299,25.25119
"W39000263","Penycae","Males","Wales","W06000006","Wrexham","Age0",75.87794,57.37135,42,16.57299,25.25119
"W39000264","Penycae and Ruabon South","Males","Wales","W06000006","Wrexham","Age0",78.04284,63.26063,42,16.57299,25.25119
"W39000266","Ponciau","Males","Wales","W06000006","Wrexham","Age0",78.02783,60.54385,42,16.57299,25.25119
"W39000267","Queensway","Males","Wales","W06000006","Wrexham","Age0",73.82749,51.57674,42,16.57299,25.25119
"W39000268","Rhosnesni","Males","Wales","W06000006","Wrexham","Age0",82.29027,68.32372,42,16.57299,25.25119
"W39000269","Rossett","Males","Wales","W06000006","Wrexham","Age0",86.74379,72.2921,42,16.57299,25.25119
"W39000270","Ruabon","Males","Wales","W06000006","Wrexham","Age0",76.97852,60.45959,42,16.57299,25.25119
"W39000271","Smithfield","Males","Wales","W06000006","Wrexham","Age0",76.50983,57.65467,42,16.57299,25.25119
"W39000272","Stansty","Males","Wales","W06000006","Wrexham","Age0",82.20115,64.7023,42,16.57299,25.25119
"W39000273","Whitegate","Males","Wales","W06000006","Wrexham","Age0",80.68641,61.76226,42,16.57299,25.25119
"W39000274","Wynnstay","Males","Wales","W06000006","Wrexham","Age0",72.20199,50.37219,42,16.57299,25.25119
