"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000729","Croesonen","Males","Wales","W06000021","Monmouthshire","Age0",81.09,59.76192,21,7.7385,13.66205
"W39000730","Crucorney","Males","Wales","W06000021","Monmouthshire","Age0",82.25312,66.97602,21,7.7385,13.66205
"W39000733","Dixton with Osbaston","Males","Wales","W06000021","Monmouthshire","Age0",82.59305,69.20693,21,7.7385,13.66205
"W39000734","Drybridge","Males","Wales","W06000021","Monmouthshire","Age0",80.06131,65.65582,21,7.7385,13.66205
"W39000735","Goetre Fawr","Males","Wales","W06000021","Monmouthshire","Age0",81.22668,66.36847,21,7.7385,13.66205
"W39000736","Green Lane","Males","Wales","W06000021","Monmouthshire","Age0",79.50883,62.6968,21,7.7385,13.66205
"W39000738","Lansdown","Males","Wales","W06000021","Monmouthshire","Age0",75.56055,55.54488,21,7.7385,13.66205
"W39000741","Llanelly Hill","Males","Wales","W06000021","Monmouthshire","Age0",80.24192,65.27831,21,7.7385,13.66205
"W39000744","Llanover","Males","Wales","W06000021","Monmouthshire","Age0",77.20663,62.90047,21,7.7385,13.66205
"W39000748","Mill","Males","Wales","W06000021","Monmouthshire","Age0",81.25107,65.39988,21,7.7385,13.66205
"W39000750","Overmonnow","Males","Wales","W06000021","Monmouthshire","Age0",76.44574,58.93085,21,7.7385,13.66205
"W39000751","Portskewett","Males","Wales","W06000021","Monmouthshire","Age0",78.52477,64.13276,21,7.7385,13.66205
"W39000752","Priory","Males","Wales","W06000021","Monmouthshire","Age0",78.25226,62.61211,21,7.7385,13.66205
"W39000756","Shirenewton","Males","Wales","W06000021","Monmouthshire","Age0",82.00208,68.73316,21,7.7385,13.66205
"W39000758","St. Christopher's","Males","Wales","W06000021","Monmouthshire","Age0",77.9588,61.35459,21,7.7385,13.66205
"W39000759","St. Kingsmark","Males","Wales","W06000021","Monmouthshire","Age0",79.44293,67.93528,21,7.7385,13.66205
"W39000761","The Elms","Males","Wales","W06000021","Monmouthshire","Age0",83.29905,68.68444,21,7.7385,13.66205
"W39000762","Thornwell","Males","Wales","W06000021","Monmouthshire","Age0",80.81573,60.91725,21,7.7385,13.66205
"W39000763","Trellech United","Males","Wales","W06000021","Monmouthshire","Age0",80.84533,68.65753,21,7.7385,13.66205
"W39000764","Usk","Males","Wales","W06000021","Monmouthshire","Age0",81.98493,66.20493,21,7.7385,13.66205
"W39000766","Wyesham","Males","Wales","W06000021","Monmouthshire","Age0",78.35448,62.29681,21,7.7385,13.66205
