"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000652","Aber Valley","Males","Wales","W06000018","Caerphilly","Age0",75.09654,54.81805,31,8.38299,13.02485
"W39000653","Aberbargoed","Males","Wales","W06000018","Caerphilly","Age0",74.74087,51.3614,31,8.38299,13.02485
"W39000654","Abercarn","Males","Wales","W06000018","Caerphilly","Age0",78.54735,57.93885,31,8.38299,13.02485
"W39000655","Argoed","Males","Wales","W06000018","Caerphilly","Age0",76.58285,55.75711,31,8.38299,13.02485
"W39000656","Bargoed","Males","Wales","W06000018","Caerphilly","Age0",77.17416,53.93732,31,8.38299,13.02485
"W39000657","Bedwas| Trethomas and Mache","Males","Wales","W06000018","Caerphilly","Age0",77.85821,59.32192,31,8.38299,13.02485
"W39000658","Blackwood","Males","Wales","W06000018","Caerphilly","Age0",79.53841,60.75206,31,8.38299,13.02485
"W39000659","Cefn Fforest","Males","Wales","W06000018","Caerphilly","Age0",78.15436,55.81557,31,8.38299,13.02485
"W39000660","Crosskeys","Males","Wales","W06000018","Caerphilly","Age0",76.50412,56.93668,31,8.38299,13.02485
"W39000661","Crumlin","Males","Wales","W06000018","Caerphilly","Age0",79.71235,59.30251,31,8.38299,13.02485
"W39000662","Darren Valley","Males","Wales","W06000018","Caerphilly","Age0",75.374,54.32847,31,8.38299,13.02485
"W39000664","Hengoed","Males","Wales","W06000018","Caerphilly","Age0",76.18961,53.87191,31,8.38299,13.02485
"W39000665","Llanbradach","Males","Wales","W06000018","Caerphilly","Age0",77.65546,59.07703,31,8.38299,13.02485
"W39000666","Maesycwmmer","Males","Wales","W06000018","Caerphilly","Age0",80.26531,60.9555,31,8.38299,13.02485
"W39000667","Morgan Jones","Males","Wales","W06000018","Caerphilly","Age0",77.4419,58.68348,31,8.38299,13.02485
"W39000668","Moriah","Males","Wales","W06000018","Caerphilly","Age0",72.16998,51.0743,31,8.38299,13.02485
"W39000669","Nelson","Males","Wales","W06000018","Caerphilly","Age0",77.82284,59.50659,31,8.38299,13.02485
"W39000670","New Tredegar","Males","Wales","W06000018","Caerphilly","Age0",76.61252,53.37979,31,8.38299,13.02485
"W39000671","Newbridge","Males","Wales","W06000018","Caerphilly","Age0",77.26896,59.13266,31,8.38299,13.02485
"W39000672","Pengam","Males","Wales","W06000018","Caerphilly","Age0",75.6283,55.97368,31,8.38299,13.02485
"W39000673","Penmaen","Males","Wales","W06000018","Caerphilly","Age0",78.29935,60.4861,31,8.38299,13.02485
"W39000674","Penyrheol","Males","Wales","W06000018","Caerphilly","Age0",78.87213,59.28344,31,8.38299,13.02485
"W39000675","Pontllanfraith","Males","Wales","W06000018","Caerphilly","Age0",80.55297,60.38564,31,8.38299,13.02485
"W39000677","Risca East","Males","Wales","W06000018","Caerphilly","Age0",77.51075,59.21574,31,8.38299,13.02485
"W39000678","Risca West","Males","Wales","W06000018","Caerphilly","Age0",78.15045,59.44,31,8.38299,13.02485
"W39000679","St. Cattwg","Males","Wales","W06000018","Caerphilly","Age0",78.27261,56.14856,31,8.38299,13.02485
"W39000680","St. James","Males","Wales","W06000018","Caerphilly","Age0",78.01058,56.91134,31,8.38299,13.02485
"W39000681","St. Martins","Males","Wales","W06000018","Caerphilly","Age0",80.49537,64.09915,31,8.38299,13.02485
"W39000682","Twyn Carno","Males","Wales","W06000018","Caerphilly","Age0",76.36687,51.47818,31,8.38299,13.02485
"W39000683","Ynysddu","Males","Wales","W06000018","Caerphilly","Age0",73.87423,57.39432,31,8.38299,13.02485
"W39000684","Ystrad Mynach","Males","Wales","W06000018","Caerphilly","Age0",77.28884,60.76122,31,8.38299,13.02485
