"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006653","Birtley","Males","North East","E08000020","Gateshead","Age0",78.19852,59.82109,22,10.58342,14.85626
"E36006654","Blaydon","Males","North East","E08000020","Gateshead","Age0",76.21938,59.16367,22,10.58342,14.85626
"E36006655","Bridges","Males","North East","E08000020","Gateshead","Age0",71.74082,53.35343,22,10.58342,14.85626
"E36006656","Chopwell and Rowlands Gill","Males","North East","E08000020","Gateshead","Age0",77.90152,59.44846,22,10.58342,14.85626
"E36006657","Chowdene","Males","North East","E08000020","Gateshead","Age0",77.57982,59.04713,22,10.58342,14.85626
"E36006658","Crawcrook and Greenside","Males","North East","E08000020","Gateshead","Age0",78.86458,62.70793,22,10.58342,14.85626
"E36006659","Deckham","Males","North East","E08000020","Gateshead","Age0",75.55232,55.32233,22,10.58342,14.85626
"E36006660","Dunston and Teams","Males","North East","E08000020","Gateshead","Age0",74.67866,54.2843,22,10.58342,14.85626
"E36006661","Dunston Hill and Whickham E","Males","North East","E08000020","Gateshead","Age0",78.33317,63.00427,22,10.58342,14.85626
"E36006662","Felling","Males","North East","E08000020","Gateshead","Age0",73.25933,52.10568,22,10.58342,14.85626
"E36006663","High Fell","Males","North East","E08000020","Gateshead","Age0",75.04875,53.7598,22,10.58342,14.85626
"E36006664","Lamesley","Males","North East","E08000020","Gateshead","Age0",77.86878,57.55672,22,10.58342,14.85626
"E36006665","Lobley Hill and Bensham","Males","North East","E08000020","Gateshead","Age0",74.96162,56.17731,22,10.58342,14.85626
"E36006666","Low Fell","Males","North East","E08000020","Gateshead","Age0",80.05621,66.27232,22,10.58342,14.85626
"E36006667","Pelaw and Heworth","Males","North East","E08000020","Gateshead","Age0",79.09398,59.65297,22,10.58342,14.85626
"E36006668","Ryton| Crookhill and Stella","Males","North East","E08000020","Gateshead","Age0",80.74201,63.85881,22,10.58342,14.85626
"E36006669","Saltwell","Males","North East","E08000020","Gateshead","Age0",76.02001,57.94447,22,10.58342,14.85626
"E36006670","Wardley and Leam Lane","Males","North East","E08000020","Gateshead","Age0",79.90543,61.03521,22,10.58342,14.85626
"E36006671","Whickham North","Males","North East","E08000020","Gateshead","Age0",77.39801,60.80214,22,10.58342,14.85626
"E36006672","Whickham South and Sunnisid","Males","North East","E08000020","Gateshead","Age0",82.32424,66.96194,22,10.58342,14.85626
"E36006673","Windy Nook and Whitehills","Males","North East","E08000020","Gateshead","Age0",79.74295,57.47001,22,10.58342,14.85626
"E36006674","Winlaton and High Spen","Males","North East","E08000020","Gateshead","Age0",78.41157,61.20035,22,10.58342,14.85626
