"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003819","Altham","Males","North West","E07000120","Hyndburn","Age0",76.97631,61.00106,16,9.35161,15.00025
"E36003820","Barnfield","Males","North West","E07000120","Hyndburn","Age0",74.00478,56.55734,16,9.35161,15.00025
"E36003821","Baxenden","Males","North West","E07000120","Hyndburn","Age0",79.54556,64.14708,16,9.35161,15.00025
"E36003822","Central","Males","North West","E07000120","Hyndburn","Age0",71.39859,49.14683,16,9.35161,15.00025
"E36003823","Church","Males","North West","E07000120","Hyndburn","Age0",72.05867,52.73505,16,9.35161,15.00025
"E36003824","Clayton-le-Moors","Males","North West","E07000120","Hyndburn","Age0",76.7293,59.79162,16,9.35161,15.00025
"E36003825","Huncoat","Males","North West","E07000120","Hyndburn","Age0",76.20905,60.93808,16,9.35161,15.00025
"E36003826","Immanuel","Males","North West","E07000120","Hyndburn","Age0",76.69858,59.48672,16,9.35161,15.00025
"E36003827","Milnshaw","Males","North West","E07000120","Hyndburn","Age0",74.19171,56.61998,16,9.35161,15.00025
"E36003828","Netherton","Males","North West","E07000120","Hyndburn","Age0",76.23853,56.93748,16,9.35161,15.00025
"E36003829","Overton","Males","North West","E07000120","Hyndburn","Age0",80.7502,63.94415,16,9.35161,15.00025
"E36003830","Peel","Males","North West","E07000120","Hyndburn","Age0",72.93233,54.89964,16,9.35161,15.00025
"E36003831","Rishton","Males","North West","E07000120","Hyndburn","Age0",77.36474,59.77952,16,9.35161,15.00025
"E36003832","Spring Hill","Males","North West","E07000120","Hyndburn","Age0",75.47529,51.68539,16,9.35161,15.00025
"E36003833","St Andrew's","Males","North West","E07000120","Hyndburn","Age0",74.4989,55.96246,16,9.35161,15.00025
"E36003834","St Oswald's","Males","North West","E07000120","Hyndburn","Age0",79.18135,63.13844,16,9.35161,15.00025
