"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006764","Acocks Green","Males","West Midlands","E08000025","Birmingham","Age0",75.59746,56.49628,40,9.06389,18.34479
"E36006765","Aston","Males","West Midlands","E08000025","Birmingham","Age0",76.71697,53.99298,40,9.06389,18.34479
"E36006766","Bartley Green","Males","West Midlands","E08000025","Birmingham","Age0",78.09784,57.94687,40,9.06389,18.34479
"E36006767","Billesley","Males","West Midlands","E08000025","Birmingham","Age0",77.19922,58.23514,40,9.06389,18.34479
"E36006768","Bordesley Green","Males","West Midlands","E08000025","Birmingham","Age0",76.45687,53.75982,40,9.06389,18.34479
"E36006769","Bournville","Males","West Midlands","E08000025","Birmingham","Age0",78.25789,61.30412,40,9.06389,18.34479
"E36006770","Brandwood","Males","West Midlands","E08000025","Birmingham","Age0",76.83946,59.56248,40,9.06389,18.34479
"E36006771","Edgbaston","Males","West Midlands","E08000025","Birmingham","Age0",78.42956,62.63063,40,9.06389,18.34479
"E36006772","Erdington","Males","West Midlands","E08000025","Birmingham","Age0",75.87679,58.62735,40,9.06389,18.34479
"E36006773","Hall Green","Males","West Midlands","E08000025","Birmingham","Age0",79.99318,62.8663,40,9.06389,18.34479
"E36006774","Handsworth Wood","Males","West Midlands","E08000025","Birmingham","Age0",78.87709,59.96965,40,9.06389,18.34479
"E36006775","Harborne","Males","West Midlands","E08000025","Birmingham","Age0",78.74612,63.55116,40,9.06389,18.34479
"E36006776","Hodge Hill","Males","West Midlands","E08000025","Birmingham","Age0",76.47124,57.27994,40,9.06389,18.34479
"E36006777","Kings Norton","Males","West Midlands","E08000025","Birmingham","Age0",77.12009,58.89734,40,9.06389,18.34479
"E36006778","Kingstanding","Males","West Midlands","E08000025","Birmingham","Age0",73.39616,53.62828,40,9.06389,18.34479
"E36006779","Ladywood","Males","West Midlands","E08000025","Birmingham","Age0",75.91984,56.62042,40,9.06389,18.34479
"E36006780","Longbridge","Males","West Midlands","E08000025","Birmingham","Age0",76.86552,58.63972,40,9.06389,18.34479
"E36006781","Lozells and East Handsworth","Males","West Midlands","E08000025","Birmingham","Age0",75.81484,53.2851,40,9.06389,18.34479
"E36006782","Moseley and Kings Heath","Males","West Midlands","E08000025","Birmingham","Age0",77.71949,60.73071,40,9.06389,18.34479
"E36006783","Nechells","Males","West Midlands","E08000025","Birmingham","Age0",73.40343,52.10005,40,9.06389,18.34479
"E36006784","Northfield","Males","West Midlands","E08000025","Birmingham","Age0",78.74799,60.85128,40,9.06389,18.34479
"E36006785","Oscott","Males","West Midlands","E08000025","Birmingham","Age0",77.12533,60.47391,40,9.06389,18.34479
"E36006786","Perry Barr","Males","West Midlands","E08000025","Birmingham","Age0",78.18599,60.71084,40,9.06389,18.34479
"E36006787","Quinton","Males","West Midlands","E08000025","Birmingham","Age0",79.08789,61.18937,40,9.06389,18.34479
"E36006788","Selly Oak","Males","West Midlands","E08000025","Birmingham","Age0",78.59102,63.36729,40,9.06389,18.34479
"E36006789","Shard End","Males","West Midlands","E08000025","Birmingham","Age0",73.92658,54.00393,40,9.06389,18.34479
"E36006790","Sheldon","Males","West Midlands","E08000025","Birmingham","Age0",78.08631,60.26848,40,9.06389,18.34479
"E36006791","Soho","Males","West Midlands","E08000025","Birmingham","Age0",74.54579,53.798,40,9.06389,18.34479
"E36006792","South Yardley","Males","West Midlands","E08000025","Birmingham","Age0",77.34382,56.72749,40,9.06389,18.34479
"E36006793","Sparkbrook","Males","West Midlands","E08000025","Birmingham","Age0",76.08302,51.40922,40,9.06389,18.34479
"E36006794","Springfield","Males","West Midlands","E08000025","Birmingham","Age0",78.60936,56.77933,40,9.06389,18.34479
"E36006795","Stechford and Yardley North","Males","West Midlands","E08000025","Birmingham","Age0",77.01871,58.17624,40,9.06389,18.34479
"E36006796","Stockland Green","Males","West Midlands","E08000025","Birmingham","Age0",77.27722,57.25491,40,9.06389,18.34479
"E36006797","Sutton Four Oaks","Males","West Midlands","E08000025","Birmingham","Age0",82.46005,69.75401,40,9.06389,18.34479
"E36006798","Sutton New Hall","Males","West Midlands","E08000025","Birmingham","Age0",80.94875,67.81353,40,9.06389,18.34479
"E36006799","Sutton Trinity","Males","West Midlands","E08000025","Birmingham","Age0",82.24039,67.59484,40,9.06389,18.34479
"E36006800","Sutton Vesey","Males","West Midlands","E08000025","Birmingham","Age0",80.14951,67.30745,40,9.06389,18.34479
"E36006801","Tyburn","Males","West Midlands","E08000025","Birmingham","Age0",75.04149,55.30207,40,9.06389,18.34479
"E36006802","Washwood Heath","Males","West Midlands","E08000025","Birmingham","Age0",75.98067,52.90099,40,9.06389,18.34479
"E36006803","Weoley","Males","West Midlands","E08000025","Birmingham","Age0",78.11281,58.92347,40,9.06389,18.34479
