"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E07000043","North Devon","E01020084","North Devon 012A",228000
"E07000043","North Devon","E01020085","North Devon 012B",224000
"E07000043","North Devon","E01020086","North Devon 012C",278995
"E07000043","North Devon","E01020087","North Devon 014A",307500
"E07000043","North Devon","E01020088","North Devon 006A",285000
"E07000043","North Devon","E01020089","North Devon 005A",253500
"E07000043","North Devon","E01020090","North Devon 004A",287250
"E07000043","North Devon","E01020092","North Devon 005C",283500
"E07000043","North Devon","E01020091","North Devon 005B",248500
"E07000043","North Devon","E01020093","North Devon 005D",218000
"E07000043","North Devon","E01020095","North Devon 008B",160875
"E07000043","North Devon","E01020094","North Devon 008A",151250
"E07000043","North Devon","E01020096","North Devon 009A",164500
"E07000043","North Devon","E01020097","North Devon 013A",245000
"E07000043","North Devon","E01020098","North Devon 014B",230000
"E07000043","North Devon","E01020099","North Devon 002A",244000
"E07000043","North Devon","E01020100","North Devon 002B",270000
"E07000043","North Devon","E01020101","North Devon 002C",190000
"E07000043","North Devon","E01020103","North Devon 010B",180000
"E07000043","North Devon","E01020104","North Devon 010C",147000
"E07000043","North Devon","E01020102","North Devon 010A",225750
"E07000043","North Devon","E01020105","North Devon 011A",282498
"E07000043","North Devon","E01020107","North Devon 011C",235000
"E07000043","North Devon","E01020106","North Devon 011B",265000
"E07000043","North Devon","E01020109","North Devon 004C",480000
"E07000043","North Devon","E01020108","North Devon 004B",3e+05
"E07000043","North Devon","E01020110","North Devon 005E",261498
"E07000043","North Devon","E01020112","North Devon 001B",159000
"E07000043","North Devon","E01020113","North Devon 003A",155000
"E07000043","North Devon","E01020111","North Devon 001A",157475
"E07000043","North Devon","E01020114","North Devon 001C",177475
"E07000043","North Devon","E01020115","North Devon 001D",215000
"E07000043","North Devon","E01020117","North Devon 003C",177500
"E07000043","North Devon","E01020116","North Devon 003B",210000
"E07000043","North Devon","E01020118","North Devon 003D",170000
"E07000043","North Devon","E01020119","North Devon 011D",353000
"E07000043","North Devon","E01020122","North Devon 012E",259950
"E07000043","North Devon","E01020120","North Devon 006B",298000
"E07000043","North Devon","E01020121","North Devon 012D",232475
"E07000043","North Devon","E01020124","North Devon 009C",280000
"E07000043","North Devon","E01020123","North Devon 009B",213500
"E07000043","North Devon","E01020125","North Devon 009D",265000
"E07000043","North Devon","E01020126","North Devon 002D",220000
"E07000043","North Devon","E01020127","North Devon 006C",327500
"E07000043","North Devon","E01020130","North Devon 010F",163000
"E07000043","North Devon","E01020129","North Devon 010E",147475
"E07000043","North Devon","E01020128","North Devon 010D",272500
"E07000043","North Devon","E01020131","North Devon 013B",227500
"E07000043","North Devon","E01020132","North Devon 007A",198000
"E07000043","North Devon","E01020134","North Devon 007C",174000
"E07000043","North Devon","E01020133","North Devon 007B",210750
"E07000043","North Devon","E01020135","North Devon 013C",195000
"E07000043","North Devon","E01020137","North Devon 013E",227498
"E07000043","North Devon","E01020136","North Devon 013D",249950
"E07000043","North Devon","E01020138","North Devon 014C",224000
"E07000043","North Devon","E01020140","North Devon 008C",216000
"E07000043","North Devon","E01020139","North Devon 007D",169500
"E07000043","North Devon","E01020141","North Devon 008D",154950
