"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E09000031","Waltham Forest","E01004330","Waltham Forest 028D",492500
"E09000031","Waltham Forest","E01004328","Waltham Forest 028B",431250
"E09000031","Waltham Forest","E01004331","Waltham Forest 028E",440000
"E09000031","Waltham Forest","E01004329","Waltham Forest 028C",440000
"E09000031","Waltham Forest","E01004332","Waltham Forest 028F",420000
"E09000031","Waltham Forest","E01004333","Waltham Forest 024A",585000
"E09000031","Waltham Forest","E01004334","Waltham Forest 024B",NA
"E09000031","Waltham Forest","E01004327","Waltham Forest 028A",440000
"E09000031","Waltham Forest","E01004341","Waltham Forest 027F",503000
"E09000031","Waltham Forest","E01004338","Waltham Forest 027C",383500
"E09000031","Waltham Forest","E01004336","Waltham Forest 026A",456500
"E09000031","Waltham Forest","E01004339","Waltham Forest 027D",417500
"E09000031","Waltham Forest","E01004340","Waltham Forest 027E",292500
"E09000031","Waltham Forest","E01004335","Waltham Forest 027A",340000
"E09000031","Waltham Forest","E01004337","Waltham Forest 027B",458100
"E09000031","Waltham Forest","E01004347","Waltham Forest 011C",450000
"E09000031","Waltham Forest","E01004343","Waltham Forest 008A",5e+05
"E09000031","Waltham Forest","E01004344","Waltham Forest 008B",358750
"E09000031","Waltham Forest","E01004345","Waltham Forest 010A",425000
"E09000031","Waltham Forest","E01004342","Waltham Forest 011A",5e+05
"E09000031","Waltham Forest","E01004348","Waltham Forest 010B",390000
"E09000031","Waltham Forest","E01004346","Waltham Forest 011B",505000
"E09000031","Waltham Forest","E01004349","Waltham Forest 001A",417500
"E09000031","Waltham Forest","E01004351","Waltham Forest 001C",474000
"E09000031","Waltham Forest","E01004350","Waltham Forest 001B",277000
"E09000031","Waltham Forest","E01004353","Waltham Forest 002B",671000
"E09000031","Waltham Forest","E01004354","Waltham Forest 002C",458750
"E09000031","Waltham Forest","E01004352","Waltham Forest 002A",585000
"E09000031","Waltham Forest","E01004358","Waltham Forest 002D",345000
"E09000031","Waltham Forest","E01004356","Waltham Forest 001D",461250
"E09000031","Waltham Forest","E01004355","Waltham Forest 004A",296000
"E09000031","Waltham Forest","E01004357","Waltham Forest 001E",470000
"E09000031","Waltham Forest","E01004359","Waltham Forest 002E",545000
"E09000031","Waltham Forest","E01004361","Waltham Forest 005A",478500
"E09000031","Waltham Forest","E01004360","Waltham Forest 004B",545000
