"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"W06000012","Neath Port Talbot","W01000883","Neath Port Talbot 016A",145500
"W06000012","Neath Port Talbot","W01000885","Neath Port Talbot 017B",85000
"W06000012","Neath Port Talbot","W01000884","Neath Port Talbot 017A",65500
"W06000012","Neath Port Talbot","W01000886","Neath Port Talbot 017C",63000
"W06000012","Neath Port Talbot","W01000887","Neath Port Talbot 005A",102000
"W06000012","Neath Port Talbot","W01000888","Neath Port Talbot 004A",140250
"W06000012","Neath Port Talbot","W01000891","Neath Port Talbot 015C",101000
"W06000012","Neath Port Talbot","W01000892","Neath Port Talbot 015D",138500
"W06000012","Neath Port Talbot","W01000890","Neath Port Talbot 015B",164975
"W06000012","Neath Port Talbot","W01000889","Neath Port Talbot 015A",138000
"W06000012","Neath Port Talbot","W01000893","Neath Port Talbot 003A",91500
"W06000012","Neath Port Talbot","W01000895","Neath Port Talbot 013B",62250
"W06000012","Neath Port Talbot","W01000894","Neath Port Talbot 013A",86500
"W06000012","Neath Port Talbot","W01000897","Neath Port Talbot 013D",80000
"W06000012","Neath Port Talbot","W01000896","Neath Port Talbot 013C",70000
"W06000012","Neath Port Talbot","W01000898","Neath Port Talbot 014A",97000
"W06000012","Neath Port Talbot","W01000901","Neath Port Talbot 014D",114500
"W06000012","Neath Port Talbot","W01000899","Neath Port Talbot 014B",175475
"W06000012","Neath Port Talbot","W01000900","Neath Port Talbot 014C",87500
"W06000012","Neath Port Talbot","W01000902","Neath Port Talbot 006A",174750
"W06000012","Neath Port Talbot","W01000903","Neath Port Talbot 006B",150000
"W06000012","Neath Port Talbot","W01000906","Neath Port Talbot 007A",205000
"W06000012","Neath Port Talbot","W01000905","Neath Port Talbot 006D",110000
"W06000012","Neath Port Talbot","W01000904","Neath Port Talbot 006C",144998
"W06000012","Neath Port Talbot","W01000907","Neath Port Talbot 007B",150000
"W06000012","Neath Port Talbot","W01000908","Neath Port Talbot 006E",175000
"W06000012","Neath Port Talbot","W01000910","Neath Port Talbot 009B",134000
"W06000012","Neath Port Talbot","W01000911","Neath Port Talbot 009C",127498
"W06000012","Neath Port Talbot","W01000909","Neath Port Talbot 009A",119500
"W06000012","Neath Port Talbot","W01000912","Neath Port Talbot 010A",116500
"W06000012","Neath Port Talbot","W01000913","Neath Port Talbot 010B",118000
"W06000012","Neath Port Talbot","W01000914","Neath Port Talbot 010C",109995
"W06000012","Neath Port Talbot","W01000916","Neath Port Talbot 010E",105000
