"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E07000214","Surrey Heath","E01030758","Surrey Heath 002B",370000
"E07000214","Surrey Heath","E01030757","Surrey Heath 002A",450000
"E07000214","Surrey Heath","E01030760","Surrey Heath 002D",407250
"E07000214","Surrey Heath","E01030759","Surrey Heath 002C",284200
"E07000214","Surrey Heath","E01030762","Surrey Heath 006B",385000
"E07000214","Surrey Heath","E01030761","Surrey Heath 006A",520000
"E07000214","Surrey Heath","E01030765","Surrey Heath 001C",443750
"E07000214","Surrey Heath","E01030764","Surrey Heath 001B",757500
"E07000214","Surrey Heath","E01030763","Surrey Heath 001A",582500
"E07000214","Surrey Heath","E01030766","Surrey Heath 010A",365000
"E07000214","Surrey Heath","E01030768","Surrey Heath 010C",390000
"E07000214","Surrey Heath","E01030769","Surrey Heath 010D",450000
"E07000214","Surrey Heath","E01030767","Surrey Heath 010B",314950
"E07000214","Surrey Heath","E01030772","Surrey Heath 011C",350000
"E07000214","Surrey Heath","E01030771","Surrey Heath 011B",420000
"E07000214","Surrey Heath","E01030770","Surrey Heath 011A",397500
"E07000214","Surrey Heath","E01030773","Surrey Heath 011D",376500
"E07000214","Surrey Heath","E01030776","Surrey Heath 007C",520000
"E07000214","Surrey Heath","E01030777","Surrey Heath 007D",371000
"E07000214","Surrey Heath","E01030775","Surrey Heath 007B",425000
"E07000214","Surrey Heath","E01030774","Surrey Heath 007A",440000
"E07000214","Surrey Heath","E01030780","Surrey Heath 003C",625500
"E07000214","Surrey Heath","E01030779","Surrey Heath 003B",490000
"E07000214","Surrey Heath","E01030778","Surrey Heath 003A",385000
"E07000214","Surrey Heath","E01030781","Surrey Heath 003D",425000
"E07000214","Surrey Heath","E01030784","Surrey Heath 012C",324750
"E07000214","Surrey Heath","E01030783","Surrey Heath 012B",395000
"E07000214","Surrey Heath","E01030782","Surrey Heath 012A",382500
"E07000214","Surrey Heath","E01030785","Surrey Heath 012D",395000
"E07000214","Surrey Heath","E01030788","Surrey Heath 004C",312500
"E07000214","Surrey Heath","E01030786","Surrey Heath 004A",291000
"E07000214","Surrey Heath","E01030787","Surrey Heath 004B",335000
"E07000214","Surrey Heath","E01030789","Surrey Heath 009A",685000
"E07000214","Surrey Heath","E01030790","Surrey Heath 009B",366500
"E07000214","Surrey Heath","E01030791","Surrey Heath 009C",440500
"E07000214","Surrey Heath","E01030792","Surrey Heath 009D",645000
"E07000214","Surrey Heath","E01030793","Surrey Heath 008A",305300
"E07000214","Surrey Heath","E01030795","Surrey Heath 008C",228000
"E07000214","Surrey Heath","E01030794","Surrey Heath 008B",342500
"E07000214","Surrey Heath","E01030798","Surrey Heath 005C",820000
"E07000214","Surrey Heath","E01030797","Surrey Heath 005B",511750
"E07000214","Surrey Heath","E01030799","Surrey Heath 005D",710000
"E07000214","Surrey Heath","E01030796","Surrey Heath 005A",635250
"E07000214","Surrey Heath","E01030802","Surrey Heath 004E",440000
"E07000214","Surrey Heath","E01030801","Surrey Heath 004D",322500
"E07000214","Surrey Heath","E01030800","Surrey Heath 005E",3e+05
"E07000214","Surrey Heath","E01030803","Surrey Heath 008D",321250
"E07000214","Surrey Heath","E01030805","Surrey Heath 008F",402500
"E07000214","Surrey Heath","E01030804","Surrey Heath 008E",717500
"E07000214","Surrey Heath","E01030808","Surrey Heath 006E",442500
"E07000214","Surrey Heath","E01030806","Surrey Heath 006C",692500
"E07000214","Surrey Heath","E01030807","Surrey Heath 006D",6e+05
"E07000214","Surrey Heath","E01030810","Surrey Heath 001E",658750
"E07000214","Surrey Heath","E01030809","Surrey Heath 001D",465000
"E07000214","Surrey Heath","E01030811","Surrey Heath 001F",677500
