"LA_code","LA_name","LSOA_code","LSOA_name","house_price"
"E09000012","Hackney","E01001714","Hackney 002A",538000
"E09000012","Hackney","E01001715","Hackney 007A",536000
"E09000012","Hackney","E01001716","Hackney 007B",425000
"E09000012","Hackney","E01033701","Hackney 002F",650000
"E09000012","Hackney","E01001717","Hackney 007C",NA
"E09000012","Hackney","E01001719","Hackney 007E",526250
"E09000012","Hackney","E01001720","Hackney 007F",556000
"E09000012","Hackney","E01001718","Hackney 007D",717500
"E09000012","Hackney","E01001724","Hackney 006B",442500
"E09000012","Hackney","E01001722","Hackney 029A",320000
"E09000012","Hackney","E01001727","Hackney 006C",555000
"E09000012","Hackney","E01001723","Hackney 006A",592500
"E09000012","Hackney","E01001725","Hackney 004A",807500
"E09000012","Hackney","E01001726","Hackney 004B",415000
"E09000012","Hackney","E01001728","Hackney 029B",NA
"E09000012","Hackney","E01001731","Hackney 017A",465000
"E09000012","Hackney","E01001735","Hackney 019D",662500
"E09000012","Hackney","E01001733","Hackney 015A",652000
"E09000012","Hackney","E01001729","Hackney 019A",330000
"E09000012","Hackney","E01001730","Hackney 019B",282000
"E09000012","Hackney","E01001732","Hackney 019C",525000
"E09000012","Hackney","E01001734","Hackney 017B",490000
"E09000012","Hackney","E01001742","Hackney 008A",620000
"E09000012","Hackney","E01001738","Hackney 012C",562500
"E09000012","Hackney","E01001741","Hackney 009A",760000
"E09000012","Hackney","E01001737","Hackney 012B",708500
"E09000012","Hackney","E01001736","Hackney 012A",7e+05
"E09000012","Hackney","E01001739","Hackney 012D",585000
"E09000012","Hackney","E01001740","Hackney 014A",415000
"E09000012","Hackney","E01001744","Hackney 021B",652500
"E09000012","Hackney","E01001749","Hackney 020B",669000
"E09000012","Hackney","E01001747","Hackney 014B",485000
"E09000012","Hackney","E01001748","Hackney 020A",563451
"E09000012","Hackney","E01033699","Hackney 021G",490000
"E09000012","Hackney","E01033700","Hackney 021H",610000
"E09000012","Hackney","E01001745","Hackney 016A",467500
"E09000012","Hackney","E01001746","Hackney 016B",NA
"E09000012","Hackney","E01001756","Hackney 021E",560000
"E09000012","Hackney","E01001751","Hackney 021D",1308750
"E09000012","Hackney","E01001750","Hackney 021C",524500
"E09000012","Hackney","E01001753","Hackney 025B",NA
"E09000012","Hackney","E01001752","Hackney 025A",575000
"E09000012","Hackney","E01001754","Hackney 025C",555500
"E09000012","Hackney","E01001755","Hackney 025D",464133
"E09000012","Hackney","E01001759","Hackney 016E",537000
"E09000012","Hackney","E01001760","Hackney 017C",413500
"E09000012","Hackney","E01001761","Hackney 016F",435000
"E09000012","Hackney","E01001762","Hackney 017D",680000
"E09000012","Hackney","E01001763","Hackney 020C",635000
"E09000012","Hackney","E01001757","Hackney 016C",385000
"E09000012","Hackney","E01001758","Hackney 016D",452500
"E09000012","Hackney","E01001767","Hackney 010D",657500
"E09000012","Hackney","E01001770","Hackney 010E",420000
"E09000012","Hackney","E01033703","Hackney 010F",465000
"E09000012","Hackney","E01033713","Hackney 010G",545000
"E09000012","Hackney","E01001765","Hackney 010B",560000
"E09000012","Hackney","E01001764","Hackney 010A",505000
"E09000012","Hackney","E01001768","Hackney 006D",647500
"E09000012","Hackney","E01001769","Hackney 006E",490000
"E09000012","Hackney","E01001775","Hackney 024C",470250
"E09000012","Hackney","E01001776","Hackney 025F",185250
"E09000012","Hackney","E01001772","Hackney 024A",340000
"E09000012","Hackney","E01001773","Hackney 025E",228375
"E09000012","Hackney","E01033708","Hackney 027G",670000
"E09000012","Hackney","E01001774","Hackney 024B",547500
"E09000012","Hackney","E01001777","Hackney 027B",595000
"E09000012","Hackney","E01033706","Hackney 027F",857500
"E09000012","Hackney","E01001783","Hackney 026D",320000
"E09000012","Hackney","E01033709","Hackney 027H",537500
"E09000012","Hackney","E01001779","Hackney 026A",5e+05
"E09000012","Hackney","E01001784","Hackney 027E",567500
"E09000012","Hackney","E01033711","Hackney 027I",565000
"E09000012","Hackney","E01001780","Hackney 027D",519000
"E09000012","Hackney","E01001782","Hackney 026C",757000
"E09000012","Hackney","E01001781","Hackney 026B",NA
"E09000012","Hackney","E01001785","Hackney 015B",680000
"E09000012","Hackney","E01001787","Hackney 013B",NA
"E09000012","Hackney","E01001789","Hackney 015C",810000
"E09000012","Hackney","E01001788","Hackney 013C",257500
"E09000012","Hackney","E01001791","Hackney 015D",917500
"E09000012","Hackney","E01001786","Hackney 013A",505000
"E09000012","Hackney","E01001798","Hackney 028A",490000
"E09000012","Hackney","E01001793","Hackney 011B",718750
"E09000012","Hackney","E01001794","Hackney 011C",762500
"E09000012","Hackney","E01001795","Hackney 011D",544050
"E09000012","Hackney","E01001796","Hackney 011E",466000
"E09000012","Hackney","E01033702","Hackney 028C",412495
"E09000012","Hackney","E01033710","Hackney 028E",370000
"E09000012","Hackney","E01033705","Hackney 028D",440000
"E09000012","Hackney","E01001792","Hackney 011A",1143000
"E09000012","Hackney","E01001802","Hackney 003B",409250
"E09000012","Hackney","E01001800","Hackney 004C",NA
"E09000012","Hackney","E01001804","Hackney 003C",750000
"E09000012","Hackney","E01001801","Hackney 008B",572500
"E09000012","Hackney","E01001805","Hackney 009B",5e+05
"E09000012","Hackney","E01001806","Hackney 008D",472500
"E09000012","Hackney","E01001803","Hackney 008C",616500
"E09000012","Hackney","E01001799","Hackney 003A",435000
"E09000012","Hackney","E01001813","Hackney 002E",NA
"E09000012","Hackney","E01001809","Hackney 001B",485000
"E09000012","Hackney","E01001812","Hackney 003E",NA
"E09000012","Hackney","E01001811","Hackney 002D",NA
"E09000012","Hackney","E01001808","Hackney 001A",NA
"E09000012","Hackney","E01001807","Hackney 003D",417500
"E09000012","Hackney","E01001814","Hackney 001C",387000
"E09000012","Hackney","E01001820","Hackney 024E",NA
"E09000012","Hackney","E01001821","Hackney 024F",NA
"E09000012","Hackney","E01001816","Hackney 020D",1246000
"E09000012","Hackney","E01033707","Hackney 021I",545000
"E09000012","Hackney","E01001819","Hackney 020E",1290000
"E09000012","Hackney","E01001815","Hackney 024D",643000
"E09000012","Hackney","E01033698","Hackney 021F",420000
"E09000012","Hackney","E01033704","Hackney 023F",630000
"E09000012","Hackney","E01033712","Hackney 023G",775000
"E09000012","Hackney","E01001828","Hackney 028B",380000
"E09000012","Hackney","E01001822","Hackney 029C",425000
"E09000012","Hackney","E01001826","Hackney 004E",NA
"E09000012","Hackney","E01001825","Hackney 001E",NA
"E09000012","Hackney","E01001823","Hackney 001D",295000
"E09000012","Hackney","E01001824","Hackney 004D",485000
"E09000012","Hackney","E01001827","Hackney 029D",NA
"E09000012","Hackney","E01001833","Hackney 014D",550000
"E09000012","Hackney","E01001834","Hackney 014E",497500
"E09000012","Hackney","E01001831","Hackney 009D",5e+05
"E09000012","Hackney","E01001829","Hackney 009C",1180000
"E09000012","Hackney","E01001832","Hackney 009E",1025000
"E09000012","Hackney","E01001830","Hackney 014C",NA
"E09000012","Hackney","E01001835","Hackney 014F",1e+06
"E09000012","Hackney","E01001840","Hackney 022B",467500
"E09000012","Hackney","E01001839","Hackney 023C",620000
"E09000012","Hackney","E01001843","Hackney 023E",657000
"E09000012","Hackney","E01001842","Hackney 023D",697500
"E09000012","Hackney","E01001836","Hackney 022A",640000
"E09000012","Hackney","E01001837","Hackney 023B",620000
"E09000012","Hackney","E01001841","Hackney 022C",783500
"E09000012","Hackney","E01001838","Hackney 019E",401500
"E09000012","Hackney","E01001846","Hackney 018A",532500
"E09000012","Hackney","E01001847","Hackney 018B",366000
"E09000012","Hackney","E01001849","Hackney 018D",4e+05
"E09000012","Hackney","E01001850","Hackney 019F",352500
"E09000012","Hackney","E01001844","Hackney 022D",850000
"E09000012","Hackney","E01001845","Hackney 022E",490000
"E09000012","Hackney","E01001848","Hackney 018C",810000
"E09000012","Hackney","E01001790","Hackney 013D",NA
