"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000729","Croesonen","Males","Wales","W06000021","Monmouthshire","Age65",20.19511,7.71559,21,5.1105,5.98701
"W39000730","Crucorney","Males","Wales","W06000021","Monmouthshire","Age65",19.85179,10.29556,21,5.1105,5.98701
"W39000733","Dixton with Osbaston","Males","Wales","W06000021","Monmouthshire","Age65",20.76221,11.9275,21,5.1105,5.98701
"W39000734","Drybridge","Males","Wales","W06000021","Monmouthshire","Age65",18.71658,10.8001,21,5.1105,5.98701
"W39000735","Goetre Fawr","Males","Wales","W06000021","Monmouthshire","Age65",19.1921,10.09585,21,5.1105,5.98701
"W39000736","Green Lane","Males","Wales","W06000021","Monmouthshire","Age65",17.56965,9.009,21,5.1105,5.98701
"W39000738","Lansdown","Males","Wales","W06000021","Monmouthshire","Age65",17.56698,5.94142,21,5.1105,5.98701
"W39000741","Llanelly Hill","Males","Wales","W06000021","Monmouthshire","Age65",18.24135,9.20903,21,5.1105,5.98701
"W39000744","Llanover","Males","Wales","W06000021","Monmouthshire","Age65",18.27136,10.27186,21,5.1105,5.98701
"W39000748","Mill","Males","Wales","W06000021","Monmouthshire","Age65",21.55925,9.73982,21,5.1105,5.98701
"W39000750","Overmonnow","Males","Wales","W06000021","Monmouthshire","Age65",16.44875,6.26718,21,5.1105,5.98701
"W39000751","Portskewett","Males","Wales","W06000021","Monmouthshire","Age65",17.99184,7.48414,21,5.1105,5.98701
"W39000752","Priory","Males","Wales","W06000021","Monmouthshire","Age65",18.72502,9.74087,21,5.1105,5.98701
"W39000756","Shirenewton","Males","Wales","W06000021","Monmouthshire","Age65",20.4893,10.37179,21,5.1105,5.98701
"W39000758","St. Christopher's","Males","Wales","W06000021","Monmouthshire","Age65",17.531,8.63727,21,5.1105,5.98701
"W39000759","St. Kingsmark","Males","Wales","W06000021","Monmouthshire","Age65",20.87704,11.52782,21,5.1105,5.98701
"W39000761","The Elms","Males","Wales","W06000021","Monmouthshire","Age65",19.88294,10.1842,21,5.1105,5.98701
"W39000762","Thornwell","Males","Wales","W06000021","Monmouthshire","Age65",21.17448,7.47165,21,5.1105,5.98701
"W39000763","Trellech United","Males","Wales","W06000021","Monmouthshire","Age65",19.95786,11.92843,21,5.1105,5.98701
"W39000764","Usk","Males","Wales","W06000021","Monmouthshire","Age65",20.14439,10.72141,21,5.1105,5.98701
"W39000766","Wyesham","Males","Wales","W06000021","Monmouthshire","Age65",20.88802,8.90563,21,5.1105,5.98701
