"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000652","Aber Valley","Males","Wales","W06000018","Caerphilly","Age65",16.21217,5.18842,31,4.47276,5.29456
"W39000653","Aberbargoed","Males","Wales","W06000018","Caerphilly","Age65",14.9147,3.1642,31,4.47276,5.29456
"W39000654","Abercarn","Males","Wales","W06000018","Caerphilly","Age65",18.13701,5.39314,31,4.47276,5.29456
"W39000655","Argoed","Males","Wales","W06000018","Caerphilly","Age65",17.51253,5.89564,31,4.47276,5.29456
"W39000656","Bargoed","Males","Wales","W06000018","Caerphilly","Age65",16.70182,4.74404,31,4.47276,5.29456
"W39000657","Bedwas| Trethomas and Mache","Males","Wales","W06000018","Caerphilly","Age65",17.33319,6.41085,31,4.47276,5.29456
"W39000658","Blackwood","Males","Wales","W06000018","Caerphilly","Age65",17.88084,7.00251,31,4.47276,5.29456
"W39000659","Cefn Fforest","Males","Wales","W06000018","Caerphilly","Age65",16.34551,5.02836,31,4.47276,5.29456
"W39000660","Crosskeys","Males","Wales","W06000018","Caerphilly","Age65",18.02492,6.60071,31,4.47276,5.29456
"W39000661","Crumlin","Males","Wales","W06000018","Caerphilly","Age65",18.85787,6.25489,31,4.47276,5.29456
"W39000662","Darren Valley","Males","Wales","W06000018","Caerphilly","Age65",15.95106,4.97529,31,4.47276,5.29456
"W39000664","Hengoed","Males","Wales","W06000018","Caerphilly","Age65",16.94366,5.30459,31,4.47276,5.29456
"W39000665","Llanbradach","Males","Wales","W06000018","Caerphilly","Age65",19.13101,7.00144,31,4.47276,5.29456
"W39000666","Maesycwmmer","Males","Wales","W06000018","Caerphilly","Age65",17.60701,5.80452,31,4.47276,5.29456
"W39000667","Morgan Jones","Males","Wales","W06000018","Caerphilly","Age65",17.48166,6.27374,31,4.47276,5.29456
"W39000668","Moriah","Males","Wales","W06000018","Caerphilly","Age65",15.52226,4.18711,31,4.47276,5.29456
"W39000669","Nelson","Males","Wales","W06000018","Caerphilly","Age65",17.43721,6.49911,31,4.47276,5.29456
"W39000670","New Tredegar","Males","Wales","W06000018","Caerphilly","Age65",16.69807,3.80081,31,4.47276,5.29456
"W39000671","Newbridge","Males","Wales","W06000018","Caerphilly","Age65",17.07478,6.35127,31,4.47276,5.29456
"W39000672","Pengam","Males","Wales","W06000018","Caerphilly","Age65",16.17125,4.90753,31,4.47276,5.29456
"W39000673","Penmaen","Males","Wales","W06000018","Caerphilly","Age65",17.35974,6.2338,31,4.47276,5.29456
"W39000674","Penyrheol","Males","Wales","W06000018","Caerphilly","Age65",17.31726,6.34502,31,4.47276,5.29456
"W39000675","Pontllanfraith","Males","Wales","W06000018","Caerphilly","Age65",19.38746,7.39892,31,4.47276,5.29456
"W39000677","Risca East","Males","Wales","W06000018","Caerphilly","Age65",18.46164,7.69743,31,4.47276,5.29456
"W39000678","Risca West","Males","Wales","W06000018","Caerphilly","Age65",17.15372,6.46852,31,4.47276,5.29456
"W39000679","St. Cattwg","Males","Wales","W06000018","Caerphilly","Age65",19.25866,5.95236,31,4.47276,5.29456
"W39000680","St. James","Males","Wales","W06000018","Caerphilly","Age65",17.95397,6.82433,31,4.47276,5.29456
"W39000681","St. Martins","Males","Wales","W06000018","Caerphilly","Age65",18.16249,8.45876,31,4.47276,5.29456
"W39000682","Twyn Carno","Males","Wales","W06000018","Caerphilly","Age65",15.18927,3.85506,31,4.47276,5.29456
"W39000683","Ynysddu","Males","Wales","W06000018","Caerphilly","Age65",15.76287,6.08685,31,4.47276,5.29456
"W39000684","Ystrad Mynach","Males","Wales","W06000018","Caerphilly","Age65",16.41515,6.60807,31,4.47276,5.29456
