"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36007602","Bethnal Green North","Males","London","E09000030","Tower Hamlets","Age65",16.06373,5.77062,17,5.37762,3.57389
"E36007603","Bethnal Green South","Males","London","E09000030","Tower Hamlets","Age65",15.6528,5.07804,17,5.37762,3.57389
"E36007604","Blackwall and Cubitt Town","Males","London","E09000030","Tower Hamlets","Age65",17.78385,6.1867,17,5.37762,3.57389
"E36007605","Bow East","Males","London","E09000030","Tower Hamlets","Age65",16.7595,5.16568,17,5.37762,3.57389
"E36007606","Bow West","Males","London","E09000030","Tower Hamlets","Age65",17.99853,6.6988,17,5.37762,3.57389
"E36007607","Bromley-by-Bow","Males","London","E09000030","Tower Hamlets","Age65",20.3169,5.79458,17,5.37762,3.57389
"E36007608","East India and Lansbury","Males","London","E09000030","Tower Hamlets","Age65",16.76469,5.37472,17,5.37762,3.57389
"E36007609","Limehouse","Males","London","E09000030","Tower Hamlets","Age65",14.93928,5.24298,17,5.37762,3.57389
"E36007610","Mile End and Globe Town","Males","London","E09000030","Tower Hamlets","Age65",17.29642,5.6468,17,5.37762,3.57389
"E36007611","Mile End East","Males","London","E09000030","Tower Hamlets","Age65",18.74461,5.61389,17,5.37762,3.57389
"E36007612","Millwall","Males","London","E09000030","Tower Hamlets","Age65",20.25858,7.34581,17,5.37762,3.57389
"E36007613","Shadwell","Males","London","E09000030","Tower Hamlets","Age65",18.16437,6.39396,17,5.37762,3.57389
"E36007614","Spitalfields and Banglatown","Males","London","E09000030","Tower Hamlets","Age65",18.3606,5.14486,17,5.37762,3.57389
"E36007615","St Dunstan's and Stepney Gr","Males","London","E09000030","Tower Hamlets","Age65",15.43881,4.92595,17,5.37762,3.57389
"E36007616","St Katharine's and Wapping","Males","London","E09000030","Tower Hamlets","Age65",18.61562,8.49984,17,5.37762,3.57389
"E36007617","Weavers","Males","London","E09000030","Tower Hamlets","Age65",15.70469,5.34958,17,5.37762,3.57389
"E36007618","Whitechapel","Males","London","E09000030","Tower Hamlets","Age65",17.8752,6.06979,17,5.37762,3.57389
