"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003304","Adeyfield East","Males","East of England","E07000096","Dacorum","Age65",16.26287,8.92577,25,8.61237,7.16048
"E36003305","Adeyfield West","Males","East of England","E07000096","Dacorum","Age65",18.80625,9.20599,25,8.61237,7.16048
"E36003306","Aldbury and Wigginton","Males","East of England","E07000096","Dacorum","Age65",19.88255,11.89638,25,8.61237,7.16048
"E36003307","Apsley and Corner Hall","Males","East of England","E07000096","Dacorum","Age65",18.21791,9.24388,25,8.61237,7.16048
"E36003308","Ashridge","Males","East of England","E07000096","Dacorum","Age65",20.90924,12.94432,25,8.61237,7.16048
"E36003309","Bennetts End","Males","East of England","E07000096","Dacorum","Age65",17.5634,8.78648,25,8.61237,7.16048
"E36003310","Berkhamsted Castle","Males","East of England","E07000096","Dacorum","Age65",19.56435,13.04104,25,8.61237,7.16048
"E36003311","Berkhamsted East","Males","East of England","E07000096","Dacorum","Age65",19.53084,12.17593,25,8.61237,7.16048
"E36003312","Berkhamsted West","Males","East of England","E07000096","Dacorum","Age65",18.18435,11.52879,25,8.61237,7.16048
"E36003313","Bovingdon| Flaunden and Chi","Males","East of England","E07000096","Dacorum","Age65",20.15075,12.00036,25,8.61237,7.16048
"E36003314","Boxmoor","Males","East of England","E07000096","Dacorum","Age65",20.81036,11.85535,25,8.61237,7.16048
"E36003315","Chaulden and Warners End","Males","East of England","E07000096","Dacorum","Age65",19.76841,10.37221,25,8.61237,7.16048
"E36003316","Gadebridge","Males","East of England","E07000096","Dacorum","Age65",18.50372,9.62608,25,8.61237,7.16048
"E36003317","Grovehill","Males","East of England","E07000096","Dacorum","Age65",20.80657,9.12228,25,8.61237,7.16048
"E36003318","Hemel Hempstead Town","Males","East of England","E07000096","Dacorum","Age65",15.95655,7.62885,25,8.61237,7.16048
"E36003319","Highfield","Males","East of England","E07000096","Dacorum","Age65",16.97431,7.12252,25,8.61237,7.16048
"E36003320","Kings Langley","Males","East of England","E07000096","Dacorum","Age65",19.32494,11.27043,25,8.61237,7.16048
"E36003321","Leverstock Green","Males","East of England","E07000096","Dacorum","Age65",22.46614,12.90902,25,8.61237,7.16048
"E36003322","Nash Mills","Males","East of England","E07000096","Dacorum","Age65",19.17476,9.69748,25,8.61237,7.16048
"E36003323","Northchurch","Males","East of England","E07000096","Dacorum","Age65",19.02939,10.5412,25,8.61237,7.16048
"E36003324","Tring Central","Males","East of England","E07000096","Dacorum","Age65",20.26714,10.73928,25,8.61237,7.16048
"E36003325","Tring East","Males","East of England","E07000096","Dacorum","Age65",24.56892,14.283,25,8.61237,7.16048
"E36003326","Tring West and Rural","Males","East of England","E07000096","Dacorum","Age65",17.47193,10.7474,25,8.61237,7.16048
"E36003327","Watling","Males","East of England","E07000096","Dacorum","Age65",20.50036,12.00181,25,8.61237,7.16048
"E36003328","Woodhall Farm","Males","East of England","E07000096","Dacorum","Age65",22.27921,11.70903,25,8.61237,7.16048
