"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000571","Adamsdown","Males","Wales","W06000015","Cardiff","Age65",14.98801,3.7225,29,6.73155,10.47571
"W39000572","Butetown","Males","Wales","W06000015","Cardiff","Age65",17.38121,5.73985,29,6.73155,10.47571
"W39000573","Caerau","Males","Wales","W06000015","Cardiff","Age65",15.80797,5.83198,29,6.73155,10.47571
"W39000574","Canton","Males","Wales","W06000015","Cardiff","Age65",16.66666,7.17806,29,6.73155,10.47571
"W39000575","Cathays","Males","Wales","W06000015","Cardiff","Age65",15.18498,6.1883,29,6.73155,10.47571
"W39000576","Creigiau/St. Fagans","Males","Wales","W06000015","Cardiff","Age65",18.03165,10.62217,29,6.73155,10.47571
"W39000577","Cyncoed","Males","Wales","W06000015","Cardiff","Age65",20.70011,12.44722,29,6.73155,10.47571
"W39000578","Ely","Males","Wales","W06000015","Cardiff","Age65",16.96262,6.35094,29,6.73155,10.47571
"W39000579","Fairwater","Males","Wales","W06000015","Cardiff","Age65",16.59166,6.32221,29,6.73155,10.47571
"W39000580","Gabalfa","Males","Wales","W06000015","Cardiff","Age65",18.6011,7.55985,29,6.73155,10.47571
"W39000581","Grangetown","Males","Wales","W06000015","Cardiff","Age65",16.96439,5.83864,29,6.73155,10.47571
"W39000582","Heath","Males","Wales","W06000015","Cardiff","Age65",18.82934,9.93975,29,6.73155,10.47571
"W39000583","Lisvane","Males","Wales","W06000015","Cardiff","Age65",21.7052,14.19821,29,6.73155,10.47571
"W39000584","Llandaff","Males","Wales","W06000015","Cardiff","Age65",19.61036,11.44995,29,6.73155,10.47571
"W39000585","Llandaff North","Males","Wales","W06000015","Cardiff","Age65",15.9523,5.77776,29,6.73155,10.47571
"W39000586","Llanishen","Males","Wales","W06000015","Cardiff","Age65",18.17342,8.9129,29,6.73155,10.47571
"W39000587","Llanrumney","Males","Wales","W06000015","Cardiff","Age65",17.33393,6.35329,29,6.73155,10.47571
"W39000588","Pentwyn","Males","Wales","W06000015","Cardiff","Age65",18.7453,7.51031,29,6.73155,10.47571
"W39000589","Pentyrch","Males","Wales","W06000015","Cardiff","Age65",19.96775,11.73381,29,6.73155,10.47571
"W39000590","Penylan","Males","Wales","W06000015","Cardiff","Age65",19.39182,10.01242,29,6.73155,10.47571
"W39000591","Plasnewydd","Males","Wales","W06000015","Cardiff","Age65",15.26232,5.3939,29,6.73155,10.47571
"W39000592","Pontprennau/Old St. Mellons","Males","Wales","W06000015","Cardiff","Age65",21.22298,12.16165,29,6.73155,10.47571
"W39000593","Radyr","Males","Wales","W06000015","Cardiff","Age65",20.84806,12.69164,29,6.73155,10.47571
"W39000594","Rhiwbina","Males","Wales","W06000015","Cardiff","Age65",20.42577,11.84162,29,6.73155,10.47571
"W39000595","Riverside","Males","Wales","W06000015","Cardiff","Age65",15.60338,5.94342,29,6.73155,10.47571
"W39000596","Rumney","Males","Wales","W06000015","Cardiff","Age65",17.04262,7.25184,29,6.73155,10.47571
"W39000597","Splott","Males","Wales","W06000015","Cardiff","Age65",14.97365,4.17623,29,6.73155,10.47571
"W39000598","Trowbridge","Males","Wales","W06000015","Cardiff","Age65",15.73604,5.57513,29,6.73155,10.47571
"W39000599","Whitchurch and Tongwynlais","Males","Wales","W06000015","Cardiff","Age65",19.08635,9.65894,29,6.73155,10.47571
