"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36000560","Backwell","Males","South West","E06000024","North Somerset","Age65",20.67898,12.37371,36,9.37738,7.06741
"E36000561","Banwell and Winscombe","Males","South West","E06000024","North Somerset","Age65",18.78679,10.1831,36,9.37738,7.06741
"E36000562","Blagdon and Churchill","Males","South West","E06000024","North Somerset","Age65",19.75777,11.58957,36,9.37738,7.06741
"E36000563","Clevedon Central","Males","South West","E06000024","North Somerset","Age65",17.33828,8.83705,36,9.37738,7.06741
"E36000564","Clevedon East","Males","South West","E06000024","North Somerset","Age65",23.77596,11.89362,36,9.37738,7.06741
"E36000565","Clevedon North","Males","South West","E06000024","North Somerset","Age65",21.27169,12.17102,36,9.37738,7.06741
"E36000566","Clevedon South","Males","South West","E06000024","North Somerset","Age65",23.20223,11.59983,36,9.37738,7.06741
"E36000567","Clevedon Walton","Males","South West","E06000024","North Somerset","Age65",18.34197,11.56931,36,9.37738,7.06741
"E36000568","Clevedon West","Males","South West","E06000024","North Somerset","Age65",18.04518,10.19015,36,9.37738,7.06741
"E36000569","Clevedon Yeo","Males","South West","E06000024","North Somerset","Age65",23.11807,12.81819,36,9.37738,7.06741
"E36000570","Congresbury","Males","South West","E06000024","North Somerset","Age65",17.59516,10.10833,36,9.37738,7.06741
"E36000571","Easton-in-Gordano","Males","South West","E06000024","North Somerset","Age65",20.22562,13.37871,36,9.37738,7.06741
"E36000572","Gordano","Males","South West","E06000024","North Somerset","Age65",22.75508,12.86585,36,9.37738,7.06741
"E36000573","Hutton and Locking","Males","South West","E06000024","North Somerset","Age65",20.7284,11.30991,36,9.37738,7.06741
"E36000574","Kewstoke","Males","South West","E06000024","North Somerset","Age65",20.8951,10.02171,36,9.37738,7.06741
"E36000575","Nailsea East","Males","South West","E06000024","North Somerset","Age65",21.63894,13.67476,36,9.37738,7.06741
"E36000576","Nailsea North and West","Males","South West","E06000024","North Somerset","Age65",22.03077,12.22007,36,9.37738,7.06741
"E36000577","Pill","Males","South West","E06000024","North Somerset","Age65",17.11211,8.57987,36,9.37738,7.06741
"E36000578","Portishead Central","Males","South West","E06000024","North Somerset","Age65",19.75711,10.589,36,9.37738,7.06741
"E36000579","Portishead Coast","Males","South West","E06000024","North Somerset","Age65",18.20274,12.11825,36,9.37738,7.06741
"E36000580","Portishead East","Males","South West","E06000024","North Somerset","Age65",19.24984,11.29688,36,9.37738,7.06741
"E36000581","Portishead Redcliffe Bay","Males","South West","E06000024","North Somerset","Age65",20.86626,12.90919,36,9.37738,7.06741
"E36000582","Portishead South and North","Males","South West","E06000024","North Somerset","Age65",19.69287,10.88302,36,9.37738,7.06741
"E36000583","Portishead West","Males","South West","E06000024","North Somerset","Age65",20.15707,12.69106,36,9.37738,7.06741
"E36000584","Weston-super-Mare Central","Males","South West","E06000024","North Somerset","Age65",14.39858,6.60735,36,9.37738,7.06741
"E36000585","Weston-super-Mare Clarence","Males","South West","E06000024","North Somerset","Age65",17.88116,9.63917,36,9.37738,7.06741
"E36000586","Weston-super-Mare East","Males","South West","E06000024","North Somerset","Age65",19.91116,9.81808,36,9.37738,7.06741
"E36000587","Weston-super-Mare Milton an","Males","South West","E06000024","North Somerset","Age65",21.19008,11.10266,36,9.37738,7.06741
"E36000588","Weston-super-Mare North Wor","Males","South West","E06000024","North Somerset","Age65",20.29161,10.24492,36,9.37738,7.06741
"E36000589","Weston-super-Mare South","Males","South West","E06000024","North Somerset","Age65",18.8356,7.74139,36,9.37738,7.06741
"E36000590","Weston-super-Mare South Wor","Males","South West","E06000024","North Somerset","Age65",19.30763,9.59106,36,9.37738,7.06741
"E36000591","Weston-super-Mare West","Males","South West","E06000024","North Somerset","Age65",16.71826,9.22008,36,9.37738,7.06741
"E36000592","Winford","Males","South West","E06000024","North Somerset","Age65",18.68921,10.86631,36,9.37738,7.06741
"E36000593","Wraxall and Long Ashton","Males","South West","E06000024","North Somerset","Age65",19.81698,11.8885,36,9.37738,7.06741
"E36000594","Wrington","Males","South West","E06000024","North Somerset","Age65",20.51454,12.24759,36,9.37738,7.06741
"E36000595","Yatton","Males","South West","E06000024","North Somerset","Age65",19.18028,10.69967,36,9.37738,7.06741
