"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003110","Bishopstoke East","Males","South East","E07000086","Eastleigh","Age65",21.37618,12.21734,19,6.69214,5.49574
"E36003111","Bishopstoke West","Males","South East","E07000086","Eastleigh","Age65",20.01095,11.23065,19,6.69214,5.49574
"E36003112","Botley","Males","South East","E07000086","Eastleigh","Age65",22.2453,11.63171,19,6.69214,5.49574
"E36003113","Bursledon and Old Netley","Males","South East","E07000086","Eastleigh","Age65",19.85443,11.21575,19,6.69214,5.49574
"E36003114","Chandler's Ford East","Males","South East","E07000086","Eastleigh","Age65",20.83255,11.0862,19,6.69214,5.49574
"E36003115","Chandler's Ford West","Males","South East","E07000086","Eastleigh","Age65",19.90336,11.50538,19,6.69214,5.49574
"E36003116","Eastleigh Central","Males","South East","E07000086","Eastleigh","Age65",18.42291,8.26335,19,6.69214,5.49574
"E36003117","Eastleigh North","Males","South East","E07000086","Eastleigh","Age65",20.30599,10.74896,19,6.69214,5.49574
"E36003118","Eastleigh South","Males","South East","E07000086","Eastleigh","Age65",16.92289,8.34528,19,6.69214,5.49574
"E36003119","Fair Oak and Horton Heath","Males","South East","E07000086","Eastleigh","Age65",20.33235,11.11881,19,6.69214,5.49574
"E36003120","Hamble-le-Rice and Butlocks","Males","South East","E07000086","Eastleigh","Age65",21.75564,12.75918,19,6.69214,5.49574
"E36003121","Hedge End Grange Park","Males","South East","E07000086","Eastleigh","Age65",23.61503,11.30748,19,6.69214,5.49574
"E36003122","Hedge End St John's","Males","South East","E07000086","Eastleigh","Age65",19.02903,10.74835,19,6.69214,5.49574
"E36003123","Hedge End Wildern","Males","South East","E07000086","Eastleigh","Age65",17.7304,9.50866,19,6.69214,5.49574
"E36003124","Hiltingbury East","Males","South East","E07000086","Eastleigh","Age65",20.03582,12.97119,19,6.69214,5.49574
"E36003125","Hiltingbury West","Males","South East","E07000086","Eastleigh","Age65",20.80745,13.75909,19,6.69214,5.49574
"E36003126","Netley Abbey","Males","South East","E07000086","Eastleigh","Age65",18.15047,9.0932,19,6.69214,5.49574
"E36003127","West End North","Males","South East","E07000086","Eastleigh","Age65",18.62442,10.72463,19,6.69214,5.49574
"E36003128","West End South","Males","South East","E07000086","Eastleigh","Age65",19.98839,10.28338,19,6.69214,5.49574
