"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36007563","Brunswick Park","Males","London","E09000028","Southwark","Age65",18.01435,7.27683,21,6.53415,7.16742
"E36007564","Camberwell Green","Males","London","E09000028","Southwark","Age65",15.40539,6.70551,21,6.53415,7.16742
"E36007565","Cathedrals","Males","London","E09000028","Southwark","Age65",16.76521,6.53294,21,6.53415,7.16742
"E36007566","Chaucer","Males","London","E09000028","Southwark","Age65",19.77046,7.40277,21,6.53415,7.16742
"E36007567","College","Males","London","E09000028","Southwark","Age65",19.8738,10.97952,21,6.53415,7.16742
"E36007568","East Dulwich","Males","London","E09000028","Southwark","Age65",18.53733,7.2876,21,6.53415,7.16742
"E36007569","East Walworth","Males","London","E09000028","Southwark","Age65",17.08613,5.69147,21,6.53415,7.16742
"E36007570","Faraday","Males","London","E09000028","Southwark","Age65",21.26157,8.22223,21,6.53415,7.16742
"E36007571","Grange","Males","London","E09000028","Southwark","Age65",15.18702,6.24041,21,6.53415,7.16742
"E36007572","Livesey","Males","London","E09000028","Southwark","Age65",18.16289,6.2316,21,6.53415,7.16742
"E36007573","Newington","Males","London","E09000028","Southwark","Age65",17.77463,7.14228,21,6.53415,7.16742
"E36007574","Nunhead","Males","London","E09000028","Southwark","Age65",16.00227,5.88712,21,6.53415,7.16742
"E36007575","Peckham","Males","London","E09000028","Southwark","Age65",17.595,6.64876,21,6.53415,7.16742
"E36007576","Peckham Rye","Males","London","E09000028","Southwark","Age65",19.22966,8.72218,21,6.53415,7.16742
"E36007577","Riverside","Males","London","E09000028","Southwark","Age65",18.58205,8.24355,21,6.53415,7.16742
"E36007578","Rotherhithe","Males","London","E09000028","Southwark","Age65",16.41058,6.64105,21,6.53415,7.16742
"E36007579","South Bermondsey","Males","London","E09000028","Southwark","Age65",18.22069,8.09595,21,6.53415,7.16742
"E36007580","South Camberwell","Males","London","E09000028","Southwark","Age65",19.70065,10.10344,21,6.53415,7.16742
"E36007581","Surrey Docks","Males","London","E09000028","Southwark","Age65",17.36139,6.67514,21,6.53415,7.16742
"E36007582","The Lane","Males","London","E09000028","Southwark","Age65",19.39153,7.12018,21,6.53415,7.16742
"E36007583","Village","Males","London","E09000028","Southwark","Age65",21.72117,12.85889,21,6.53415,7.16742
