"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000767","Allt-yr-yn","Males","Wales","W06000022","Newport","Age65",18.86664,9.86277,20,9.25565,8.66151
"W39000768","Alway","Males","Wales","W06000022","Newport","Age65",17.81029,7.58009,20,9.25565,8.66151
"W39000769","Beechwood","Males","Wales","W06000022","Newport","Age65",19.01446,7.5122,20,9.25565,8.66151
"W39000770","Bettws","Males","Wales","W06000022","Newport","Age65",15.35835,5.18265,20,9.25565,8.66151
"W39000771","Caerleon","Males","Wales","W06000022","Newport","Age65",18.11303,9.11461,20,9.25565,8.66151
"W39000772","Gaer","Males","Wales","W06000022","Newport","Age65",17.97716,7.37782,20,9.25565,8.66151
"W39000773","Graig","Males","Wales","W06000022","Newport","Age65",20.16907,10.84773,20,9.25565,8.66151
"W39000774","Langstone","Males","Wales","W06000022","Newport","Age65",21.74834,12.45452,20,9.25565,8.66151
"W39000775","Liswerry","Males","Wales","W06000022","Newport","Age65",18.11036,7.9496,20,9.25565,8.66151
"W39000776","Llanwern","Males","Wales","W06000022","Newport","Age65",17.57797,7.62128,20,9.25565,8.66151
"W39000777","Malpas","Males","Wales","W06000022","Newport","Age65",18.80917,9.07651,20,9.25565,8.66151
"W39000778","Marshfield","Males","Wales","W06000022","Newport","Age65",17.54351,8.56212,20,9.25565,8.66151
"W39000779","Pillgwenlly","Males","Wales","W06000022","Newport","Age65",12.49269,3.79301,20,9.25565,8.66151
"W39000780","Ringland","Males","Wales","W06000022","Newport","Age65",15.38125,4.96817,20,9.25565,8.66151
"W39000781","Rogerstone","Males","Wales","W06000022","Newport","Age65",17.71275,9.06232,20,9.25565,8.66151
"W39000782","Shaftesbury","Males","Wales","W06000022","Newport","Age65",17.47882,7.05443,20,9.25565,8.66151
"W39000783","St. Julians","Males","Wales","W06000022","Newport","Age65",20.52066,8.05904,20,9.25565,8.66151
"W39000784","Stow Hill","Males","Wales","W06000022","Newport","Age65",15.43934,6.02878,20,9.25565,8.66151
"W39000785","Tredegar Park","Males","Wales","W06000022","Newport","Age65",15.42385,5.56125,20,9.25565,8.66151
"W39000786","Victoria","Males","Wales","W06000022","Newport","Age65",16.22332,5.98228,20,9.25565,8.66151
