"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000685","Abertillery","Males","Wales","W06000019","Blaenau Gwent","Age65",16.97342,5.99391,16,2.89084,2.48306
"W39000686","Badminton","Males","Wales","W06000019","Blaenau Gwent","Age65",15.82517,5.35117,16,2.89084,2.48306
"W39000687","Beaufort","Males","Wales","W06000019","Blaenau Gwent","Age65",15.91938,6.33735,16,2.89084,2.48306
"W39000688","Blaina","Males","Wales","W06000019","Blaenau Gwent","Age65",16.3551,5.29532,16,2.89084,2.48306
"W39000689","Brynmawr","Males","Wales","W06000019","Blaenau Gwent","Age65",15.57146,5.44264,16,2.89084,2.48306
"W39000690","Cwm","Males","Wales","W06000019","Blaenau Gwent","Age65",17.10794,6.38444,16,2.89084,2.48306
"W39000691","Cwmtillery","Males","Wales","W06000019","Blaenau Gwent","Age65",16.04284,5.56929,16,2.89084,2.48306
"W39000692","Ebbw Vale North","Males","Wales","W06000019","Blaenau Gwent","Age65",17.61067,6.55598,16,2.89084,2.48306
"W39000693","Ebbw Vale South","Males","Wales","W06000019","Blaenau Gwent","Age65",15.19003,5.39464,16,2.89084,2.48306
"W39000694","Georgetown","Males","Wales","W06000019","Blaenau Gwent","Age65",17.5037,5.6318,16,2.89084,2.48306
"W39000695","Llanhilleth","Males","Wales","W06000019","Blaenau Gwent","Age65",15.9156,4.52854,16,2.89084,2.48306
"W39000696","Nantyglo","Males","Wales","W06000019","Blaenau Gwent","Age65",15.61826,5.12002,16,2.89084,2.48306
"W39000697","Rassau","Males","Wales","W06000019","Blaenau Gwent","Age65",17.34182,6.9759,16,2.89084,2.48306
"W39000698","Sirhowy","Males","Wales","W06000019","Blaenau Gwent","Age65",16.76063,6.03548,16,2.89084,2.48306
"W39000699","Six Bells","Males","Wales","W06000019","Blaenau Gwent","Age65",18.08087,5.01409,16,2.89084,2.48306
"W39000700","Tredegar Central and West","Males","Wales","W06000019","Blaenau Gwent","Age65",16.31818,4.49284,16,2.89084,2.48306
