"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36002169","Brampton and Walton","Males","East Midlands","E07000038","North East Derbyshire","Age65",19.27647,9.88665,21,8.86098,8.30557
"E36002170","Clay Cross North","Males","East Midlands","E07000038","North East Derbyshire","Age65",18.76822,6.92042,21,8.86098,8.30557
"E36002171","Clay Cross South","Males","East Midlands","E07000038","North East Derbyshire","Age65",17.45542,5.78356,21,8.86098,8.30557
"E36002172","Coal Aston","Males","East Midlands","E07000038","North East Derbyshire","Age65",23.35214,12.32825,21,8.86098,8.30557
"E36002173","Dronfield North","Males","East Midlands","E07000038","North East Derbyshire","Age65",16.55315,8.39095,21,8.86098,8.30557
"E36002174","Dronfield South","Males","East Midlands","E07000038","North East Derbyshire","Age65",22.64221,11.30848,21,8.86098,8.30557
"E36002175","Dronfield Woodhouse","Males","East Midlands","E07000038","North East Derbyshire","Age65",19.07345,11.52719,21,8.86098,8.30557
"E36002176","Eckington North","Males","East Midlands","E07000038","North East Derbyshire","Age65",18.91692,7.73976,21,8.86098,8.30557
"E36002177","Eckington South","Males","East Midlands","E07000038","North East Derbyshire","Age65",16.69141,4.88663,21,8.86098,8.30557
"E36002178","Gosforth Valley","Males","East Midlands","E07000038","North East Derbyshire","Age65",24.97126,13.1922,21,8.86098,8.30557
"E36002179","Grassmoor","Males","East Midlands","E07000038","North East Derbyshire","Age65",20.00126,6.89718,21,8.86098,8.30557
"E36002180","Holmewood and Heath","Males","East Midlands","E07000038","North East Derbyshire","Age65",17.58283,6.00845,21,8.86098,8.30557
"E36002181","Killamarsh East","Males","East Midlands","E07000038","North East Derbyshire","Age65",16.11028,6.25998,21,8.86098,8.30557
"E36002182","Killamarsh West","Males","East Midlands","E07000038","North East Derbyshire","Age65",17.02455,7.74955,21,8.86098,8.30557
"E36002183","North Wingfield Central","Males","East Midlands","E07000038","North East Derbyshire","Age65",18.6176,6.90056,21,8.86098,8.30557
"E36002184","Pilsley and Morton","Males","East Midlands","E07000038","North East Derbyshire","Age65",18.60106,7.45785,21,8.86098,8.30557
"E36002185","Renishaw","Males","East Midlands","E07000038","North East Derbyshire","Age65",19.83594,7.76745,21,8.86098,8.30557
"E36002187","Shirland","Males","East Midlands","E07000038","North East Derbyshire","Age65",19.45665,7.99668,21,8.86098,8.30557
"E36002188","Sutton","Males","East Midlands","E07000038","North East Derbyshire","Age65",18.58591,7.46553,21,8.86098,8.30557
"E36002189","Tupton","Males","East Midlands","E07000038","North East Derbyshire","Age65",16.76441,6.71451,21,8.86098,8.30557
"E36002191","Wingerworth","Males","East Midlands","E07000038","North East Derbyshire","Age65",21.48355,11.01384,21,8.86098,8.30557
