"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005117","Abingdon Abbey and Barton","Males","South East","E07000180","Vale of White Horse","Age65",20.14977,12.89431,28,9.64421,3.46506
"E36005118","Abingdon Caldecott","Males","South East","E07000180","Vale of White Horse","Age65",19.75134,10.31057,28,9.64421,3.46506
"E36005119","Abingdon Dunmore","Males","South East","E07000180","Vale of White Horse","Age65",21.461,11.95709,28,9.64421,3.46506
"E36005120","Abingdon Fitzharris","Males","South East","E07000180","Vale of White Horse","Age65",19.57188,11.35257,28,9.64421,3.46506
"E36005121","Abingdon Northcourt","Males","South East","E07000180","Vale of White Horse","Age65",20.51532,11.07699,28,9.64421,3.46506
"E36005122","Abingdon Ock Meadow","Males","South East","E07000180","Vale of White Horse","Age65",19.49562,10.57488,28,9.64421,3.46506
"E36005123","Abingdon Peachcroft","Males","South East","E07000180","Vale of White Horse","Age65",27.06004,12.72571,28,9.64421,3.46506
"E36005124","Appleton and Cumnor","Males","South East","E07000180","Vale of White Horse","Age65",19.85603,12.23895,28,9.64421,3.46506
"E36005126","Craven","Males","South East","E07000180","Vale of White Horse","Age65",20.6964,11.99026,28,9.64421,3.46506
"E36005127","Drayton","Males","South East","E07000180","Vale of White Horse","Age65",21.78499,11.32535,28,9.64421,3.46506
"E36005128","Faringdon and The Coxwells","Males","South East","E07000180","Vale of White Horse","Age65",17.41583,10.37363,28,9.64421,3.46506
"E36005129","Greendown","Males","South East","E07000180","Vale of White Horse","Age65",18.55117,12.55661,28,9.64421,3.46506
"E36005130","Grove","Males","South East","E07000180","Vale of White Horse","Age65",20.58224,11.80685,28,9.64421,3.46506
"E36005131","Hanneys","Males","South East","E07000180","Vale of White Horse","Age65",20.19865,13.58075,28,9.64421,3.46506
"E36005132","Harwell","Males","South East","E07000180","Vale of White Horse","Age65",18.94299,12.05192,28,9.64421,3.46506
"E36005133","Hendreds","Males","South East","E07000180","Vale of White Horse","Age65",19.9401,11.46266,28,9.64421,3.46506
"E36005134","Kennington and South Hinkse","Males","South East","E07000180","Vale of White Horse","Age65",21.4755,13.77563,28,9.64421,3.46506
"E36005135","Kingston Bagpuize with Sout","Males","South East","E07000180","Vale of White Horse","Age65",21.86187,13.40064,28,9.64421,3.46506
"E36005136","Longworth","Males","South East","E07000180","Vale of White Horse","Age65",20.5062,13.62406,28,9.64421,3.46506
"E36005137","Marcham and Shippon","Males","South East","E07000180","Vale of White Horse","Age65",19.77928,10.42972,28,9.64421,3.46506
"E36005138","North Hinksey and Wytham","Males","South East","E07000180","Vale of White Horse","Age65",19.47717,12.08198,28,9.64421,3.46506
"E36005139","Radley","Males","South East","E07000180","Vale of White Horse","Age65",21.30713,13.42974,28,9.64421,3.46506
"E36005140","Shrivenham","Males","South East","E07000180","Vale of White Horse","Age65",19.69747,11.43937,28,9.64421,3.46506
"E36005141","Stanford","Males","South East","E07000180","Vale of White Horse","Age65",17.5742,10.69215,28,9.64421,3.46506
"E36005142","Sunningwell and Wootton","Males","South East","E07000180","Vale of White Horse","Age65",18.40655,11.78198,28,9.64421,3.46506
"E36005143","Sutton Courtenay and Applef","Males","South East","E07000180","Vale of White Horse","Age65",18.9922,10.48935,28,9.64421,3.46506
"E36005144","Wantage Charlton","Males","South East","E07000180","Vale of White Horse","Age65",18.98674,11.00439,28,9.64421,3.46506
"E36005145","Wantage Segsbury","Males","South East","E07000180","Vale of White Horse","Age65",19.72502,10.40751,28,9.64421,3.46506
