"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000276","Aberporth","Males","Wales","W06000008","Ceredigion","Age65",19.63716,9.67838,15,8.45724,6.87618
"W39000280","Aberystwyth Bronglais","Males","Wales","W06000008","Ceredigion","Age65",26.01282,15.12858,15,8.45724,6.87618
"W39000281","Aberystwyth Canol/Central","Males","Wales","W06000008","Ceredigion","Age65",18.29785,11.44686,15,8.45724,6.87618
"W39000282","Aberystwyth Gogledd/North","Males","Wales","W06000008","Ceredigion","Age65",21.76696,12.55296,15,8.45724,6.87618
"W39000283","Aberystwyth Penparcau","Males","Wales","W06000008","Ceredigion","Age65",21.69358,9.38416,15,8.45724,6.87618
"W39000284","Aberystwyth Rheidol","Males","Wales","W06000008","Ceredigion","Age65",19.98226,8.63753,15,8.45724,6.87618
"W39000286","Borth","Males","Wales","W06000008","Ceredigion","Age65",19.95287,11.0297,15,8.45724,6.87618
"W39000290","Faenor","Males","Wales","W06000008","Ceredigion","Age65",21.05733,12.27419,15,8.45724,6.87618
"W39000291","Lampeter","Males","Wales","W06000008","Ceredigion","Age65",18.70028,9.74792,15,8.45724,6.87618
"W39000294","Llanbadarn Fawr-Sulien","Males","Wales","W06000008","Ceredigion","Age65",18.95689,9.85037,15,8.45724,6.87618
"W39000299","Llanfihangel Ystrad","Males","Wales","W06000008","Ceredigion","Age65",18.21515,8.2524,15,8.45724,6.87618
"W39000303","Llansantffraed","Males","Wales","W06000008","Ceredigion","Age65",18.67221,9.33171,15,8.45724,6.87618
"W39000305","Lledrod","Males","Wales","W06000008","Ceredigion","Age65",17.55558,10.01148,15,8.45724,6.87618
"W39000309","Pen-parc","Males","Wales","W06000008","Ceredigion","Age65",18.77949,9.01554,15,8.45724,6.87618
"W39000314","Ystwyth","Males","Wales","W06000008","Ceredigion","Age65",20.03228,9.88554,15,8.45724,6.87618
