"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36002257","Boniface","Males","South West","E07000042","Mid Devon","Age65",20.4229,10.29391,16,6.88705,6.67345
"E36002260","Canonsleigh","Males","South West","E07000042","Mid Devon","Age65",20.85957,12.27944,16,6.88705,6.67345
"E36002261","Castle","Males","South West","E07000042","Mid Devon","Age65",17.86845,9.66106,16,6.88705,6.67345
"E36002262","Clare and Shuttern","Males","South West","E07000042","Mid Devon","Age65",18.83268,11.00001,16,6.88705,6.67345
"E36002263","Cranmore","Males","South West","E07000042","Mid Devon","Age65",18.67106,9.81716,16,6.88705,6.67345
"E36002264","Cullompton North","Males","South West","E07000042","Mid Devon","Age65",15.937,8.0366,16,6.88705,6.67345
"E36002265","Cullompton Outer","Males","South West","E07000042","Mid Devon","Age65",22.82405,14.71005,16,6.88705,6.67345
"E36002266","Cullompton South","Males","South West","E07000042","Mid Devon","Age65",19.69662,9.37642,16,6.88705,6.67345
"E36002267","Halberton","Males","South West","E07000042","Mid Devon","Age65",20.74379,10.75194,16,6.88705,6.67345
"E36002268","Lawrence","Males","South West","E07000042","Mid Devon","Age65",19.24158,10.79718,16,6.88705,6.67345
"E36002269","Lower Culm","Males","South West","E07000042","Mid Devon","Age65",20.0067,10.56455,16,6.88705,6.67345
"E36002270","Lowman","Males","South West","E07000042","Mid Devon","Age65",21.64137,9.93397,16,6.88705,6.67345
"E36002272","Sandford and Creedy","Males","South West","E07000042","Mid Devon","Age65",19.62971,11.47696,16,6.88705,6.67345
"E36002276","Upper Culm","Males","South West","E07000042","Mid Devon","Age65",21.7931,11.8385,16,6.88705,6.67345
"E36002279","Westexe","Males","South West","E07000042","Mid Devon","Age65",19.52555,9.72481,16,6.88705,6.67345
"E36002280","Yeo","Males","South West","E07000042","Mid Devon","Age65",21.89747,13.50985,16,6.88705,6.67345
