"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36005636","Beccles North","Males","East of England","E07000206","Waveney","Age65",19.36234,10.61183,23,7.24933,5.66715
"E36005637","Beccles South","Males","East of England","E07000206","Waveney","Age65",20.95058,9.28687,23,7.24933,5.66715
"E36005638","Blything","Males","East of England","E07000206","Waveney","Age65",23.22091,12.58572,23,7.24933,5.66715
"E36005639","Bungay","Males","East of England","E07000206","Waveney","Age65",17.69617,9.5872,23,7.24933,5.66715
"E36005640","Carlton","Males","East of England","E07000206","Waveney","Age65",18.86912,9.39328,23,7.24933,5.66715
"E36005641","Carlton Colville","Males","East of England","E07000206","Waveney","Age65",19.19585,10.02644,23,7.24933,5.66715
"E36005642","Gunton and Corton","Males","East of England","E07000206","Waveney","Age65",20.83543,11.23687,23,7.24933,5.66715
"E36005643","Halesworth","Males","East of England","E07000206","Waveney","Age65",19.54111,10.24037,23,7.24933,5.66715
"E36005644","Harbour","Males","East of England","E07000206","Waveney","Age65",16.0682,6.91857,23,7.24933,5.66715
"E36005645","Kessingland","Males","East of England","E07000206","Waveney","Age65",18.86203,8.50903,23,7.24933,5.66715
"E36005646","Kirkley","Males","East of England","E07000206","Waveney","Age65",15.97158,7.45254,23,7.24933,5.66715
"E36005647","Lothingland","Males","East of England","E07000206","Waveney","Age65",17.72082,9.89225,23,7.24933,5.66715
"E36005648","Normanston","Males","East of England","E07000206","Waveney","Age65",19.19297,9.55653,23,7.24933,5.66715
"E36005649","Oulton","Males","East of England","E07000206","Waveney","Age65",17.40917,9.46416,23,7.24933,5.66715
"E36005650","Oulton Broad","Males","East of England","E07000206","Waveney","Age65",19.29828,9.76503,23,7.24933,5.66715
"E36005651","Pakefield","Males","East of England","E07000206","Waveney","Age65",18.96727,9.54737,23,7.24933,5.66715
"E36005652","Southwold and Reydon","Males","East of England","E07000206","Waveney","Age65",19.75939,11.57409,23,7.24933,5.66715
"E36005653","St Margaret's","Males","East of England","E07000206","Waveney","Age65",20.23018,8.96219,23,7.24933,5.66715
"E36005654","The Saints","Males","East of England","E07000206","Waveney","Age65",20.74794,11.22269,23,7.24933,5.66715
"E36005655","Wainford","Males","East of England","E07000206","Waveney","Age65",21.36962,10.04951,23,7.24933,5.66715
"E36005656","Whitton","Males","East of England","E07000206","Waveney","Age65",19.88916,9.47891,23,7.24933,5.66715
"E36005657","Worlingham","Males","East of England","E07000206","Waveney","Age65",21.2888,11.78729,23,7.24933,5.66715
"E36005658","Wrentham","Males","East of England","E07000206","Waveney","Age65",20.09578,12.08826,23,7.24933,5.66715
