"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000040","Aberdaron|Botwnnog|Tudweili","Males","Wales","W06000002","Gwynedd","Age65",17.28372,10.42031,22,8.29479,8.33546
"W39000043","Abermaw","Males","Wales","W06000002","Gwynedd","Age65",19.59393,9.28906,22,8.29479,8.33546
"W39000046","Bala|Llanuwchllyn","Males","Wales","W06000002","Gwynedd","Age65",19.68331,10.81345,22,8.29479,8.33546
"W39000051","Bryn-crug/Llanfihangel|Llan","Males","Wales","W06000002","Gwynedd","Age65",21.0313,10.59788,22,8.29479,8.33546
"W39000052","Cadnant","Males","Wales","W06000002","Gwynedd","Age65",16.80809,7.176,22,8.29479,8.33546
"W39000053","Clynnog|Llanllyfni","Males","Wales","W06000002","Gwynedd","Age65",18.71161,8.84212,22,8.29479,8.33546
"W39000056","Cwm-y-Glo|Llanrug","Males","Wales","W06000002","Gwynedd","Age65",21.93246,11.6548,22,8.29479,8.33546
"W39000066","Garth|Menai (Bangor)","Males","Wales","W06000002","Gwynedd","Age65",18.70569,11.29084,22,8.29479,8.33546
"W39000067","Gerlan","Males","Wales","W06000002","Gwynedd","Age65",18.17398,7.51786,22,8.29479,8.33546
"W39000070","Harlech","Males","Wales","W06000002","Gwynedd","Age65",19.02347,10.32023,22,8.29479,8.33546
"W39000079","Llanystumdwy","Males","Wales","W06000002","Gwynedd","Age65",20.10865,12.44798,22,8.29479,8.33546
"W39000080","Marchog","Males","Wales","W06000002","Gwynedd","Age65",13.63767,5.28573,22,8.29479,8.33546
"W39000081","Menai (Caernarfon)","Males","Wales","W06000002","Gwynedd","Age65",17.93604,10.13623,22,8.29479,8.33546
"W39000084","Ogwen","Males","Wales","W06000002","Gwynedd","Age65",16.53838,8.20156,22,8.29479,8.33546
"W39000085","Peblig (Caernarfon)","Males","Wales","W06000002","Gwynedd","Age65",19.32379,4.11252,22,8.29479,8.33546
"W39000087","Penrhyndeudraeth","Males","Wales","W06000002","Gwynedd","Age65",19.83122,9.75311,22,8.29479,8.33546
"W39000088","Pentir","Males","Wales","W06000002","Gwynedd","Age65",16.8652,8.83497,22,8.29479,8.33546
"W39000093","Pwllheli North","Males","Wales","W06000002","Gwynedd","Age65",16.5375,9.8922,22,8.29479,8.33546
"W39000095","Seiont","Males","Wales","W06000002","Gwynedd","Age65",16.4816,7.42578,22,8.29479,8.33546
"W39000099","Tregarth & Mynydd Llandygai","Males","Wales","W06000002","Gwynedd","Age65",21.17042,11.68159,22,8.29479,8.33546
"W39000100","Tywyn","Males","Wales","W06000002","Gwynedd","Age65",17.60222,9.00239,22,8.29479,8.33546
"W39000102","Y Felinheli","Males","Wales","W06000002","Gwynedd","Age65",17.7967,8.73208,22,8.29479,8.33546
