"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36004455","Astley","Males","East of England","E07000147","North Norfolk","Age65",18.61304,8.86786,30,5.87195,3.80075
"E36004456","Briston","Males","East of England","E07000147","North Norfolk","Age65",22.13365,11.41159,30,5.87195,3.80075
"E36004457","Chaucer","Males","East of England","E07000147","North Norfolk","Age65",19.95505,10.92533,30,5.87195,3.80075
"E36004458","Corpusty","Males","East of England","E07000147","North Norfolk","Age65",22.3052,12.48156,30,5.87195,3.80075
"E36004459","Cromer Town","Males","East of England","E07000147","North Norfolk","Age65",20.31386,10.3595,30,5.87195,3.80075
"E36004460","Erpingham","Males","East of England","E07000147","North Norfolk","Age65",23.28418,11.35635,30,5.87195,3.80075
"E36004461","Gaunt","Males","East of England","E07000147","North Norfolk","Age65",20.51653,9.97376,30,5.87195,3.80075
"E36004463","Happisburgh","Males","East of England","E07000147","North Norfolk","Age65",19.0704,10.53111,30,5.87195,3.80075
"E36004465","Holt","Males","East of England","E07000147","North Norfolk","Age65",20.15973,11.35035,30,5.87195,3.80075
"E36004467","Lancaster North","Males","East of England","E07000147","North Norfolk","Age65",18.90429,9.47987,30,5.87195,3.80075
"E36004468","Lancaster South","Males","East of England","E07000147","North Norfolk","Age65",19.3543,9.88153,30,5.87195,3.80075
"E36004469","Mundesley","Males","East of England","E07000147","North Norfolk","Age65",18.86858,10.33635,30,5.87195,3.80075
"E36004470","North Walsham East","Males","East of England","E07000147","North Norfolk","Age65",19.06838,9.41695,30,5.87195,3.80075
"E36004471","North Walsham North","Males","East of England","E07000147","North Norfolk","Age65",18.12255,9.04291,30,5.87195,3.80075
"E36004472","North Walsham West","Males","East of England","E07000147","North Norfolk","Age65",19.1122,9.42358,30,5.87195,3.80075
"E36004473","Poppyland","Males","East of England","E07000147","North Norfolk","Age65",19.66805,11.48887,30,5.87195,3.80075
"E36004474","Priory","Males","East of England","E07000147","North Norfolk","Age65",18.82832,10.72865,30,5.87195,3.80075
"E36004475","Roughton","Males","East of England","E07000147","North Norfolk","Age65",19.9284,11.08229,30,5.87195,3.80075
"E36004477","Sheringham North","Males","East of England","E07000147","North Norfolk","Age65",17.41223,8.96286,30,5.87195,3.80075
"E36004478","Sheringham South","Males","East of England","E07000147","North Norfolk","Age65",21.94048,12.66861,30,5.87195,3.80075
"E36004479","St Benet","Males","East of England","E07000147","North Norfolk","Age65",19.04902,11.47156,30,5.87195,3.80075
"E36004480","Stalham and Sutton","Males","East of England","E07000147","North Norfolk","Age65",19.87924,10.07008,30,5.87195,3.80075
"E36004481","Suffield Park","Males","East of England","E07000147","North Norfolk","Age65",17.58631,9.24111,30,5.87195,3.80075
"E36004482","The Raynhams","Males","East of England","E07000147","North Norfolk","Age65",22.55101,10.35218,30,5.87195,3.80075
"E36004483","The Runtons","Males","East of England","E07000147","North Norfolk","Age65",21.98624,11.31158,30,5.87195,3.80075
"E36004484","Walsingham","Males","East of England","E07000147","North Norfolk","Age65",19.58588,10.10432,30,5.87195,3.80075
"E36004485","Waterside","Males","East of England","E07000147","North Norfolk","Age65",17.96997,9.04597,30,5.87195,3.80075
"E36004486","Waxham","Males","East of England","E07000147","North Norfolk","Age65",19.45785,10.18572,30,5.87195,3.80075
"E36004487","Wensum","Males","East of England","E07000147","North Norfolk","Age65",21.1787,11.54795,30,5.87195,3.80075
"E36004488","Worstead","Males","East of England","E07000147","North Norfolk","Age65",17.76907,9.6515,30,5.87195,3.80075
