"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36002443","Abbey","Males","South West","E07000050","North Dorset","Age65",19.3722,12.02127,13,8.22846,6.59076
"E36002444","Blackmore","Males","South West","E07000050","North Dorset","Age65",19.53546,10.82076,13,8.22846,6.59076
"E36002446","Blandford Hilltop","Males","South West","E07000050","North Dorset","Age65",19.61957,11.96424,13,8.22846,6.59076
"E36002449","Blandford Station","Males","South West","E07000050","North Dorset","Age65",17.79296,8.48314,13,8.22846,6.59076
"E36002453","Gillingham Town","Males","South West","E07000050","North Dorset","Age65",18.15621,9.68365,13,8.22846,6.59076
"E36002454","Hill Forts","Males","South West","E07000050","North Dorset","Age65",20.19264,12.0298,13,8.22846,6.59076
"E36002458","Milton","Males","South West","E07000050","North Dorset","Age65",21.20122,12.56812,13,8.22846,6.59076
"E36002459","Motcombe and Ham","Males","South West","E07000050","North Dorset","Age65",21.36958,12.99712,13,8.22846,6.59076
"E36002460","Portman","Males","South West","E07000050","North Dorset","Age65",25.91085,13.06526,13,8.22846,6.59076
"E36002466","Stour Valley","Males","South West","E07000050","North Dorset","Age65",20.38878,11.35132,13,8.22846,6.59076
"E36002467","The Beacon","Males","South West","E07000050","North Dorset","Age65",23.76026,14.09597,13,8.22846,6.59076
"E36002468","The Lower Tarrants","Males","South West","E07000050","North Dorset","Age65",24.03147,15.0739,13,8.22846,6.59076
"E36002470","Wyke","Males","South West","E07000050","North Dorset","Age65",17.68239,11.17009,13,8.22846,6.59076
