"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000468","Aberavon","Males","Wales","W06000012","Neath Port Talbot","Age65",16.20322,6.48867,31,5.63667,6.76584
"W39000469","Aberdulais","Males","Wales","W06000012","Neath Port Talbot","Age65",18.453,6.47608,31,5.63667,6.76584
"W39000470","Allt-wen","Males","Wales","W06000012","Neath Port Talbot","Age65",18.80235,6.01358,31,5.63667,6.76584
"W39000471","Baglan","Males","Wales","W06000012","Neath Port Talbot","Age65",18.41684,8.52349,31,5.63667,6.76584
"W39000473","Briton Ferry East","Males","Wales","W06000012","Neath Port Talbot","Age65",18.0843,5.99459,31,5.63667,6.76584
"W39000474","Briton Ferry West","Males","Wales","W06000012","Neath Port Talbot","Age65",16.47984,5.0693,31,5.63667,6.76584
"W39000475","Bryn and Cwmavon","Males","Wales","W06000012","Neath Port Talbot","Age65",17.43367,6.28692,31,5.63667,6.76584
"W39000476","Bryn-coch North","Males","Wales","W06000012","Neath Port Talbot","Age65",19.80538,10.78269,31,5.63667,6.76584
"W39000477","Bryn-coch South","Males","Wales","W06000012","Neath Port Talbot","Age65",19.00713,8.30522,31,5.63667,6.76584
"W39000479","Cimla","Males","Wales","W06000012","Neath Port Talbot","Age65",17.45523,7.59822,31,5.63667,6.76584
"W39000480","Coedffranc Central","Males","Wales","W06000012","Neath Port Talbot","Age65",14.68127,5.69417,31,5.63667,6.76584
"W39000481","Coedffranc North","Males","Wales","W06000012","Neath Port Talbot","Age65",17.59736,6.57105,31,5.63667,6.76584
"W39000482","Coedffranc West","Males","Wales","W06000012","Neath Port Talbot","Age65",16.87873,7.04039,31,5.63667,6.76584
"W39000485","Cymmer","Males","Wales","W06000012","Neath Port Talbot","Age65",15.60055,4.01685,31,5.63667,6.76584
"W39000486","Dyffryn","Males","Wales","W06000012","Neath Port Talbot","Age65",19.81229,7.14725,31,5.63667,6.76584
"W39000488","Glynneath","Males","Wales","W06000012","Neath Port Talbot","Age65",20.31794,7.15001,31,5.63667,6.76584
"W39000490","Gwaun-Cae-Gurwen","Males","Wales","W06000012","Neath Port Talbot","Age65",15.77601,5.03471,31,5.63667,6.76584
"W39000493","Margam","Males","Wales","W06000012","Neath Port Talbot","Age65",16.487,7.98458,31,5.63667,6.76584
"W39000494","Neath East","Males","Wales","W06000012","Neath Port Talbot","Age65",17.61873,5.5153,31,5.63667,6.76584
"W39000495","Neath North","Males","Wales","W06000012","Neath Port Talbot","Age65",17.69483,6.62633,31,5.63667,6.76584
"W39000496","Neath South","Males","Wales","W06000012","Neath Port Talbot","Age65",18.39726,6.97659,31,5.63667,6.76584
"W39000499","Pontardawe","Males","Wales","W06000012","Neath Port Talbot","Age65",17.28349,5.75656,31,5.63667,6.76584
"W39000500","Port Talbot","Males","Wales","W06000012","Neath Port Talbot","Age65",15.95607,6.65831,31,5.63667,6.76584
"W39000501","Resolven","Males","Wales","W06000012","Neath Port Talbot","Age65",16.68963,6.58863,31,5.63667,6.76584
"W39000502","Rhos","Males","Wales","W06000012","Neath Port Talbot","Age65",20.14333,8.10294,31,5.63667,6.76584
"W39000503","Sandfields East","Males","Wales","W06000012","Neath Port Talbot","Age65",16.03246,5.51402,31,5.63667,6.76584
"W39000504","Sandfields West","Males","Wales","W06000012","Neath Port Talbot","Age65",16.81036,4.62464,31,5.63667,6.76584
"W39000505","Seven Sisters","Males","Wales","W06000012","Neath Port Talbot","Age65",17.86009,5.69812,31,5.63667,6.76584
"W39000506","Tai-bach","Males","Wales","W06000012","Neath Port Talbot","Age65",16.58152,7.04644,31,5.63667,6.76584
"W39000507","Tonna","Males","Wales","W06000012","Neath Port Talbot","Age65",15.62943,6.12905,31,5.63667,6.76584
"W39000509","Ystalyfera","Males","Wales","W06000012","Neath Port Talbot","Age65",16.49975,4.83538,31,5.63667,6.76584
