"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000317","Camrose","Males","Wales","W06000009","Pembrokeshire","Age65",17.83391,9.83978,33,7.06415,7.4555
"W39000319","Cilgerran","Males","Wales","W06000009","Pembrokeshire","Age65",16.72206,8.26016,33,7.06415,7.4555
"W39000321","Crymych","Males","Wales","W06000009","Pembrokeshire","Age65",21.19887,9.81392,33,7.06415,7.4555
"W39000323","East Williamston","Males","Wales","W06000009","Pembrokeshire","Age65",18.5279,9.48736,33,7.06415,7.4555
"W39000326","Goodwick","Males","Wales","W06000009","Pembrokeshire","Age65",19.20668,7.77613,33,7.06415,7.4555
"W39000327","Haverfordwest: Castle","Males","Wales","W06000009","Pembrokeshire","Age65",14.66789,7.11599,33,7.06415,7.4555
"W39000328","Haverfordwest: Garth","Males","Wales","W06000009","Pembrokeshire","Age65",17.98856,8.75073,33,7.06415,7.4555
"W39000329","Haverfordwest: Portfield","Males","Wales","W06000009","Pembrokeshire","Age65",18.32449,8.10744,33,7.06415,7.4555
"W39000330","Haverfordwest: Prendergast|","Males","Wales","W06000009","Pembrokeshire","Age65",16.79324,8.29209,33,7.06415,7.4555
"W39000331","Haverfordwest: Priory","Males","Wales","W06000009","Pembrokeshire","Age65",16.04048,7.88143,33,7.06415,7.4555
"W39000333","Johnston","Males","Wales","W06000009","Pembrokeshire","Age65",15.4289,6.96076,33,7.06415,7.4555
"W39000334","Kilgetty/Begelly","Males","Wales","W06000009","Pembrokeshire","Age65",19.33819,8.34823,33,7.06415,7.4555
"W39000337","Letterston","Males","Wales","W06000009","Pembrokeshire","Age65",19.4304,10.31363,33,7.06415,7.4555
"W39000338","Llangwm","Males","Wales","W06000009","Pembrokeshire","Age65",21.19144,11.30018,33,7.06415,7.4555
"W39000340","Maenclochog","Males","Wales","W06000009","Pembrokeshire","Age65",20.26639,10.5522,33,7.06415,7.4555
"W39000341","Manorbier","Males","Wales","W06000009","Pembrokeshire","Age65",18.39468,8.7083,33,7.06415,7.4555
"W39000343","Merlin's Bridge","Males","Wales","W06000009","Pembrokeshire","Age65",17.02072,8.4466,33,7.06415,7.4555
"W39000344","Milford: Central","Males","Wales","W06000009","Pembrokeshire","Age65",19.75784,9.78591,33,7.06415,7.4555
"W39000345","Milford: East","Males","Wales","W06000009","Pembrokeshire","Age65",19.88281,10.03947,33,7.06415,7.4555
"W39000346","Milford: Hakin","Males","Wales","W06000009","Pembrokeshire","Age65",17.18399,7.83892,33,7.06415,7.4555
"W39000347","Milford: Hubberston","Males","Wales","W06000009","Pembrokeshire","Age65",19.54725,8.64594,33,7.06415,7.4555
"W39000348","Milford: North","Males","Wales","W06000009","Pembrokeshire","Age65",18.38806,8.27733,33,7.06415,7.4555
"W39000349","Milford: West","Males","Wales","W06000009","Pembrokeshire","Age65",18.62449,7.69822,33,7.06415,7.4555
"W39000353","Neyland: East","Males","Wales","W06000009","Pembrokeshire","Age65",18.70137,9.05559,33,7.06415,7.4555
"W39000354","Neyland: West","Males","Wales","W06000009","Pembrokeshire","Age65",20.48202,9.13846,33,7.06415,7.4555
"W39000356","Pembroke Dock: Llanion","Males","Wales","W06000009","Pembrokeshire","Age65",19.51735,7.687,33,7.06415,7.4555
"W39000358","Pembroke Dock: Pennar","Males","Wales","W06000009","Pembrokeshire","Age65",17.95671,7.14408,33,7.06415,7.4555
"W39000360","Pembroke: St. Mary North","Males","Wales","W06000009","Pembrokeshire","Age65",14.86056,5.13753,33,7.06415,7.4555
"W39000362","Pembroke: St. Michael","Males","Wales","W06000009","Pembrokeshire","Age65",19.63427,10.56949,33,7.06415,7.4555
"W39000364","Saundersfoot","Males","Wales","W06000009","Pembrokeshire","Age65",19.90903,9.27269,33,7.06415,7.4555
"W39000366","Solva","Males","Wales","W06000009","Pembrokeshire","Age65",21.73204,12.59303,33,7.06415,7.4555
"W39000368","St. Dogmaels","Males","Wales","W06000009","Pembrokeshire","Age65",19.94334,10.03674,33,7.06415,7.4555
"W39000371","Tenby: South","Males","Wales","W06000009","Pembrokeshire","Age65",20.05157,9.95048,33,7.06415,7.4555
