"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36003835","Bare","Males","North West","E07000121","Lancaster","Age65",16.7603,9.2599,26,6.95297,6.16921
"E36003836","Bolton-le-Sands","Males","North West","E07000121","Lancaster","Age65",19.85271,10.22308,26,6.95297,6.16921
"E36003837","Bulk","Males","North West","E07000121","Lancaster","Age65",15.87684,6.7716,26,6.95297,6.16921
"E36003838","Carnforth","Males","North West","E07000121","Lancaster","Age65",16.50119,8.15201,26,6.95297,6.16921
"E36003839","Castle","Males","North West","E07000121","Lancaster","Age65",15.87298,8.41867,26,6.95297,6.16921
"E36003840","Duke's","Males","North West","E07000121","Lancaster","Age65",20.06558,8.34015,26,6.95297,6.16921
"E36003841","Ellel|University","Males","North West","E07000121","Lancaster","Age65",19.23519,10.5175,26,6.95297,6.16921
"E36003842","Halton-with-Aughton","Males","North West","E07000121","Lancaster","Age65",18.02115,10.15001,26,6.95297,6.16921
"E36003843","Harbour","Males","North West","E07000121","Lancaster","Age65",15.33532,6.44725,26,6.95297,6.16921
"E36003844","Heysham Central","Males","North West","E07000121","Lancaster","Age65",14.94386,6.29057,26,6.95297,6.16921
"E36003845","Heysham North","Males","North West","E07000121","Lancaster","Age65",17.31794,7.40974,26,6.95297,6.16921
"E36003846","Heysham South","Males","North West","E07000121","Lancaster","Age65",20.44085,9.49612,26,6.95297,6.16921
"E36003847","John O'Gaunt","Males","North West","E07000121","Lancaster","Age65",17.07712,8.85015,26,6.95297,6.16921
"E36003848","Kellet","Males","North West","E07000121","Lancaster","Age65",20.59164,12.30686,26,6.95297,6.16921
"E36003849","Lower Lune Valley","Males","North West","E07000121","Lancaster","Age65",20.04276,11.08078,26,6.95297,6.16921
"E36003850","Overton","Males","North West","E07000121","Lancaster","Age65",16.3469,7.97491,26,6.95297,6.16921
"E36003851","Poulton","Males","North West","E07000121","Lancaster","Age65",14.91264,6.49119,26,6.95297,6.16921
"E36003852","Scotforth East","Males","North West","E07000121","Lancaster","Age65",18.33397,9.00988,26,6.95297,6.16921
"E36003853","Scotforth West","Males","North West","E07000121","Lancaster","Age65",18.90507,9.57209,26,6.95297,6.16921
"E36003855","Skerton East","Males","North West","E07000121","Lancaster","Age65",16.98226,7.4755,26,6.95297,6.16921
"E36003856","Skerton West","Males","North West","E07000121","Lancaster","Age65",16.95587,6.13765,26,6.95297,6.16921
"E36003857","Slyne-with-Hest","Males","North West","E07000121","Lancaster","Age65",18.88453,10.89902,26,6.95297,6.16921
"E36003858","Torrisholme","Males","North West","E07000121","Lancaster","Age65",19.64586,10.34523,26,6.95297,6.16921
"E36003859","Upper Lune Valley","Males","North West","E07000121","Lancaster","Age65",19.90944,11.53657,26,6.95297,6.16921
"E36003860","Warton","Males","North West","E07000121","Lancaster","Age65",21.86561,11.49112,26,6.95297,6.16921
"E36003861","Westgate","Males","North West","E07000121","Lancaster","Age65",17.81927,7.07681,26,6.95297,6.16921
