"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000858","Bedlinog","Males","Wales","W06000024","Merthyr Tydfil","Age65",17.31267,5.02719,11,2.94184,2.78115
"W39000859","Cyfarthfa","Males","Wales","W06000024","Merthyr Tydfil","Age65",17.21129,6.15577,11,2.94184,2.78115
"W39000860","Dowlais","Males","Wales","W06000024","Merthyr Tydfil","Age65",17.02381,5.20735,11,2.94184,2.78115
"W39000861","Gurnos","Males","Wales","W06000024","Merthyr Tydfil","Age65",17.03597,4.23883,11,2.94184,2.78115
"W39000862","Merthyr Vale","Males","Wales","W06000024","Merthyr Tydfil","Age65",17.98477,4.50951,11,2.94184,2.78115
"W39000863","Park","Males","Wales","W06000024","Merthyr Tydfil","Age65",15.68272,5.932,11,2.94184,2.78115
"W39000864","Penydarren","Males","Wales","W06000024","Merthyr Tydfil","Age65",18.62456,5.45749,11,2.94184,2.78115
"W39000865","Plymouth","Males","Wales","W06000024","Merthyr Tydfil","Age65",16.23851,5.27566,11,2.94184,2.78115
"W39000866","Town","Males","Wales","W06000024","Merthyr Tydfil","Age65",18.49519,6.10489,11,2.94184,2.78115
"W39000867","Treharris","Males","Wales","W06000024","Merthyr Tydfil","Age65",18.24993,5.67019,11,2.94184,2.78115
"W39000868","Vaynor","Males","Wales","W06000024","Merthyr Tydfil","Age65",17.49438,7.01998,11,2.94184,2.78115
