"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000432","Bishopston","Females","Wales","W06000011","Swansea","Age0",79.87569,68.06047,35,11.24752,22.04805
"W39000433","Bonymaen","Females","Wales","W06000011","Swansea","Age0",78.72848,55.17272,35,11.24752,22.04805
"W39000434","Castle","Females","Wales","W06000011","Swansea","Age0",79.68082,56.74245,35,11.24752,22.04805
"W39000435","Clydach","Females","Wales","W06000011","Swansea","Age0",84.21038,60.53536,35,11.24752,22.04805
"W39000436","Cockett","Females","Wales","W06000011","Swansea","Age0",81.3149,60.39145,35,11.24752,22.04805
"W39000437","Cwmbwrla","Females","Wales","W06000011","Swansea","Age0",82.90471,61.02822,35,11.24752,22.04805
"W39000438","Dunvant","Females","Wales","W06000011","Swansea","Age0",85.64886,68.3289,35,11.24752,22.04805
"W39000439","Fairwood","Females","Wales","W06000011","Swansea","Age0",86.62123,68.44593,35,11.24752,22.04805
"W39000440","Gorseinon","Females","Wales","W06000011","Swansea","Age0",82.03017,59.21457,35,11.24752,22.04805
"W39000441","Gower","Females","Wales","W06000011","Swansea","Age0",83.46462,69.39025,35,11.24752,22.04805
"W39000442","Gowerton","Females","Wales","W06000011","Swansea","Age0",83.33523,64.78496,35,11.24752,22.04805
"W39000443","Killay North","Females","Wales","W06000011","Swansea","Age0",87.0097,72.21625,35,11.24752,22.04805
"W39000444","Killay South","Females","Wales","W06000011","Swansea","Age0",83.78682,64.98854,35,11.24752,22.04805
"W39000445","Kingsbridge","Females","Wales","W06000011","Swansea","Age0",83.74945,65.31055,35,11.24752,22.04805
"W39000446","Landore","Females","Wales","W06000011","Swansea","Age0",80.88741,57.72496,35,11.24752,22.04805
"W39000447","Llangyfelach","Females","Wales","W06000011","Swansea","Age0",87.63172,68.61936,35,11.24752,22.04805
"W39000448","Llansamlet","Females","Wales","W06000011","Swansea","Age0",80.87253,61.17409,35,11.24752,22.04805
"W39000449","Lower Loughor","Females","Wales","W06000011","Swansea","Age0",87.00573,61.22144,35,11.24752,22.04805
"W39000451","Mayals","Females","Wales","W06000011","Swansea","Age0",89.79167,73.71975,35,11.24752,22.04805
"W39000452","Morriston","Females","Wales","W06000011","Swansea","Age0",81.24067,60.96307,35,11.24752,22.04805
"W39000453","Mynyddbach","Females","Wales","W06000011","Swansea","Age0",83.53036,60.12898,35,11.24752,22.04805
"W39000454","Newton","Females","Wales","W06000011","Swansea","Age0",84.17413,71.33295,35,11.24752,22.04805
"W39000455","Oystermouth","Females","Wales","W06000011","Swansea","Age0",85.89643,69.78905,35,11.24752,22.04805
"W39000456","Penclawdd","Females","Wales","W06000011","Swansea","Age0",84.47536,65.95848,35,11.24752,22.04805
"W39000457","Penderry","Females","Wales","W06000011","Swansea","Age0",78.54415,52.84729,35,11.24752,22.04805
"W39000458","Penllergaer","Females","Wales","W06000011","Swansea","Age0",85.25706,61.85661,35,11.24752,22.04805
"W39000459","Pennard","Females","Wales","W06000011","Swansea","Age0",84.22619,70.50221,35,11.24752,22.04805
"W39000460","Penyrheol","Females","Wales","W06000011","Swansea","Age0",78.56904,59.03823,35,11.24752,22.04805
"W39000461","Pontardulais","Females","Wales","W06000011","Swansea","Age0",84.10044,63.03775,35,11.24752,22.04805
"W39000462","Sketty","Females","Wales","W06000011","Swansea","Age0",83.51661,66.32804,35,11.24752,22.04805
"W39000463","St. Thomas","Females","Wales","W06000011","Swansea","Age0",82.48816,57.99414,35,11.24752,22.04805
"W39000464","Townhill","Females","Wales","W06000011","Swansea","Age0",78.75316,51.6717,35,11.24752,22.04805
"W39000465","Uplands","Females","Wales","W06000011","Swansea","Age0",82.91154,64.21369,35,11.24752,22.04805
"W39000466","Upper Loughor","Females","Wales","W06000011","Swansea","Age0",83.10578,63.26936,35,11.24752,22.04805
"W39000467","West Cross","Females","Wales","W06000011","Swansea","Age0",83.39744,64.61129,35,11.24752,22.04805
