"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36002650","Black Notley and Terling","Females","East of England","E07000067","Braintree","Age0",81.72877,67.81644,30,11.199,11.75243
"E36002651","Bocking Blackwater","Females","East of England","E07000067","Braintree","Age0",82.14732,67.65167,30,11.199,11.75243
"E36002652","Bocking North","Females","East of England","E07000067","Braintree","Age0",78.96748,62.48,30,11.199,11.75243
"E36002653","Bocking South","Females","East of England","E07000067","Braintree","Age0",83.80047,62.14989,30,11.199,11.75243
"E36002654","Bradwell| Silver End and Ri","Females","East of England","E07000067","Braintree","Age0",81.73608,65.68199,30,11.199,11.75243
"E36002655","Braintree Central","Females","East of England","E07000067","Braintree","Age0",85.46847,66.28463,30,11.199,11.75243
"E36002656","Braintree East","Females","East of England","E07000067","Braintree","Age0",84.40184,63.19063,30,11.199,11.75243
"E36002657","Braintree South","Females","East of England","E07000067","Braintree","Age0",86.67228,66.18234,30,11.199,11.75243
"E36002658","Bumpstead","Females","East of England","E07000067","Braintree","Age0",83.51949,69.20135,30,11.199,11.75243
"E36002659","Coggeshall and North Feerin","Females","East of England","E07000067","Braintree","Age0",86.57034,71.36744,30,11.199,11.75243
"E36002660","Cressing and Stisted","Females","East of England","E07000067","Braintree","Age0",82.25605,67.07105,30,11.199,11.75243
"E36002661","Gosfield and Greenstead Gre","Females","East of England","E07000067","Braintree","Age0",83.5198,70.35813,30,11.199,11.75243
"E36002662","Great Notley and Braintree","Females","East of England","E07000067","Braintree","Age0",87.66605,71.39275,30,11.199,11.75243
"E36002663","Halstead St Andrew's","Females","East of England","E07000067","Braintree","Age0",82.40667,67.47802,30,11.199,11.75243
"E36002664","Halstead Trinity","Females","East of England","E07000067","Braintree","Age0",80.30945,64.00607,30,11.199,11.75243
"E36002665","Hatfield Peverel","Females","East of England","E07000067","Braintree","Age0",81.48272,67.97089,30,11.199,11.75243
"E36002666","Hedingham and Maplestead","Females","East of England","E07000067","Braintree","Age0",84.56446,68.56705,30,11.199,11.75243
"E36002667","Kelvedon","Females","East of England","E07000067","Braintree","Age0",83.38962,69.83333,30,11.199,11.75243
"E36002668","Panfield","Females","East of England","E07000067","Braintree","Age0",88.86025,71.55518,30,11.199,11.75243
"E36002669","Rayne","Females","East of England","E07000067","Braintree","Age0",87.24503,73.8333,30,11.199,11.75243
"E36002670","Stour Valley North","Females","East of England","E07000067","Braintree","Age0",88.96356,71.77634,30,11.199,11.75243
"E36002671","Stour Valley South","Females","East of England","E07000067","Braintree","Age0",88.81038,73.90232,30,11.199,11.75243
"E36002672","The Three Colnes","Females","East of England","E07000067","Braintree","Age0",82.82631,68.96031,30,11.199,11.75243
"E36002673","Three Fields","Females","East of England","E07000067","Braintree","Age0",85.5041,70.56627,30,11.199,11.75243
"E36002674","Upper Colne","Females","East of England","E07000067","Braintree","Age0",89.79075,73.65309,30,11.199,11.75243
"E36002675","Witham Chipping Hill and Ce","Females","East of England","E07000067","Braintree","Age0",80.348,64.9519,30,11.199,11.75243
"E36002676","Witham North","Females","East of England","E07000067","Braintree","Age0",82.4859,62.78337,30,11.199,11.75243
"E36002677","Witham South","Females","East of England","E07000067","Braintree","Age0",90.16648,66.94061,30,11.199,11.75243
"E36002678","Witham West","Females","East of England","E07000067","Braintree","Age0",85.39944,64.54861,30,11.199,11.75243
"E36002679","Yeldham","Females","East of England","E07000067","Braintree","Age0",86.77616,66.91356,30,11.199,11.75243
