"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006653","Birtley","Females","North East","E08000020","Gateshead","Age0",79.8779,61.21112,22,9.00054,14.17266
"E36006654","Blaydon","Females","North East","E08000020","Gateshead","Age0",80.55507,61.03028,22,9.00054,14.17266
"E36006655","Bridges","Females","North East","E08000020","Gateshead","Age0",78.29401,56.7628,22,9.00054,14.17266
"E36006656","Chopwell and Rowlands Gill","Females","North East","E08000020","Gateshead","Age0",84.40216,61.49963,22,9.00054,14.17266
"E36006657","Chowdene","Females","North East","E08000020","Gateshead","Age0",83.04349,61.91269,22,9.00054,14.17266
"E36006658","Crawcrook and Greenside","Females","North East","E08000020","Gateshead","Age0",82.02352,64.40313,22,9.00054,14.17266
"E36006659","Deckham","Females","North East","E08000020","Gateshead","Age0",78.94958,56.61117,22,9.00054,14.17266
"E36006660","Dunston and Teams","Females","North East","E08000020","Gateshead","Age0",80.35307,57.12307,22,9.00054,14.17266
"E36006661","Dunston Hill and Whickham E","Females","North East","E08000020","Gateshead","Age0",82.75275,64.49236,22,9.00054,14.17266
"E36006662","Felling","Females","North East","E08000020","Gateshead","Age0",77.17711,54.04685,22,9.00054,14.17266
"E36006663","High Fell","Females","North East","E08000020","Gateshead","Age0",78.67256,55.33975,22,9.00054,14.17266
"E36006664","Lamesley","Females","North East","E08000020","Gateshead","Age0",79.61643,58.63915,22,9.00054,14.17266
"E36006665","Lobley Hill and Bensham","Females","North East","E08000020","Gateshead","Age0",80.32308,58.13694,22,9.00054,14.17266
"E36006666","Low Fell","Females","North East","E08000020","Gateshead","Age0",82.6269,67.47436,22,9.00054,14.17266
"E36006667","Pelaw and Heworth","Females","North East","E08000020","Gateshead","Age0",81.05285,59.89418,22,9.00054,14.17266
"E36006668","Ryton| Crookhill and Stella","Females","North East","E08000020","Gateshead","Age0",82.91699,64.03105,22,9.00054,14.17266
"E36006669","Saltwell","Females","North East","E08000020","Gateshead","Age0",80.45959,59.17876,22,9.00054,14.17266
"E36006670","Wardley and Leam Lane","Females","North East","E08000020","Gateshead","Age0",81.85925,61.65319,22,9.00054,14.17266
"E36006671","Whickham North","Females","North East","E08000020","Gateshead","Age0",83.81659,64.77611,22,9.00054,14.17266
"E36006672","Whickham South and Sunnisid","Females","North East","E08000020","Gateshead","Age0",86.17765,68.21951,22,9.00054,14.17266
"E36006673","Windy Nook and Whitehills","Females","North East","E08000020","Gateshead","Age0",83.80844,59.56331,22,9.00054,14.17266
"E36006674","Winlaton and High Spen","Females","North East","E08000020","Gateshead","Age0",82.54723,63.9654,22,9.00054,14.17266
