"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000685","Abertillery","Females","Wales","W06000019","Blaenau Gwent","Age0",81.04784,57.21139,16,6.23243,5.97861
"W39000686","Badminton","Females","Wales","W06000019","Blaenau Gwent","Age0",79.40016,59.47572,16,6.23243,5.97861
"W39000687","Beaufort","Females","Wales","W06000019","Blaenau Gwent","Age0",79.86175,60.26636,16,6.23243,5.97861
"W39000688","Blaina","Females","Wales","W06000019","Blaenau Gwent","Age0",81.2071,56.64668,16,6.23243,5.97861
"W39000689","Brynmawr","Females","Wales","W06000019","Blaenau Gwent","Age0",78.83294,57.84932,16,6.23243,5.97861
"W39000690","Cwm","Females","Wales","W06000019","Blaenau Gwent","Age0",83.58366,59.66173,16,6.23243,5.97861
"W39000691","Cwmtillery","Females","Wales","W06000019","Blaenau Gwent","Age0",77.62189,54.55239,16,6.23243,5.97861
"W39000692","Ebbw Vale North","Females","Wales","W06000019","Blaenau Gwent","Age0",79.23814,54.96741,16,6.23243,5.97861
"W39000693","Ebbw Vale South","Females","Wales","W06000019","Blaenau Gwent","Age0",78.66102,58.1132,16,6.23243,5.97861
"W39000694","Georgetown","Females","Wales","W06000019","Blaenau Gwent","Age0",83.85432,60.50134,16,6.23243,5.97861
"W39000695","Llanhilleth","Females","Wales","W06000019","Blaenau Gwent","Age0",79.90549,54.52273,16,6.23243,5.97861
"W39000696","Nantyglo","Females","Wales","W06000019","Blaenau Gwent","Age0",79.07936,55.77815,16,6.23243,5.97861
"W39000697","Rassau","Females","Wales","W06000019","Blaenau Gwent","Age0",83.22837,58.19108,16,6.23243,5.97861
"W39000698","Sirhowy","Females","Wales","W06000019","Blaenau Gwent","Age0",81.67129,56.96656,16,6.23243,5.97861
"W39000699","Six Bells","Females","Wales","W06000019","Blaenau Gwent","Age0",81.37426,58.00488,16,6.23243,5.97861
"W39000700","Tredegar Central and West","Females","Wales","W06000019","Blaenau Gwent","Age0",79.1315,54.84875,16,6.23243,5.97861
