"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36004649","Astwell","Females","East Midlands","E07000155","South Northamptonshire","Age0",84.59624,72.79464,23,15.28616,12.12779
"E36004650","Blakesley and Cote","Females","East Midlands","E07000155","South Northamptonshire","Age0",86.28017,71.9175,23,15.28616,12.12779
"E36004651","Blisworth and Roade","Females","East Midlands","E07000155","South Northamptonshire","Age0",85.63801,67.69339,23,15.28616,12.12779
"E36004652","Brackley East","Females","East Midlands","E07000155","South Northamptonshire","Age0",86.5446,69.66892,23,15.28616,12.12779
"E36004653","Brackley South","Females","East Midlands","E07000155","South Northamptonshire","Age0",81.82593,65.23084,23,15.28616,12.12779
"E36004654","Brackley West","Females","East Midlands","E07000155","South Northamptonshire","Age0",86.88451,70.25581,23,15.28616,12.12779
"E36004655","Brafield and Yardley","Females","East Midlands","E07000155","South Northamptonshire","Age0",84.89113,68.80002,23,15.28616,12.12779
"E36004656","Cosgrove and Grafton","Females","East Midlands","E07000155","South Northamptonshire","Age0",84.19186,70.21731,23,15.28616,12.12779
"E36004657","Danvers and Wardoun","Females","East Midlands","E07000155","South Northamptonshire","Age0",79.58296,68.13236,23,15.28616,12.12779
"E36004658","Deanshanger","Females","East Midlands","E07000155","South Northamptonshire","Age0",84.14089,68.23348,23,15.28616,12.12779
"E36004659","Grange Park","Females","East Midlands","E07000155","South Northamptonshire","Age0",83.40611,67.67395,23,15.28616,12.12779
"E36004660","Hackleton","Females","East Midlands","E07000155","South Northamptonshire","Age0",91.46364,70.48604,23,15.28616,12.12779
"E36004661","Harpole and Grange","Females","East Midlands","E07000155","South Northamptonshire","Age0",86.46235,69.91339,23,15.28616,12.12779
"E36004662","Heyfords and Bugbrooke","Females","East Midlands","E07000155","South Northamptonshire","Age0",87.48148,69.67269,23,15.28616,12.12779
"E36004663","Kings Sutton","Females","East Midlands","E07000155","South Northamptonshire","Age0",84.16278,67.11058,23,15.28616,12.12779
"E36004665","Little Brook","Females","East Midlands","E07000155","South Northamptonshire","Age0",87.47433,74.17248,23,15.28616,12.12779
"E36004666","Middleton Cheney","Females","East Midlands","E07000155","South Northamptonshire","Age0",82.90389,69.30247,23,15.28616,12.12779
"E36004668","Salcey","Females","East Midlands","E07000155","South Northamptonshire","Age0",92.33328,71.06568,23,15.28616,12.12779
"E36004669","Silverstone","Females","East Midlands","E07000155","South Northamptonshire","Age0",83.5224,68.79451,23,15.28616,12.12779
"E36004670","Steane","Females","East Midlands","E07000155","South Northamptonshire","Age0",94.86912,77.35863,23,15.28616,12.12779
"E36004672","Towcester Brook","Females","East Midlands","E07000155","South Northamptonshire","Age0",81.99171,66.08817,23,15.28616,12.12779
"E36004673","Towcester Mill","Females","East Midlands","E07000155","South Northamptonshire","Age0",86.4428,68.57723,23,15.28616,12.12779
"E36004675","Whittlewood","Females","East Midlands","E07000155","South Northamptonshire","Age0",83.72833,69.21395,23,15.28616,12.12779
