"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006804","Bablake","Females","West Midlands","E08000026","Coventry","Age0",82.22083,65.83176,18,7.22482,18.57412
"E36006805","Binley and Willenhall","Females","West Midlands","E08000026","Coventry","Age0",81.06986,59.24175,18,7.22482,18.57412
"E36006806","Cheylesmore","Females","West Midlands","E08000026","Coventry","Age0",84.23409,63.51098,18,7.22482,18.57412
"E36006807","Earlsdon","Females","West Midlands","E08000026","Coventry","Age0",85.40368,69.4726,18,7.22482,18.57412
"E36006808","Foleshill","Females","West Midlands","E08000026","Coventry","Age0",80.14019,51.23664,18,7.22482,18.57412
"E36006809","Henley","Females","West Midlands","E08000026","Coventry","Age0",83.13093,60.0597,18,7.22482,18.57412
"E36006810","Holbrook","Females","West Midlands","E08000026","Coventry","Age0",80.86526,59.61065,18,7.22482,18.57412
"E36006811","Longford","Females","West Midlands","E08000026","Coventry","Age0",79.56594,57.83926,18,7.22482,18.57412
"E36006812","Lower Stoke","Females","West Midlands","E08000026","Coventry","Age0",79.73292,60.94577,18,7.22482,18.57412
"E36006813","Radford","Females","West Midlands","E08000026","Coventry","Age0",80.03093,56.27039,18,7.22482,18.57412
"E36006814","Sherbourne","Females","West Midlands","E08000026","Coventry","Age0",84.8216,65.36468,18,7.22482,18.57412
"E36006815","St Michael's","Females","West Midlands","E08000026","Coventry","Age0",79.77066,54.39842,18,7.22482,18.57412
"E36006816","Upper Stoke","Females","West Midlands","E08000026","Coventry","Age0",80.64819,59.49363,18,7.22482,18.57412
"E36006817","Wainbody","Females","West Midlands","E08000026","Coventry","Age0",86.79076,69.81076,18,7.22482,18.57412
"E36006818","Westwood","Females","West Midlands","E08000026","Coventry","Age0",82.44053,62.6403,18,7.22482,18.57412
"E36006819","Whoberley","Females","West Midlands","E08000026","Coventry","Age0",81.25024,63.69583,18,7.22482,18.57412
"E36006820","Woodlands","Females","West Midlands","E08000026","Coventry","Age0",83.59698,64.57916,18,7.22482,18.57412
"E36006821","Wyken","Females","West Midlands","E08000026","Coventry","Age0",85.49252,66.15038,18,7.22482,18.57412
