"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000548","Baruc","Females","Wales","W06000014","The Vale of Glamorgan","Age0",83.74598,65.4345,22,14.98643,21.11787
"W39000549","Buttrills","Females","Wales","W06000014","The Vale of Glamorgan","Age0",78.43097,57.42787,22,14.98643,21.11787
"W39000550","Cadoc","Females","Wales","W06000014","The Vale of Glamorgan","Age0",83.11788,59.00437,22,14.98643,21.11787
"W39000551","Castleland","Females","Wales","W06000014","The Vale of Glamorgan","Age0",81.19518,55.28486,22,14.98643,21.11787
"W39000552","Cornerswell","Females","Wales","W06000014","The Vale of Glamorgan","Age0",83.12783,64.37594,22,14.98643,21.11787
"W39000553","Court","Females","Wales","W06000014","The Vale of Glamorgan","Age0",79.56284,56.95681,22,14.98643,21.11787
"W39000554","Cowbridge","Females","Wales","W06000014","The Vale of Glamorgan","Age0",86.07307,72.06084,22,14.98643,21.11787
"W39000555","Dinas Powys","Females","Wales","W06000014","The Vale of Glamorgan","Age0",86.00655,67.82375,22,14.98643,21.11787
"W39000556","Dyfan","Females","Wales","W06000014","The Vale of Glamorgan","Age0",81.19513,61.34418,22,14.98643,21.11787
"W39000557","Gibbonsdown","Females","Wales","W06000014","The Vale of Glamorgan","Age0",80.25716,56.19269,22,14.98643,21.11787
"W39000558","Illtyd","Females","Wales","W06000014","The Vale of Glamorgan","Age0",83.71403,66.03407,22,14.98643,21.11787
"W39000560","Llandow/Ewenny","Females","Wales","W06000014","The Vale of Glamorgan","Age0",85.0972,70.89024,22,14.98643,21.11787
"W39000561","Llantwit Major","Females","Wales","W06000014","The Vale of Glamorgan","Age0",84.83998,66.11272,22,14.98643,21.11787
"W39000562","Peterston-super-Ely","Females","Wales","W06000014","The Vale of Glamorgan","Age0",93.4174,76.40273,22,14.98643,21.11787
"W39000563","Plymouth","Females","Wales","W06000014","The Vale of Glamorgan","Age0",84.06106,70.63025,22,14.98643,21.11787
"W39000564","Rhoose","Females","Wales","W06000014","The Vale of Glamorgan","Age0",89.18199,68.38684,22,14.98643,21.11787
"W39000565","St. Athan","Females","Wales","W06000014","The Vale of Glamorgan","Age0",78.80893,61.24819,22,14.98643,21.11787
"W39000566","St. Augustine's","Females","Wales","W06000014","The Vale of Glamorgan","Age0",82.96136,65.91355,22,14.98643,21.11787
"W39000567","St. Bride's Major","Females","Wales","W06000014","The Vale of Glamorgan","Age0",84.86511,67.43752,22,14.98643,21.11787
"W39000568","Stanwell","Females","Wales","W06000014","The Vale of Glamorgan","Age0",84.76249,64.43657,22,14.98643,21.11787
"W39000569","Sully","Females","Wales","W06000014","The Vale of Glamorgan","Age0",86.89587,68.32521,22,14.98643,21.11787
"W39000570","Wenvoe","Females","Wales","W06000014","The Vale of Glamorgan","Age0",85.58453,70.67603,22,14.98643,21.11787
