"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000791","Blaen Hafren","Females","Wales","W06000023","Powys","Age0",85.89172,70.42294,29,19.02385,16.5271
"W39000793","Builth","Females","Wales","W06000023","Powys","Age0",82.39022,64.91184,29,19.02385,16.5271
"W39000795","Caersws","Females","Wales","W06000023","Powys","Age0",85.55554,68.19957,29,19.02385,16.5271
"W39000797","Crickhowell|Llangattock","Females","Wales","W06000023","Powys","Age0",85.18115,69.11362,29,19.02385,16.5271
"W39000798","Cwm-twrch","Females","Wales","W06000023","Powys","Age0",75.59034,56.23525,29,19.02385,16.5271
"W39000803","Glantwymyn|Llanbrynmair","Females","Wales","W06000023","Powys","Age0",94.10325,70.12386,29,19.02385,16.5271
"W39000804","Glasbury","Females","Wales","W06000023","Powys","Age0",84.82563,69.45491,29,19.02385,16.5271
"W39000805","Guilsfield","Females","Wales","W06000023","Powys","Age0",89.16066,72.03036,29,19.02385,16.5271
"W39000808","Kerry","Females","Wales","W06000023","Powys","Age0",91.18464,71.50152,29,19.02385,16.5271
"W39000809","Knighton","Females","Wales","W06000023","Powys","Age0",81.89984,64.86951,29,19.02385,16.5271
"W39000814","Llandrindod North","Females","Wales","W06000023","Powys","Age0",94.61419,67.50834,29,19.02385,16.5271
"W39000815","Llandrindod South","Females","Wales","W06000023","Powys","Age0",84.10853,64.22748,29,19.02385,16.5271
"W39000816","Llandrinio","Females","Wales","W06000023","Powys","Age0",90.14881,72.76235,29,19.02385,16.5271
"W39000825","Llanidloes","Females","Wales","W06000023","Powys","Age0",81.50164,65.00235,29,19.02385,16.5271
"W39000826","Llanrhaeadr-ym-Mochnant/Lla","Females","Wales","W06000023","Powys","Age0",85.55421,69.62232,29,19.02385,16.5271
"W39000831","Machynlleth","Females","Wales","W06000023","Powys","Age0",82.17487,62.64984,29,19.02385,16.5271
"W39000836","Newtown Central","Females","Wales","W06000023","Powys","Age0",79.85795,57.26831,29,19.02385,16.5271
"W39000837","Newtown East","Females","Wales","W06000023","Powys","Age0",78.89756,59.81062,29,19.02385,16.5271
"W39000838","Newtown Llanllwchaiarn Nort","Females","Wales","W06000023","Powys","Age0",87.35771,69.28365,29,19.02385,16.5271
"W39000842","Presteigne","Females","Wales","W06000023","Powys","Age0",81.43912,64.19305,29,19.02385,16.5271
"W39000843","Rhayader","Females","Wales","W06000023","Powys","Age0",78.6849,61.67136,29,19.02385,16.5271
"W39000844","Rhiwcynon","Females","Wales","W06000023","Powys","Age0",86.77709,67.78045,29,19.02385,16.5271
"W39000846","St. John","Females","Wales","W06000023","Powys","Age0",86.5394,65.55111,29,19.02385,16.5271
"W39000847","St. Mary","Females","Wales","W06000023","Powys","Age0",82.2824,67.74458,29,19.02385,16.5271
"W39000850","Tawe-Uchaf","Females","Wales","W06000023","Powys","Age0",84.75683,64.53662,29,19.02385,16.5271
"W39000853","Welshpool Gungrog","Females","Wales","W06000023","Powys","Age0",77.43895,62.38652,29,19.02385,16.5271
"W39000854","Welshpool Llanerchyddol","Females","Wales","W06000023","Powys","Age0",90.95371,65.19973,29,19.02385,16.5271
"W39000855","Ynyscedwyn","Females","Wales","W06000023","Powys","Age0",87.99875,61.85345,29,19.02385,16.5271
"W39000857","Ystradgynlais","Females","Wales","W06000023","Powys","Age0",82.03931,57.37335,29,19.02385,16.5271
