"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36006102","Broadwater","Females","South East","E07000229","Worthing","Age0",86.3434,67.61513,13,11.30759,11.64641
"E36006103","Castle","Females","South East","E07000229","Worthing","Age0",83.37678,64.12342,13,11.30759,11.64641
"E36006104","Central","Females","South East","E07000229","Worthing","Age0",79.61863,62.0338,13,11.30759,11.64641
"E36006105","Durrington","Females","South East","E07000229","Worthing","Age0",85.15769,65.44181,13,11.30759,11.64641
"E36006106","Gaisford","Females","South East","E07000229","Worthing","Age0",88.82496,68.47374,13,11.30759,11.64641
"E36006107","Goring","Females","South East","E07000229","Worthing","Age0",86.86953,70.38717,13,11.30759,11.64641
"E36006108","Heene","Females","South East","E07000229","Worthing","Age0",77.51737,61.85816,13,11.30759,11.64641
"E36006109","Marine","Females","South East","E07000229","Worthing","Age0",84.76386,69.61497,13,11.30759,11.64641
"E36006110","Northbrook","Females","South East","E07000229","Worthing","Age0",87.9442,66.03953,13,11.30759,11.64641
"E36006111","Offington","Females","South East","E07000229","Worthing","Age0",88.52835,73.50457,13,11.30759,11.64641
"E36006112","Salvington","Females","South East","E07000229","Worthing","Age0",83.84033,66.89415,13,11.30759,11.64641
"E36006113","Selden","Females","South East","E07000229","Worthing","Age0",81.29139,63.90754,13,11.30759,11.64641
"E36006114","Tarring","Females","South East","E07000229","Worthing","Age0",81.63155,66.46445,13,11.30759,11.64641
