"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36002140","Blackbrook","Females","East Midlands","E07000037","High Peak","Age0",82.48909,67.85635,23,13.21839,17.62063
"E36002141","Burbage","Females","East Midlands","E07000037","High Peak","Age0",89.63776,69.95225,23,13.21839,17.62063
"E36002142","Buxton Central","Females","East Midlands","E07000037","High Peak","Age0",83.39381,64.7824,23,13.21839,17.62063
"E36002143","Chapel East","Females","East Midlands","E07000037","High Peak","Age0",89.49624,69.91322,23,13.21839,17.62063
"E36002144","Chapel West","Females","East Midlands","E07000037","High Peak","Age0",83.4677,65.6514,23,13.21839,17.62063
"E36002145","Corbar","Females","East Midlands","E07000037","High Peak","Age0",80.43777,65.98379,23,13.21839,17.62063
"E36002146","Cote Heath","Females","East Midlands","E07000037","High Peak","Age0",83.47186,65.28004,23,13.21839,17.62063
"E36002148","Gamesley","Females","East Midlands","E07000037","High Peak","Age0",79.33116,52.82097,23,13.21839,17.62063
"E36002149","Hadfield North","Females","East Midlands","E07000037","High Peak","Age0",77.38654,57.4018,23,13.21839,17.62063
"E36002150","Hadfield South","Females","East Midlands","E07000037","High Peak","Age0",81.79844,65.51759,23,13.21839,17.62063
"E36002151","Hayfield","Females","East Midlands","E07000037","High Peak","Age0",76.41937,62.48854,23,13.21839,17.62063
"E36002152","Hope Valley","Females","East Midlands","E07000037","High Peak","Age0",88.87048,70.4416,23,13.21839,17.62063
"E36002153","Howard Town","Females","East Midlands","E07000037","High Peak","Age0",80.38201,62.73065,23,13.21839,17.62063
"E36002154","Limestone Peak","Females","East Midlands","E07000037","High Peak","Age0",83.10001,64.90032,23,13.21839,17.62063
"E36002155","New Mills East","Females","East Midlands","E07000037","High Peak","Age0",84.46923,63.5617,23,13.21839,17.62063
"E36002156","New Mills West","Females","East Midlands","E07000037","High Peak","Age0",85.48459,69.17882,23,13.21839,17.62063
"E36002157","Old Glossop","Females","East Midlands","E07000037","High Peak","Age0",84.50673,68.32125,23,13.21839,17.62063
"E36002158","Padfield","Females","East Midlands","E07000037","High Peak","Age0",81.19613,65.02767,23,13.21839,17.62063
"E36002160","Simmondley","Females","East Midlands","E07000037","High Peak","Age0",82.21917,68.16563,23,13.21839,17.62063
"E36002162","Stone Bench","Females","East Midlands","E07000037","High Peak","Age0",83.83183,61.2821,23,13.21839,17.62063
"E36002164","Tintwistle","Females","East Midlands","E07000037","High Peak","Age0",85.31945,64.34938,23,13.21839,17.62063
"E36002165","Whaley Bridge","Females","East Midlands","E07000037","High Peak","Age0",87.72021,70.20572,23,13.21839,17.62063
"E36002166","Whitfield","Females","East Midlands","E07000037","High Peak","Age0",79.57587,60.09815,23,13.21839,17.62063
