"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000276","Aberporth","Females","Wales","W06000008","Ceredigion","Age0",83.92106,62.22499,16,9.32672,10.20782
"W39000281","Aberystwyth Canol/Central","Females","Wales","W06000008","Ceredigion","Age0",88.08237,66.76064,16,9.32672,10.20782
"W39000282","Aberystwyth Gogledd/North","Females","Wales","W06000008","Ceredigion","Age0",84.58858,67.99732,16,9.32672,10.20782
"W39000283","Aberystwyth Penparcau","Females","Wales","W06000008","Ceredigion","Age0",82.59494,59.14268,16,9.32672,10.20782
"W39000284","Aberystwyth Rheidol","Females","Wales","W06000008","Ceredigion","Age0",80.60809,62.98576,16,9.32672,10.20782
"W39000286","Borth","Females","Wales","W06000008","Ceredigion","Age0",84.49987,68.1481,16,9.32672,10.20782
"W39000290","Faenor","Females","Wales","W06000008","Ceredigion","Age0",84.48614,68.68512,16,9.32672,10.20782
"W39000291","Lampeter","Females","Wales","W06000008","Ceredigion","Age0",84.12158,64.63277,16,9.32672,10.20782
"W39000294","Llanbadarn Fawr-Sulien","Females","Wales","W06000008","Ceredigion","Age0",87.0398,69.3505,16,9.32672,10.20782
"W39000299","Llanfihangel Ystrad","Females","Wales","W06000008","Ceredigion","Age0",85.07904,64.87928,16,9.32672,10.20782
"W39000303","Llansantffraed","Females","Wales","W06000008","Ceredigion","Age0",81.88772,64.41356,16,9.32672,10.20782
"W39000305","Lledrod","Females","Wales","W06000008","Ceredigion","Age0",86.43581,67.18224,16,9.32672,10.20782
"W39000306","Melindwr","Females","Wales","W06000008","Ceredigion","Age0",88.50325,68.37848,16,9.32672,10.20782
"W39000308","Penbryn","Females","Wales","W06000008","Ceredigion","Age0",89.09601,68.45797,16,9.32672,10.20782
"W39000309","Pen-parc","Females","Wales","W06000008","Ceredigion","Age0",79.76929,62.02947,16,9.32672,10.20782
"W39000314","Ystwyth","Females","Wales","W06000008","Ceredigion","Age0",84.442,68.91528,16,9.32672,10.20782
