"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000141","Bodelwyddan","Females","Wales","W06000004","Denbighshire","Age0",84.4446,64.85761,23,14.21592,21.56454
"W39000142","Corwen","Females","Wales","W06000004","Denbighshire","Age0",78.36942,62.27991,23,14.21592,21.56454
"W39000143","Denbigh Central","Females","Wales","W06000004","Denbighshire","Age0",82.43474,63.38584,23,14.21592,21.56454
"W39000144","Denbigh Lower","Females","Wales","W06000004","Denbighshire","Age0",82.451,67.94458,23,14.21592,21.56454
"W39000145","Denbigh Upper/Henllan","Females","Wales","W06000004","Denbighshire","Age0",81.35856,61.58743,23,14.21592,21.56454
"W39000146","Dyserth","Females","Wales","W06000004","Denbighshire","Age0",84.43074,67.15048,23,14.21592,21.56454
"W39000148","Llanarmon-yn-Ial/Llandegla","Females","Wales","W06000004","Denbighshire","Age0",84.04903,70.85505,23,14.21592,21.56454
"W39000151","Llandyrnog","Females","Wales","W06000004","Denbighshire","Age0",81.95315,67.30093,23,14.21592,21.56454
"W39000152","Llanfair Dyffryn Clwyd/Gwyd","Females","Wales","W06000004","Denbighshire","Age0",88.71616,71.29549,23,14.21592,21.56454
"W39000153","Llangollen","Females","Wales","W06000004","Denbighshire","Age0",82.14024,67.0684,23,14.21592,21.56454
"W39000155","Prestatyn Central","Females","Wales","W06000004","Denbighshire","Age0",81.17125,62.99663,23,14.21592,21.56454
"W39000156","Prestatyn East","Females","Wales","W06000004","Denbighshire","Age0",80.6709,63.18836,23,14.21592,21.56454
"W39000157","Prestatyn Meliden","Females","Wales","W06000004","Denbighshire","Age0",82.00411,62.87333,23,14.21592,21.56454
"W39000158","Prestatyn North","Females","Wales","W06000004","Denbighshire","Age0",83.43291,59.5999,23,14.21592,21.56454
"W39000159","Prestatyn South West","Females","Wales","W06000004","Denbighshire","Age0",84.36998,63.09552,23,14.21592,21.56454
"W39000160","Rhuddlan","Females","Wales","W06000004","Denbighshire","Age0",83.62991,65.95602,23,14.21592,21.56454
"W39000161","Rhyl East","Females","Wales","W06000004","Denbighshire","Age0",76.6377,58.97841,23,14.21592,21.56454
"W39000162","Rhyl South","Females","Wales","W06000004","Denbighshire","Age0",84.3025,63.70168,23,14.21592,21.56454
"W39000163","Rhyl South East","Females","Wales","W06000004","Denbighshire","Age0",79.83494,60.4813,23,14.21592,21.56454
"W39000164","Rhyl South West","Females","Wales","W06000004","Denbighshire","Age0",81.4843,56.4349,23,14.21592,21.56454
"W39000165","Rhyl West","Females","Wales","W06000004","Denbighshire","Age0",74.50024,49.73095,23,14.21592,21.56454
"W39000166","Ruthin","Females","Wales","W06000004","Denbighshire","Age0",82.14345,67.5659,23,14.21592,21.56454
"W39000169","Trefnant","Females","Wales","W06000004","Denbighshire","Age0",78.07995,63.33434,23,14.21592,21.56454
