"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000767","Allt-yr-yn","Females","Wales","W06000022","Newport","Age0",83.44667,65.3004,20,13.40799,18.86859
"W39000768","Alway","Females","Wales","W06000022","Newport","Age0",83.59049,60.23532,20,13.40799,18.86859
"W39000769","Beechwood","Females","Wales","W06000022","Newport","Age0",83.91828,61.931,20,13.40799,18.86859
"W39000770","Bettws","Females","Wales","W06000022","Newport","Age0",79.35393,54.28973,20,13.40799,18.86859
"W39000771","Caerleon","Females","Wales","W06000022","Newport","Age0",82.82535,66.25252,20,13.40799,18.86859
"W39000772","Gaer","Females","Wales","W06000022","Newport","Age0",82.04253,59.25341,20,13.40799,18.86859
"W39000773","Graig","Females","Wales","W06000022","Newport","Age0",86.03078,69.3668,20,13.40799,18.86859
"W39000774","Langstone","Females","Wales","W06000022","Newport","Age0",87.83881,69.46949,20,13.40799,18.86859
"W39000775","Liswerry","Females","Wales","W06000022","Newport","Age0",81.20595,58.81348,20,13.40799,18.86859
"W39000776","Llanwern","Females","Wales","W06000022","Newport","Age0",82.32517,60.80667,20,13.40799,18.86859
"W39000777","Malpas","Females","Wales","W06000022","Newport","Age0",84.93109,65.03197,20,13.40799,18.86859
"W39000778","Marshfield","Females","Wales","W06000022","Newport","Age0",80.97066,65.96586,20,13.40799,18.86859
"W39000779","Pillgwenlly","Females","Wales","W06000022","Newport","Age0",74.43082,50.6009,20,13.40799,18.86859
"W39000780","Ringland","Females","Wales","W06000022","Newport","Age0",80.66337,56.40785,20,13.40799,18.86859
"W39000781","Rogerstone","Females","Wales","W06000022","Newport","Age0",84.15585,66.90629,20,13.40799,18.86859
"W39000782","Shaftesbury","Females","Wales","W06000022","Newport","Age0",82.00467,60.49206,20,13.40799,18.86859
"W39000783","St. Julians","Females","Wales","W06000022","Newport","Age0",86.71692,63.5846,20,13.40799,18.86859
"W39000784","Stow Hill","Females","Wales","W06000022","Newport","Age0",79.30336,59.82538,20,13.40799,18.86859
"W39000785","Tredegar Park","Females","Wales","W06000022","Newport","Age0",82.23504,56.14419,20,13.40799,18.86859
"W39000786","Victoria","Females","Wales","W06000022","Newport","Age0",79.71763,56.85869,20,13.40799,18.86859
