"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"E36001008","Bargate","Females","South East","E06000045","Southampton","Age0",79.7582,60.3457,16,5.76717,11.5186
"E36001009","Bassett","Females","South East","E06000045","Southampton","Age0",83.97649,68.6122,16,5.76717,11.5186
"E36001010","Bevois","Females","South East","E06000045","Southampton","Age0",80.0612,57.0936,16,5.76717,11.5186
"E36001011","Bitterne","Females","South East","E06000045","Southampton","Age0",83.12032,60.91881,16,5.76717,11.5186
"E36001012","Bitterne Park","Females","South East","E06000045","Southampton","Age0",84.47283,65.05579,16,5.76717,11.5186
"E36001013","Coxford","Females","South East","E06000045","Southampton","Age0",82.74846,62.14026,16,5.76717,11.5186
"E36001014","Freemantle","Females","South East","E06000045","Southampton","Age0",79.99283,63.61774,16,5.76717,11.5186
"E36001015","Harefield","Females","South East","E06000045","Southampton","Age0",85.52537,64.62363,16,5.76717,11.5186
"E36001016","Millbrook","Females","South East","E06000045","Southampton","Age0",84.44325,64.19865,16,5.76717,11.5186
"E36001017","Peartree","Females","South East","E06000045","Southampton","Age0",81.74952,63.31626,16,5.76717,11.5186
"E36001018","Portswood","Females","South East","E06000045","Southampton","Age0",83.37503,66.79568,16,5.76717,11.5186
"E36001019","Redbridge","Females","South East","E06000045","Southampton","Age0",82.93014,60.83891,16,5.76717,11.5186
"E36001020","Shirley","Females","South East","E06000045","Southampton","Age0",85.40805,66.46001,16,5.76717,11.5186
"E36001021","Sholing","Females","South East","E06000045","Southampton","Age0",84.51613,65.52543,16,5.76717,11.5186
"E36001022","Swaythling","Females","South East","E06000045","Southampton","Age0",83.94429,62.25432,16,5.76717,11.5186
"E36001023","Woolston","Females","South East","E06000045","Southampton","Age0",80.37478,62.15021,16,5.76717,11.5186
