"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000600","Aberaman North","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.95782,55.55641,51,10.6915,18.90196
"W39000601","Aberaman South","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.25972,55.26074,51,10.6915,18.90196
"W39000602","Abercynon","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",79.47027,56.74424,51,10.6915,18.90196
"W39000603","Aberdare East","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.21932,58.76929,51,10.6915,18.90196
"W39000604","Aberdare West/Llwydcoed","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.36381,60.74382,51,10.6915,18.90196
"W39000605","Beddau","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.61895,60.82794,51,10.6915,18.90196
"W39000606","Brynna","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",82.36049,61.26862,51,10.6915,18.90196
"W39000607","Church Village","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.83055,62.49324,51,10.6915,18.90196
"W39000608","Cilfynydd","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",83.85949,60.80108,51,10.6915,18.90196
"W39000609","Cwm Clydach","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",77.97391,54.84173,51,10.6915,18.90196
"W39000610","Cwmbach","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.78021,59.00664,51,10.6915,18.90196
"W39000611","Cymmer","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",84.65374,56.05747,51,10.6915,18.90196
"W39000612","Ferndale","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.58236,57.26335,51,10.6915,18.90196
"W39000613","Gilfach Goch","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",78.17485,53.01512,51,10.6915,18.90196
"W39000614","Glyncoch","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.73611,52.94566,51,10.6915,18.90196
"W39000615","Graig","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",78.68468,59.27127,51,10.6915,18.90196
"W39000616","Hawthorn","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",82.95493,59.86161,51,10.6915,18.90196
"W39000617","Hirwaun","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.77279,57.1308,51,10.6915,18.90196
"W39000618","Llanharan","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",83.46452,60.65147,51,10.6915,18.90196
"W39000619","Llanharry","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.94066,58.86909,51,10.6915,18.90196
"W39000620","Llantrisant Town","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",85.45648,67.36044,51,10.6915,18.90196
"W39000621","Llantwit Fardre","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",86.01851,66.67195,51,10.6915,18.90196
"W39000622","Llwyn-y-pia","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",75.32701,53.3162,51,10.6915,18.90196
"W39000623","Maerdy","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.33765,52.3338,51,10.6915,18.90196
"W39000624","Mountain Ash East","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.7415,59.56167,51,10.6915,18.90196
"W39000625","Mountain Ash West","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",79.10402,55.31941,51,10.6915,18.90196
"W39000626","Penrhiwceiber","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",80.89255,54.12855,51,10.6915,18.90196
"W39000627","Pentre","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",82.24958,58.23775,51,10.6915,18.90196
"W39000628","Pen-y-graig","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",79.91637,55.81215,51,10.6915,18.90196
"W39000629","Pen-y-waun","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",79.85698,48.93604,51,10.6915,18.90196
"W39000630","Pont-y-clun","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",85.28923,67.838,51,10.6915,18.90196
"W39000631","Pontypridd Town","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",85.48987,65.44021,51,10.6915,18.90196
"W39000632","Porth","Females","Wales","W06000016","Rhondda Cynon Taf","Age0",81.48242,59.92271,51,10.6915,18.90196
