"WD13CD","WD13NM","Sex","Region","LAD11CD","LAD11NM","Age","LE","HLE","NumberofWardsinlocalareas","InequalityinLE","InequalityinHLE"
"W39000701","Abersychan","Females","Wales","W06000020","Torfaen","Age0",81.60045,57.54576,18,9.9806,14.82969
"W39000702","Blaenavon","Females","Wales","W06000020","Torfaen","Age0",81.10117,58.54166,18,9.9806,14.82969
"W39000704","Coed Eva","Females","Wales","W06000020","Torfaen","Age0",82.94804,64.04196,18,9.9806,14.82969
"W39000705","Croesyceiliog North","Females","Wales","W06000020","Torfaen","Age0",83.58622,62.96254,18,9.9806,14.82969
"W39000708","Fairwater","Females","Wales","W06000020","Torfaen","Age0",81.63725,60.32327,18,9.9806,14.82969
"W39000709","Greenmeadow","Females","Wales","W06000020","Torfaen","Age0",86.02988,61.53621,18,9.9806,14.82969
"W39000710","Llantarnam","Females","Wales","W06000020","Torfaen","Age0",81.96378,60.57598,18,9.9806,14.82969
"W39000711","Llanyrafon North","Females","Wales","W06000020","Torfaen","Age0",85.43479,65.09178,18,9.9806,14.82969
"W39000712","Llanyrafon South","Females","Wales","W06000020","Torfaen","Age0",83.08278,67.25964,18,9.9806,14.82969
"W39000713","New Inn","Females","Wales","W06000020","Torfaen","Age0",85.38908,66.38798,18,9.9806,14.82969
"W39000714","Panteg","Females","Wales","W06000020","Torfaen","Age0",81.2046,62.04774,18,9.9806,14.82969
"W39000715","Pontnewydd","Females","Wales","W06000020","Torfaen","Age0",79.90434,58.49,18,9.9806,14.82969
"W39000718","Snatchwood","Females","Wales","W06000020","Torfaen","Age0",80.25506,58.21646,18,9.9806,14.82969
"W39000720","St. Dials","Females","Wales","W06000020","Torfaen","Age0",87.76192,59.52658,18,9.9806,14.82969
"W39000721","Trevethin","Females","Wales","W06000020","Torfaen","Age0",77.78132,52.42995,18,9.9806,14.82969
"W39000722","Two Locks","Females","Wales","W06000020","Torfaen","Age0",83.55212,60.9681,18,9.9806,14.82969
"W39000723","Upper Cwmbran","Females","Wales","W06000020","Torfaen","Age0",79.02025,56.724,18,9.9806,14.82969
"W39000724","Wainfelin","Females","Wales","W06000020","Torfaen","Age0",82.92808,61.83736,18,9.9806,14.82969
